# composition,0.7LiCl-0.3CaCl2
# source,Liang, 2024
# temperature_K,1073
# raw_file,0.7LiCl-0.3CaCl2_Liang_2024_1073.0_RIM.csv
# savgol,True
# grid_points,2000
r (A),Ca-Ca,Ca-Cl,Ca-Li,Cl-Cl,Li-Cl,Li-Li
0.6332836748044353,0.006776956209413908,0.0033670340642487392,0.006560741556951702,0.018123242423799705,0.008020362891070333,0.0
0.6382312035138449,0.006788507004074051,0.003359695331923293,0.006533546311734239,0.01810762487360297,0.008083336203691624,0.0
0.6431787322232546,0.006800057798734195,0.003352356599597847,0.006506351066516776,0.018092007323406236,0.008146309516312917,0.0
0.6481262609326642,0.006811608593394339,0.0033450178672723993,0.006479155821299314,0.018076389773209505,0.008209282828934208,0.0
0.6530737896420739,0.006823159388054482,0.003337679134946946,0.006465522458111083,0.01806077222301277,0.008272256141555499,0.0
0.6580213183514835,0.006834710182714626,0.0033303404026214928,0.0064563490427042795,0.018045154672816036,0.00833522945417679,0.0
0.6629688470608932,0.00684626097737477,0.003323001670296039,0.006447175627297475,0.018029537122619302,0.008428294044698501,0.0
0.6679163757703028,0.0068578117720349135,0.003315662937970586,0.006438002211890671,0.018013919572422567,0.008532300918093092,0.0
0.6728639044797124,0.006869362566695058,0.0033083242056451325,0.006428828796483866,0.017998302022225833,0.008636307791487684,0.0
0.6778114331891221,0.006880913361355201,0.0033009854733196792,0.006419655381077062,0.017982684472029102,0.008740314664882273,0.0
0.6827589618985318,0.006892464156015345,0.0032936467409942255,0.006410481965670257,0.017967066921832368,0.008844321538276866,0.0
0.6877064906079414,0.006904014950675489,0.0032863080086687722,0.006401308550263453,0.017951449371635633,0.008948328411671458,0.0
0.692654019317351,0.006915565745335632,0.003278969276343319,0.0063921351348566495,0.0179358318214389,0.009052335285066049,0.0
0.6976015480267607,0.006927116539995776,0.0032716305440178657,0.006382961719449845,0.01791356238086341,0.00915634215846064,0.0
0.7025490767361704,0.00693866733465592,0.003264291811692412,0.006373788304043041,0.017887169226453274,0.009260349031855233,0.0
