# composition,1.0NaCl
# source,Lu, 2021
# temperature_K,1200
# raw_file,NaCl_Lu_2021_1200.0_PIM.csv
# savgol,True
# grid_points,2000
r (A),Na-Cl,Na-Na
3.993293609909955,0.487724533174204,1.5656576907479047
4.001264255837919,0.4864974445261273,1.5665296852609454
4.009234901765883,0.4852703558780506,1.567401679773986
4.017205547693846,0.4840432672299739,1.5682736742870267
4.025176193621811,0.48281617858189707,1.5691456688000673
4.033146839549775,0.4815890899338203,1.570017663313108
4.041117485477739,0.48036200128574363,1.5708896578261486
4.049088131405703,0.4793118010061502,1.5717616523391893
4.057058777333666,0.47916316510207996,1.57263364685223
4.065029423261631,0.47901452919800974,1.5735056413652708
4.073000069189595,0.4788658932939395,1.5743776358783115
4.080970715117559,0.47871725738986937,1.5752496303913521
4.0889413610455225,0.47856862148579915,1.5761216249043928
4.096912006973486,0.478419985581729,1.5769936194174334
4.104882652901451,0.4782713496776588,1.577865613930474
4.112853298829415,0.47812271377358856,1.5787376084435147
4.120823944757379,0.4779740778695184,1.5782443874473282
4.1287945906853425,0.4778254419654482,1.576906498868289
4.136765236613306,0.47767680606137797,1.5755686102892497
4.144735882541271,0.4775281701573078,1.5742307217102105
4.152706528469235,0.4773795342532376,1.5728928331311713
4.160677174397199,0.4772308983491674,1.571554944552132
4.1686478203251625,0.4770822624450972,1.5702170559730928
4.176618466253126,0.476933626541027,1.5688791673940536
4.18458911218109,0.47678499063695684,1.5675412788150145
4.192559758109055,0.4767427885799433,1.566203390235975
4.200530404037019,0.47763900174660123,1.5648011338162306
4.208501049964982,0.4785352149132592,1.5614237994004805
4.216471695892946,0.47943142807991707,1.5580464649847305
4.22444234182091,0.480327641246575,1.5546691305689804
4.232412987748875,0.48122385441323307,1.55129179615323
4.240383633676839,0.48212006757989095,1.5479144617374798
4.248354279604802,0.4830162807465489,1.5445371273217297
4.256324925532766,0.48391249391320684,1.5411597929059797
4.26429557146073,0.48480870707986473,1.5377824584902295
4.272266217388694,0.4857049202465227,1.5344051240744794
4.2802368633166585,0.48660113341318073,1.531027789658729
4.288207509244622,0.4874973465798386,1.5276504552429788
4.296178155172586,0.48839355974649656,1.5242731208272287
4.30414880110055,0.4892897729131545,1.5196360515786331
4.312119447028514,0.4901859860798124,1.5124793321854513
4.3200900929564785,0.49108219924647045,1.5053226127922685
4.328060738884442,0.4919784124131284,1.4981658933990867
4.336031384812406,0.4929074846345549,1.4910091740059048
