# composition,0.535NaCl-0.315MgCl2-0.15CaCl2
# source,Wei, 2022
# temperature_K,1023
# raw_file,0.535NaCl-0.315MgCl2-0.15CaCl2_Wei_2022_1023.0_RIM.csv
# savgol,True
# grid_points,2000
r (A),Ca-Ca,Ca-Cl,Mg-Cl,Mg-Mg,Na-Cl,Na-Na
3.3348096323361682,0.013350760686493417,0.5434245105691364,0.06910722290317672,0.06747707023155565,0.9605887805852548,0.2501740655457503
3.3422534038369185,0.013533632812340622,0.529223351719976,0.06996902366611897,0.06951243757489765,0.9459883381308835,0.25818143744381744
3.3496971753376688,0.013716504938187827,0.5187634124212289,0.07115061633018759,0.07154780491823967,0.931387895676512,0.2661888093418846
3.3571409468384195,0.013899377064035042,0.5105750780600968,0.07243948568484193,0.0735831722615818,0.9167874532221398,0.27419618123995226
3.3645847183391697,0.014082249189882247,0.5023867436989653,0.0737283550394962,0.0756185396049238,0.9084188822743126,0.2822035531380194
3.37202848983992,0.014265121315729452,0.49419840933783366,0.07501722439415046,0.07765390694826582,0.9008256452865572,0.2902109250360866
3.3794722613406702,0.01448712759485632,0.48601007497670207,0.07630609374880473,0.0819701421418643,0.8932324082988018,0.29821829693415375
3.386916032841421,0.015765799875619265,0.47782174061557,0.07759496310345908,0.09023806378336473,0.885639171311046,0.30622566883222135
3.394359804342171,0.017044472156382134,0.46963340625443833,0.07888383245811334,0.09850598542486468,0.8780459343232905,0.3142330407302885
3.4018035758429215,0.018323144437145,0.46144507189330675,0.08017270181276762,0.10677390706636461,0.8704526973355351,0.3222404126283557
3.4092473473436717,0.01960181671790787,0.45325673753217516,0.08146157116742188,0.11504182870786456,0.8628594603477797,0.33024778452642284
3.4166911188444224,0.020880488998670815,0.44506840317104307,0.08275044052207622,0.123309750349365,0.8552662233600239,0.33825515642449044
3.4241348903451727,0.022159161279433685,0.4368800688099115,0.0840393098767305,0.13157767199086495,0.8476729863722685,0.35049140906096155
3.431578661845923,0.023437833560196554,0.42869173444877984,0.08532817923138476,0.13984559363236487,0.8400797493845131,0.36868643382538563
3.4390224333466732,0.02471650584095942,0.42050340008764825,0.08661704858603902,0.14811351527386485,0.8324865123967577,0.3868814585898097
3.446466204847424,0.025995178121722366,0.41322783640133903,0.08790591794069338,0.15638143691536527,0.8248932754090018,0.40507648335423485
3.453909976348174,0.027273850402485235,0.4083839566419446,0.08971911859563463,0.1646493585568652,0.8183262896804496,0.42327150811865893
3.4613537478489245,0.0285525226832481,0.40354007688255017,0.09211768120077041,0.17561674049041573,0.8131970210298708,0.441466532883083
3.4687975193496747,0.029831194964010974,0.39869619712315574,0.09451624380590619,0.18713051182381624,0.808067752379292,0.4596615576475071
3.4762412908504254,0.031109867244773916,0.39385231736376103,0.09691480641104211,0.19864428315721744,0.8029384837287129,0.47785658241193224
3.4836850623511757,0.03238853952553679,0.3890084376043666,0.0993133690161779,0.21015805449061792,0.7978092150781341,0.4960516071763563
3.491128833851926,0.03474433403148171,0.38416455784497217,0.10171193162131367,0.22167182582401845,0.7926799464275552,0.5131234672092313
3.4985726053526762,0.03744137893446898,0.37932067808557773,0.10411049422644947,0.23318559715741893,0.7875506777769764,0.5299573145425381
3.506016376853427,0.04013842383745641,0.374476798326183,0.10650905683158539,0.24469936849082013,0.7824214091263972,0.546791161875846
3.513460148354177,0.04283546874044368,0.3696329185667886,0.10890761943672117,0.25621313982422067,0.7772921404758184,0.5636250092091528
3.5209039198549275,0.04553251364343095,0.36478903880739416,0.11130618204185695,0.26772691115762115,0.7721628718252396,0.5804588565424597
3.5283476913556777,0.04822955854641822,0.35994515904799973,0.11370474464699273,0.27924068249102163,0.7670336031746607,0.5972927038757665
3.5357914628564284,0.05092660344940565,0.355101279288605,0.11610330725212867,0.2907544538244229,0.7619043345240816,0.6141265512090742
3.5432352343571787,0.05362364835239292,0.3502573995292106,0.11850186985726445,0.30282326624218564,0.7567750658735027,0.6309603985423811
3.550679005857929,0.056320693255380194,0.34541351976981616,0.12090043246240023,0.32173631971538214,0.7520488990823536,0.6477942458756879
3.558122777358679,0.05901773815836746,0.34084107363531,0.12340355430055266,0.34064937318857863,0.7491232501439165,0.6646280932089947
3.56556654885943,0.06171478306135489,0.33772741589930066,0.12633505084704952,0.3595624266617763,0.7461976012054792,0.6803859238960046
3.57301032036018,0.06441182796434217,0.33461375816329153,0.1292665473935462,0.3784754801349728,0.743271952267042,0.6951875849728892
3.5804540918609304,0.06710887286732943,0.33150010042728234,0.13219804394004286,0.3973885336081693,0.7403463033286048,0.709989246049774
3.5878978633616807,0.0698059177703167,0.32838644269127315,0.13512954048653955,0.41630158708136583,0.7374206543901677,0.7247909071266586
3.5953416348624314,0.07319550578415539,0.3252727849552638,0.1380610370330364,0.43521464055456344,0.7344950054517303,0.7395925682035441
3.6027854063631817,0.07732608623104067,0.3221591272192546,0.14099253357953306,0.46245565131282845,0.7315693565132931,0.7543942292804288
3.610229177863932,0.08145666667792596,0.31904546948324547,0.14392403012602975,0.5054162333132349,0.728643707574856,0.7691958903573134
3.617672949364682,0.08558724712481125,0.3159318117472363,0.14685552667252644,0.5483768153136415,0.7257180586364188,0.7839975514341981
3.625116720865433,0.08971782757169679,0.3128181540112269,0.14978702321902326,0.5913373973140504,0.7227924096979814,0.7987992125110837
3.632560492366183,0.09384840801858207,0.30970449627521773,0.15271851976551995,0.6221292351135806,0.7198667607595443,0.8136008735879683
3.6400042638669334,0.09797898846546736,0.30659083853920854,0.15565001631201664,0.6521630538102593,0.7169411118211071,0.8284025346648529
3.6474480353676837,0.10210956891235265,0.3034771808031994,0.1585815128585133,0.6821968725069378,0.7140154628826699,0.8432041957417375
3.6548918068684344,0.10624014935923819,0.30036352306719005,0.16151300940501015,0.7122306912036181,0.7110898139442325,0.85763593449731
3.6623355783691847,0.11037072980612347,0.29724986533118086,0.16444450595150684,0.7422645099002968,0.7083251991357498,0.8710873813631411
3.669779349869935,0.11450131025300876,0.2959624377011419,0.16746025658785288,0.775124881998627,0.7062904471346545,0.8845388282289722
3.677223121370685,0.11863189069989405,0.29470086608423135,0.17048334463260878,0.8089131102776731,0.7042556951335592,0.8979902750948033
3.684666892871436,0.12276247114677959,0.2934392944673207,0.17350643267736487,0.8427013385567214,0.7022209431324637,0.9114417219606352
3.692110664372186,0.12689305159366487,0.29217772285041016,0.1765295207221208,0.8764895668357675,0.7001861911313685,0.9248931688264663
3.6995544358729364,0.13138396251051476,0.2909161512334996,0.1795526087668767,0.9102777951148137,0.6981514391302732,0.9383446156922973
3.7069982073736867,0.1372569896583079,0.2896545796165891,0.18257569681163263,0.9418916414266895,0.696116687129178,0.9517960625581284
3.7144419788744374,0.14313001680610138,0.2883930079996785,0.18559878485638873,0.9721193370274991,0.6940819351280826,0.9652475094239603
3.7218857503751877,0.14900304395389452,0.28713143638276795,0.18862187290114463,1.002347032628307,0.6920471831269873,0.9786989562897914
3.729329521875938,0.15487607110168763,0.2858698647658574,0.19164496094590056,1.032574728229115,0.690012431125892,0.9921504031556225
3.736773293376688,0.16074909824948078,0.28460829314894687,0.19466804899065646,1.0628024238299227,0.6879776791247967,1.0056018500214536
3.744217064877439,0.16662212539727425,0.2833467215320362,0.19769113703541255,1.1004770001346318,0.6859429271237013,1.0190532968872854
3.751660836378189,0.1724951525450674,0.2820851499151257,0.20071422508016845,1.1403958958277722,0.683908175122606,1.0325047437531165
3.7591046078789394,0.17836817969286053,0.28082357829821514,0.20373731312492438,1.1803147915209127,0.6818734231215108,1.0461643631132855
3.7665483793796897,0.18424120684065365,0.2795620066813046,0.20676040116968028,1.2268410161243355,0.6798386711204155,1.0598814096649654
3.7739921508804404,0.19011423398844715,0.2789148520742449,0.21034131033800946,1.2812073495456544,0.6783828246419225,1.0735984562166458
3.7814359223811906,0.19598726113624027,0.2783035841339997,0.21423114001822333,1.3666449209781257,0.6769853402458916,1.0873155027683257
3.788879693881941,0.2018602882840334,0.27769231619375445,0.21812096969843717,1.4519296493994853,0.6755878558498607,1.1010325493200055
3.796323465382691,0.20773331543182655,0.27708104825350927,0.22201079937865104,1.4786213722403685,0.6741903714538298,1.1147495958716853
3.803767236883442,0.21471825812968992,0.27646978031326397,0.22590062905886513,1.5053130950812532,0.6727928870577987,1.1284666424233658
3.811211008384192,0.22345296625561167,0.2758585123730188,0.229790458739079,1.5320048179221364,0.6713954026617678,1.1421836889750456
3.8186547798849424,0.23218767438153343,0.2752472444327736,0.23368028841929286,1.5628304368753279,0.6699979182657368,1.1559007355267252
3.826098551385693,0.24092238250745568,0.2746359764925283,0.23757011809950696,1.5964555560628828,0.6686004338697059,1.169617782078406
3.8335423228864434,0.24965709063337743,0.2740247085522831,0.24145994777972082,1.630080675250436,0.667202949473675,1.1833348286300858
3.8409860943871936,0.2583917987592992,0.27341344061203793,0.2453497774599347,1.6631606643832237,0.665805465077644,1.1970518751817654
3.848429865887944,0.26712650688522094,0.2728021726717927,0.24923960714014853,1.696050929853178,0.6644079806816131,1.2107689217334452
3.8558736373886946,0.2758612150111432,0.27219090473154745,0.25312943682036265,1.7289411953231344,0.6630104962855821,1.2244284872288402
3.863317408889445,0.28459592313706494,0.27157963679130226,0.2570192665005765,1.7621238154091818,0.6616130118895511,1.2369434711893856
3.870761180390195,0.2933306312629867,0.270968368851057,0.2609090961807904,1.7976572688660037,0.6602155274935203,1.249458455149931
3.8782049518909454,0.30206533938890845,0.27035710091081183,0.2645212423996288,1.8331907223228256,0.6595317756410983,1.2619734391104764
3.885648723391696,0.3108000475148307,0.27063825118290546,0.267655015038855,1.8687241757796498,0.6592563683072659,1.2744884230710225
3.8930924948924464,0.31953475564075245,0.2716527576794723,0.270788787678081,1.8934772942007305,0.6589809609734334,1.287003407031568
3.9005362663931966,0.3282694637666742,0.2726672641760391,0.273922560317307,1.903077436139305,0.6587055536396009,1.2995183909921133
3.907980037893947,0.3392182105602815,0.2736817706726059,0.2770563329565329,1.9126775780778795,0.6584301463057686,1.3120333749526587
3.9154238093946976,0.35101521846615696,0.27469627716917283,0.28019010559575913,1.9222777200164545,0.6581547389719361,1.324548358913205
3.922867580895448,0.36281222637203175,0.27571078366573964,0.2833238782349851,1.931877861955029,0.6578793316381036,1.3370633428737504
3.930311352396198,0.37460923427790654,0.27672529016230646,0.2864576508742111,1.9414780038936035,0.6576039243042712,1.3495783268342958
3.9377551238969484,0.38640624218378133,0.27773979665887333,0.28959142351343703,1.951078145832178,0.6573285169704387,1.3620933107948412
3.945198895397699,0.3982032500896568,0.2787543031554402,0.29272519615266324,1.960678287770753,0.6570531096366062,1.3746082947553873
3.9526426668984493,0.4100002579955316,0.279768809652007,0.2958589687918892,1.9694835315935753,0.6567777023027739,1.3871232787159327
3.9600864383991996,0.42179726590140637,0.2807833161485739,0.2989927414311152,1.96584653354813,0.6565022949689414,1.3986685465766695
3.96753020989995,0.4335942738072811,0.2817978226451407,0.3021265140703412,1.962209535502685,0.656226887635109,1.4094534059763686
3.9749739814007006,0.4487815401675595,0.28281232914170756,0.30526028670956734,1.9585725374572398,0.6559514803012765,1.4202382653760681
3.982417752901451,0.47900069897857694,0.28404204990520215,0.3087149420014565,1.9549355394117947,0.6559986862760429,1.4310231247757672
3.989861524402201,0.5092198577895943,0.28625708782981396,0.3153759562789277,1.9512985413663495,0.6566102011505437,1.4418079841754663
3.9973052959029514,0.5394390166006118,0.28847212575442577,0.32203697055639896,1.9476615433209046,0.6572217160250445,1.4525928435751654
4.004749067403702,0.5696581754116292,0.2906871636790376,0.32869798483387014,1.9440245452754594,0.6578332308995454,1.4633777029748642
4.012192838904452,0.597051172081254,0.2929022016036495,0.33535899911134176,1.940387547230014,0.6584447457740462,1.474162562374564
4.019636610405203,0.6211187031507317,0.29511723952826147,0.3420200133888134,1.936750549184569,0.6590562606485472,1.4849474217742638
4.027080381905953,0.6451862342202066,0.2973322774528731,0.34868102766628417,1.9328125829302136,0.6596677755230479,1.4957322811739622
4.034524153406704,0.6692537652896843,0.2995473153774851,0.3553420419437558,1.9109516574926046,0.6602792903975488,1.5065171405736617
4.041967924907453,0.6933212963591592,0.3017623533020967,0.3620030562212266,1.8890907320549983,0.6608908052720496,1.5173019999733601
4.049411696408204,0.7146958295385378,0.30397739122670864,0.3686640704986982,1.8672298066173894,0.6615023201465505,1.5281947863024599
4.056855467908955,0.730112400177849,0.3061924291513206,0.37532508477616977,1.8453688811797804,0.6621138350210514,1.539351980755656
4.064299239409705,0.7455289708171582,0.30840746707593225,0.3819860990536406,1.8231897129939163,0.6627253498955522,1.5505091752088507
4.071743010910455,0.7609455414564693,0.31062250500054417,0.38864711333111224,1.7908213536242203,0.663336864770053,1.5616663696620467
4.079186782411206,0.7763621120957804,0.31283754292515614,0.3953081276085838,1.7584529942545244,0.6639483796445539,1.5728235641152428
4.086630553911956,0.7917786827350897,0.31508552120961625,0.40196914188605465,1.7260846348848324,0.6646369685719696,1.5839807585684376
4.0940743254127065,0.8071952533744008,0.31747627054343136,0.40965484837771343,1.6937162755151365,0.6660916698160461,1.5951379530216336
4.101518096913456,0.82261182401371,0.31986701987724614,0.41738450598242743,1.6689484625778888,0.6675463710601224,1.6062951474748284
4.108961868414207,0.8380283946530211,0.3222577692110612,0.4251141635871423,1.6448171570722652,0.6690010723041989,1.6147148595278373
4.116405639914958,0.8540476581538913,0.3246485185448763,0.4328438211918572,1.6206858515666414,0.6704557735482753,1.6160165840249603
4.123849411415708,0.884955146768668,0.3270392678786911,0.4405734787965712,1.5965545460610207,0.6719104747923517,1.6173183085220832
4.131293182916458,0.9158626353834485,0.32943001721250614,0.4483031364012861,1.572423240555397,0.6733651760364282,1.6186200330192062
4.138736954417209,0.9467701239982289,0.3318207665463212,0.45603279400600105,1.5393346276334123,0.6748198772805046,1.6199217575163292
4.146180725917959,0.9749488078787452,0.33421151588013603,0.463762451610715,1.4855289547411594,0.676274578524581,1.6212234820134521
4.1536244974187095,1.0012975323673712,0.3366022652139511,0.47149210921542994,1.4317232818489003,0.6777292797686575,1.622525206510575
4.161068268919459,1.0276462568559939,0.33899301454776587,0.4792217668201439,1.3965604180428106,0.6791839810127337,1.623826931007698
4.16851204042021,1.0539949813446199,0.3413837638815809,0.48695142442485884,1.3679993066382385,0.6806386822568102,1.625128655504821
4.175955811920961,1.0786394542459372,0.34377451321539604,0.4946810820295737,1.3394381952336667,0.6820933835008867,1.626430380001944
4.183399583421711,1.0967457728111851,0.3461652625492108,0.5024107396342877,1.310877083829098,0.683548084744963,1.627732104499067
4.190843354922461,1.114852091376435,0.3485560118830259,0.5101403972390026,1.282315972424526,0.6850027859890395,1.6290338289961899
4.198287126423212,1.1329584099416852,0.3512485876846258,0.5178700548437175,1.2328829461942514,0.6867823914667776,1.6303355534933128
4.205730897923962,1.1557423068670711,0.3541052074127527,0.5258559874053373,1.1759360048286103,0.6886337666549704,1.6316372779904358
4.2131746694247125,1.2243584299469221,0.35696182714088,0.5346511695674369,1.1205371137276765,0.6904851418431636,1.6329390024875587
4.220618440925462,1.2459148226927235,0.3598184468690069,0.5434463517295353,1.091958620557202,0.6923365170313565,1.6342407269846815
4.228062212426213,1.2674712154385273,0.3626750665971341,0.5522415338916348,1.063380127386724,0.6941878922195495,1.6355424514818047
4.235505983926964,1.289027608184331,0.3655316863252614,0.5610367160537342,1.034801634216246,0.6960392674077426,1.6368441759789276
4.242949755427714,1.33338882988707,0.3683883060533883,0.5698318982158326,1.0062231410457716,0.6978906425959355,1.6381459004760506
4.250393526928464,1.3774129350391517,0.3712449257815156,0.5786270803779321,0.9776446478752936,0.6997420177841286,1.6394476249731735
4.257837298429215,1.4185829642228693,0.3741015455096428,0.5874222625400316,0.952781415041323,0.7015933929723216,1.6407493494702965
4.265281069929965,1.4580728065347193,0.3769581652377697,0.59621744470213,0.9324939003825261,0.7034447681605145,1.6420510739674195
4.2727248414307155,1.4933017144998653,0.379814784965897,0.6050126268642295,0.9122063857237269,0.7052961433487076,1.6433527984645424
4.280168612931465,1.528530622465007,0.3826714046940239,0.6138078090263279,0.8919188710649301,0.7071475185369005,1.64368908303051
4.287612384432216,1.5792459856569425,0.3855280244221511,0.6226029911884274,0.8716313564061309,0.7089988937250936,1.6422475709641868
4.295056155932967,1.6439794387447741,0.3883846441502784,0.631398173350527,0.8513438417473317,0.7108502689132866,1.6408060588978637
4.302499927433717,1.688452517761669,0.3914607239816865,0.6401933555126254,0.8310563270885348,0.7129546653460165,1.6393645468315405
4.309943698934467,1.725819862494083,0.39489189312727213,0.6489885376747249,0.8107688124297356,0.7152688267645886,1.6379230347652174
4.317387470435218,1.7631872072264971,0.3983230622728578,0.6576414918567729,0.7900990982014257,0.7175829881831607,1.6364815226988942
4.324831241935968,1.7972388068605876,0.40175423141844296,0.6642718940065928,0.7614344675726727,0.7198971496017325,1.635040010632571
4.3322750134367185,1.812818279368609,0.4051854005640286,0.6709022961564136,0.7327698369439165,0.7222113110203044,1.633598498566248
4.339718784937469,1.8283977518766303,0.4086165697096142,0.6775326983062344,0.7041052063151603,0.7245254724388765,1.6321569864999246
4.347162556438219,1.8439772243846497,0.4120477388551994,0.6841631004560543,0.6754405756864075,0.7268396338574483,1.6307154744336017
4.35460632793897,1.8595566968926711,0.415478908000785,0.6907935026058751,0.6467759450576511,0.7291537952760204,1.6292739623672785
4.3620500994397196,1.8751361694006907,0.41891007714637024,0.6974239047556952,0.6270687291800527,0.7314679566945922,1.6278324503009554
4.36949387094047,1.890715641908712,0.42234124629195585,0.7040543069055158,0.6114963611932073,0.7337821181131642,1.6263909382346322
4.376937642441221,1.9062951144167335,0.42577241543754146,0.7106847090553366,0.5959239932063618,0.7360962795317363,1.624949426168309
4.384381413941971,1.925086326399627,0.4292035845831267,0.7173151112051567,0.5803516252195183,0.7384104409503081,1.623507914101986
4.3918251854427215,1.9465435418973032,0.4326347537287123,0.7239455133549774,0.5647792572326729,0.7407246023688802,1.6220664020356628
4.399268956943472,1.9680007573949794,0.4360659228742979,0.7305759155047982,0.5492068892458274,0.7430387637874522,1.6206248899693394
4.406712728444222,1.9894579728926531,0.4396744051993539,0.7372063176546182,0.5336345212589839,0.745465399868344,1.6191833779030165
4.414156499944973,2.0109151883903293,0.4446061793326952,0.7438367198044389,0.5180621532721384,0.7481894576734253,1.6177418658366933
4.4216002714457225,2.032372403888003,0.44953795346603587,0.7510747059226196,0.5024897852852949,0.7509135154785062,1.615518575438885
4.429044042946473,2.053829619385679,0.45446972759937715,0.7585883476766969,0.48982225843283544,0.7536375732835874,1.6122757272510122
4.436487814447224,2.075004231324671,0.45940150173271843,0.7661019894307742,0.47832744418019313,0.7563616310886685,1.6090328790631392
4.443931585947974,2.096075762345244,0.4643332758660591,0.7736156311848507,0.4668326299275522,0.7590856888937494,1.6057900308752666
4.4513753574487245,2.1171472933658197,0.4692650499994004,0.781129272938928,0.4553378156749099,0.7618097466988306,1.6025471826873938
4.458819128949475,2.1382188243863953,0.47419682413274167,0.7886429146930053,0.44384300142226757,0.7645338045039118,1.599304334499521
4.466262900450225,2.1592903554069682,0.47912859826608234,0.7961565564470817,0.43234818716962664,0.7672578623089927,1.5960614863116485
4.473706671950976,2.180361886427544,0.4840603723994236,0.8036701982011591,0.4208533729169843,0.7699819201140738,1.5928186381237754
4.4811504434517255,2.1995072846091004,0.48899214653276435,0.8111838399552356,0.40935855866434334,0.7727059779191547,1.589575789935903
4.488594214952476,2.2155971903355494,0.4939239206661056,0.8186974817093129,0.397863744411701,0.775430035724236,1.58633294174803
4.496037986453227,2.2316870960619988,0.49885569479944686,0.8262111234633902,0.39337626503617623,0.7781540935293172,1.5830900935601573
4.503481757953977,2.247777001788446,0.5037874689327876,0.8337247652174666,0.38967006271312715,0.7808781513343981,1.5798472453722847
4.5109255294547275,2.263866907514895,0.5087192430661288,0.841238406971544,0.3859638603900777,0.7836029574998888,1.576604397184412
4.518369300955478,2.279956813241344,0.514286206218913,0.8487520487256213,0.38225765806702816,0.7866901245399336,1.573361548996539
4.525813072456228,2.296046718967791,0.520468002024761,0.8564446661523302,0.3785514557439791,0.789777291579978,1.5701187008086666
4.533256843956979,2.31213662469424,0.5266497978306096,0.8641870567200691,0.3748452534209296,0.7928644586200227,1.5668758526207935
4.5407006154577285,2.3282265304206877,0.5328315936364576,0.8719294472878072,0.37113905109788053,0.7959516256600672,1.563633004432921
4.548144386958479,2.3443164361471367,0.5390133894423063,0.8796718378555461,0.367432848774831,0.7990387927001119,1.5603901562450482
4.55558815845923,2.354379641586024,0.5451951852481549,0.8874142284232851,0.36372664645178154,0.8021259597401567,1.5571473080571754
4.56303192995998,2.364420770390432,0.5513769810540029,0.8951566189910232,0.36002044412873246,0.805213126780201,1.5539044598693028
4.5704757014607305,2.3744618991948405,0.5575587768598516,0.9028990095587621,0.35631424180568294,0.8083002938202458,1.5506616116814298
4.577919472961481,2.3845030279992496,0.5637405726657002,0.9106414001265011,0.3526080394826334,0.8113874608602906,1.5460850441599754
4.585363244462231,2.394544156803657,0.5699223684715482,0.9183837906942391,0.3489018371595844,0.8144746279003349,1.5411411530911372
4.592807015962982,2.404585285608066,0.5761041642773969,0.9261261812619781,0.34519563483653487,0.8175617949403796,1.5361972620222988
4.6002507874637315,2.4146264144124734,0.5822859600832448,0.9338685718297162,0.3414894325134858,0.820648961980424,1.5312533709534606
4.607694558964482,2.4246675432168825,0.5884677558890935,0.9416109623974551,0.34084255609143843,0.8237361290204688,1.5263094798846222
4.615138330465233,2.434708672021291,0.5946495516949422,0.9493533529651941,0.3410870417527971,0.8268232960605135,1.5213655888157835
4.622582101965983,2.444749800825699,0.601367424293059,0.9568163748019841,0.34133152741415573,0.8300225427403873,1.5164216977469456
4.630025873466733,2.4547909296301076,0.6086543813022947,0.96343105963564,0.3415760130755144,0.8332633015402968,1.511477806678107
4.637469644967484,2.4745123210332505,0.6159413383115304,0.9700457444692959,0.34182049873687304,0.8365040603402064,1.5065339156092683
4.644913416468234,2.4978379690517376,0.6232282953207653,0.976660429302951,0.3420649843982317,0.8397448191401156,1.5015900245404303
4.652357187968985,2.5211636170702274,0.630515252330001,0.983275114136607,0.34230947005959034,0.842985577940025,1.4966461334715917
4.6598009594697345,2.5444892650887145,0.6378022093392359,0.9898897989702621,0.342553955720949,0.8462263367399342,1.4917022424027537
4.667244730970485,2.5678149131072048,0.6450891663484717,0.996504483803918,0.34279844138230764,0.8494670955398438,1.486758351333915
4.674688502471236,2.589379660726248,0.6523761233577074,1.003119168637574,0.3430429270436663,0.8527078543397533,1.4818144602650765
4.682132273971986,2.6080750422669703,0.6596630803669423,1.009733853471229,0.34328741270502494,0.8559486131396624,1.4768705691962385
4.689576045472736,2.6267704238076943,0.6669500373761781,1.016348538304885,0.3435318983663836,0.8591893719395719,1.4719266781273999
4.697019816973487,2.6454658053484184,0.6742369943854137,1.0229632231385408,0.3437763840277423,0.8624301307394815,1.4669827870585612
4.704463588474237,2.6641389059217775,0.6815239513946486,1.0295779079721958,0.3440208696891009,0.8656708895393906,1.4620388959897233
4.711907359974988,2.6703381675301268,0.6888109084038844,1.036192592805852,0.3442653553504596,0.8689116483393001,1.4570950049208848
4.7193511314757375,2.6765374291384756,0.6960978654131192,1.042807277639507,0.34514941802408633,0.8721524071392093,1.4521511138520466
4.726794902976488,2.6827366907468253,0.7031272798850728,1.0494219624731629,0.34758834882550554,0.8753931446032701,1.4471083174566923
4.734238674477239,2.6889359523551746,0.7096381439093096,1.056093364195373,0.35002727962692476,0.8786338567559732,1.4414252996035628
4.741682445977989,2.6951352139635234,0.7161490079335454,1.0634613158101358,0.35246621042834364,0.8818745689086759,1.435742281750434
4.749126217478739,2.701334475571873,0.722659871957782,1.0708292674248996,0.35490514122976285,0.885115281061379,1.4300592638973044
4.75656998897949,2.7075337371802224,0.7291707359820188,1.0781972190396636,0.35734407203118207,0.8883559932140822,1.424376246044175
4.76401376048024,2.713732998788571,0.7356816000062546,1.0855651706544265,0.35978300283260095,0.8915967053667849,1.418693228191046
4.771457531980991,2.7199322603969205,0.7421924640304913,1.0929331222691905,0.36222193363402017,0.8948374175194881,1.4130102103379167
4.778901303481741,2.72613152200527,0.748703328054728,1.1003010738839543,0.3646608644354394,0.8980781296721911,1.4073271924847872
4.786345074982491,2.732330783613619,0.7552141920789638,1.1076690254987172,0.36709979523685826,0.901318841824894,1.4016441746316584
4.793788846483242,2.7385300452219683,0.7617250561032005,1.1150369771134812,0.3695387260382775,0.904559553977597,1.3959611567785288
4.801232617983992,2.7444257491889483,0.7682359201274364,1.122404928728244,0.3719776568396964,0.9078002661302997,1.3902781389254
4.808676389484742,2.750310824279777,0.774746784151673,1.1297728803430078,0.3744165876411156,0.9110409782830029,1.3845951210722705
4.816120160985493,2.7561958993706055,0.7812576481759097,1.1371408319577718,0.3768555184425348,0.9142816904357061,1.3789121032191411
4.823563932486243,2.7620809744614334,0.7877685122001455,1.1445087835725347,0.3792944492439537,0.9175224025884088,1.3732290853660123
4.831007703986994,2.7679660495522618,0.7942301143003853,1.1518767351872987,0.38173338004537294,0.9208292840641521,1.3675460675128828
4.838451475487744,2.77385112464309,0.8000475855753101,1.1592446868020625,0.38438639295939847,0.9244275700153975,1.3618630496597532
4.845895246988494,2.779736199733918,0.805865056850234,1.1666826614145145,0.38866770352352165,0.9280258559666426,1.3561800318066244
4.853339018489245,2.7812421513918095,0.8116825281251588,1.175983899196535,0.3929490140876454,0.9316241419178881,1.350497013953495
4.860782789989995,2.7819421540855385,0.8174999994000829,1.1852851369785542,0.39723032465176855,0.9352224278691331,1.3448139961003662
4.868226561490745,2.7826421567792674,0.8233174706750076,1.1945863747605747,0.4015116352158922,0.9388207138203786,1.3391309782472367
4.875670332991496,2.783342159472997,0.8291349419499323,1.203887612542595,0.40579294578001596,0.9424189997716241,1.3334479603941072
4.883114104492246,2.7840421621667257,0.8349524132248564,1.2131888503246142,0.41007425634413913,0.9460172857228691,1.3271354926389907
4.890557875992997,2.784742164860455,0.8407698844997811,1.2224900881066347,0.4143555669082628,0.9496155716741146,1.3201524456244587
4.898001647493747,2.7841627769568524,0.8465873557747058,1.231791325888655,0.41863687747238654,0.95321385762536,1.3131693986099267
4.905445418994497,2.780191682482033,0.8524048270496298,1.2410925636706744,0.4229181880365097,0.9568121435766052,1.3061863515953955
4.912889190495248,2.776220588007213,0.8582222983245545,1.2503938014526947,0.42719949860063344,0.9604104295278506,1.2992033045808635
4.920332961995998,2.7722494935323936,0.8640397695994786,1.259695039234714,0.4314808091647566,0.9640087154790957,1.2922202575663322
4.927776733496748,2.7682783990575737,0.8698572408744034,1.2689962770167345,0.4357621197288803,0.9676070014303412,1.2852372105518002
4.935220504997499,2.764307304582754,0.8756747121493281,1.2782975147987548,0.440043430293004,0.9712052873815866,1.2782541635372682
4.942664276498249,2.7603362101079347,0.8814921834242522,1.2875987525807742,0.4445188082819724,0.9749379519806375,1.271271116522737
4.950108047999,2.756365115633115,0.8887976965678172,1.2962574731543262,0.44902664697758327,0.9787032529261795,1.264288069508205
4.95755181949975,2.751082823506594,0.89685532422714,1.3034615547686912,0.45353448567319415,0.9824685538717217,1.2573050224936728
4.9649955910005,2.7423406244924413,0.9049129518864618,1.3106656363830556,0.45804232436880454,0.9862338548172633,1.2503219754791417
4.972439362501251,2.7335984254782875,0.9129705795457848,1.3178697179974206,0.46255016306441543,0.9899991557628054,1.2433389284646097
4.979883134002001,2.7248562264641345,0.9210282072051066,1.325073799611785,0.46705800176002576,0.993764456708347,1.2363558814500786
4.987326905502751,2.716114027449981,0.9290858348644295,1.33227788122615,0.47156584045563665,0.9975297576538892,1.2293728344355466
4.994770677003502,2.7073718284358272,0.9371434625237524,1.339481962840515,0.47607367915124754,1.0012950585994314,1.2223897874210143
