# composition,1.0LiF
# source,Walz, 2019
# temperature_K,1121
# raw_file,LiF_Walz_2019_1121.0_PIM.csv
# savgol,True
# grid_points,2000
r (A),F-F,Li-F,Li-Li
2.6310510032616308,1.4030173685660894,0.5541706263761983,1.5878920351263028
2.636189774752376,1.4063287286518595,0.5468916268105247,1.5908887565092364
2.6413285462431215,1.4096400887376301,0.5434983928123783,1.5938854778921703
2.6464673177338667,1.4129514488234003,0.5414597817092981,1.5968821992751039
2.6516060892246123,1.4162628089091707,0.5394211706062176,1.5998789206580377
2.6567448607153574,1.4195741689949408,0.5373825595031374,1.6028756420409713
2.661883632206103,1.4228855290807114,0.535343948400057,1.6058723634239054
2.667022403696848,1.4243035740128966,0.5333053372969767,1.608869084806839
2.6721611751875938,1.425109864465789,0.5312667261938963,1.6118658061897728
2.677299946678339,1.425916154918681,0.529228115090816,1.6148625275727064
2.6824387181690845,1.426722445371573,0.5271895039877356,1.6168002089578672
2.6875774896598297,1.427528735824465,0.5251508928846553,1.617345374747488
2.6927162611505753,1.428335026277357,0.5231122817815749,1.617890540537109
2.6978550326413204,1.4291413167302491,0.5210736706784946,1.6184357063267296
2.702993804132066,1.4299476071831412,0.5190350595754142,1.6189808721163506
2.708132575622811,1.4307538976360332,0.5169964484723338,1.6195260379059713
2.7132713471135568,1.4315601880889253,0.5149578373692535,1.6200712036955922
2.718410118604302,1.4323664785418173,0.5129192262661731,1.620616369485213
2.7235488900950475,1.4331727689947096,0.5108806151630927,1.6211615352748336
2.7286876615857927,1.4339790594476016,0.5088420040600125,1.6217067010644546
2.7338264330765383,1.4347853499004937,0.506803392956932,1.6222518668540753
2.7389652045672834,1.4355916403533857,0.5047647818538518,1.6227970326436962
2.744103976058029,1.4363979308062778,0.5027261707507713,1.623342198433317
2.749242747548774,1.4372042212591698,0.5006875596476911,1.623887364222938
2.7543815190395198,1.4380105117120618,0.4986489485446106,1.6244325300125586
2.759520290530265,1.438816802164954,0.4966103374415304,1.6249776958021793
2.7646590620210105,1.439623092617846,0.4945717263384499,1.6255228615918003
2.7697978335117557,1.440429383070738,0.4925331152353697,1.626068027381421
2.7749366050025013,1.4412356735236302,0.49049450413228923,1.626613193171042
2.7800753764932464,1.4420419639765223,0.48845589302920894,1.6271583589606626
2.785214147983992,1.4428482544294143,0.48641728192612854,1.6277035247502836
2.790352919474737,1.4436545448823064,0.48437867082304825,1.6282486905399043
2.795491690965483,1.4444608353351984,0.48506654023037593,1.628793856329525
2.800630462456228,1.4452671257880905,0.48632378608374555,1.629339022119146
2.8057692339469735,1.4460734162409825,0.4875810319371153,1.6298841879087667
2.8109080054377187,1.4468797066938746,0.48883827779048483,1.629946868615317
2.8160467769284643,1.4470568267894484,0.49009552364385456,1.6295336546532617
2.8211855484192094,1.446927529555612,0.4913527694972242,1.6291204406912065
2.826324319909955,1.4467982323217758,0.49261001535059384,1.6287072267291516
2.8314630914007,1.4466689350879398,0.49386726120396346,1.6282940127670964
2.836601862891446,1.4465396378541036,0.4951245070573332,1.6278807988050412
2.841740634382191,1.4464103406202673,0.49638175291070274,1.627467584842986
2.8468794058729365,1.446281043386431,0.49763899876407247,1.6270543708809309
2.8520181773636817,1.446151746152595,0.4988962446174421,1.626641156918876
2.8571569488544273,1.4460224489187588,0.5001534904708118,1.6262279429568207
2.8622957203451724,1.4458931516849225,0.5014107363241813,1.6258147289947655
2.867434491835918,1.4457638544510862,0.502667982177551,1.6254015150327104
2.872573263326663,1.4456345572172502,0.5039252280309207,1.6249883010706552
2.877712034817409,1.445505259983414,0.5051824738842904,1.6245750871086002
2.882850806308154,1.4453759627495777,0.50643971973766,1.624161873146545
2.8879895777988995,1.4452466655157414,0.5076969655910297,1.6237486591844899
2.8931283492896447,1.4451173682819054,0.5089542114443993,1.6233354452224347
2.8982671207803903,1.4449880710480691,0.510211457297769,1.6229222312603795
2.9034058922711354,1.4448587738142329,0.5114687031511386,1.6225090172983245
2.908544663761881,1.4447294765803966,0.5127259490045083,1.6220958033362693
2.913683435252626,1.4446001793465606,0.5139831948578779,1.6216825893742142
2.918822206743372,1.4444708821127243,0.5152404407112476,1.621269375412159
2.923960978234117,1.444341584878888,0.5164976865646173,1.6208561614501038
2.9290997497248625,1.4442122876450518,0.5177549324179869,1.6204429474880488
2.9342385212156077,1.4440829904112158,0.5190121782713565,1.6200297335259937
2.9393772927063533,1.4439536931773795,0.5202694241247262,1.6196165195639385
2.9445160641970984,1.4438243959435433,0.5215266699780958,1.6192033056018833
2.949654835687844,1.443695098709707,0.5227839158314656,1.6187900916398281
2.954793607178589,1.443565801475871,0.5240411616848352,1.6179513895155384
2.959932378669335,1.4434365042420347,0.5252984075382048,1.6158435652968584
2.96507115016008,1.4433072070081985,0.5265556533915744,1.6137357410781783
2.9702099216508255,1.4431779097743622,0.5278128992449441,1.6116279168594982
2.9753486931415707,1.441608898019487,0.5290701450983137,1.6095200926408184
2.9804874646323163,1.4399269741539102,0.5303273909516835,1.6074122684221384
2.9856262361230614,1.4382450502883337,0.5315846368050531,1.6053044442034585
2.990765007613807,1.436563126422757,0.5328418826584227,1.6031966199847785
2.995903779104552,1.4348812025571802,0.5340991285117923,1.6010887957660984
3.001042550595298,1.4331992786916035,0.535356374365162,1.5989809715474184
3.006181322086043,1.431517354826027,0.5366136202185317,1.5968731473287385
3.0113200935767885,1.42983543096045,0.5378708660719014,1.5947653231100585
3.0164588650675337,1.4281535070948734,0.539128111925271,1.5926574988913786
3.0215976365582793,1.4264715832292967,0.5403853577786407,1.5905496746726986
3.0267364080490244,1.4247896593637202,0.5416426036320102,1.5884418504540185
3.03187517953977,1.4231077354981432,0.54289984948538,1.5863340262353385
3.037013951030515,1.4214258116325666,0.5441570953387496,1.5842262020166586
3.042152722521261,1.41974388776699,0.5454143411921193,1.5821183777979786
3.047291494012006,1.4180619639014131,0.5466715870454889,1.5800105535792988
3.0524302655027515,1.4163800400358364,0.5479288328988586,1.5740662140709198
3.0575690369934967,1.4146981161702599,0.5491860787522282,1.568003820145439
3.0627078084842423,1.4130161923046831,0.5504433246055979,1.5619414262199574
3.0678465799749874,1.4113342684391064,0.5514908993839336,1.5558790322944764
3.0729853514657326,1.4096523445735298,0.5524237481759056,1.5498166383689955
3.078124122956478,1.407860315678701,0.5533565969678776,1.5437542444435142
3.0832628944472233,1.4059226131767326,0.5542894457598496,1.5376918505180333
3.088401665937969,1.403984910674764,0.5552222945518217,1.531629456592552
3.093540437428714,1.4020472081727955,0.5561551433437937,1.525567062667071
3.0986792089194597,1.4001095056708268,0.5570879921357658,1.5195046687415894
3.103817980410205,1.3981718031688584,0.5580208409277377,1.5146253411125445
3.1089567519009504,1.39623410066689,0.5589536897197097,1.5097475203904418
3.1140955233916956,1.3942963981649215,0.5598865385116817,1.5048696996683395
3.119234294882441,1.3923586956629528,0.5608193873036538,1.4999918789462368
3.1243730663731863,1.3904209931609843,0.5617522360956257,1.4951140582241345
3.129511837863932,1.3884832906590159,0.5626850848875978,1.4902362375020317
3.134650609354677,1.3865455881570474,0.5636179336795698,1.4853584167799294
3.1397893808454227,1.3846078856550788,0.5645507824715418,1.4804805960578267
3.144928152336168,1.3826701831531103,0.5654836312635138,1.4756027753357244
3.1500669238269134,1.3807324806511416,0.5664164800554858,1.4707249546136216
3.1552056953176586,1.3787947781491732,0.5673493288474578,1.4658471338915193
3.160344466808404,1.3768570756472047,0.5682821776394299,1.4609693131694166
3.1654832382991493,1.3749193731452363,0.5692150264314019,1.4560914924473143
3.170622009789895,1.3729816706432676,0.570147875223374,1.4512136717252115
3.17576078128064,1.3710439681412991,0.5710807240153459,1.4463358510031092
3.1808995527713857,1.3691062656393305,0.5720135728073179,1.4414580302810065
3.186038324262131,1.367168563137362,0.5729464215992899,1.4370361988072913
3.1911770957528764,1.3652308606353936,0.573879270391262,1.4328739582090888
3.1963158672436216,1.363293158133425,0.5748121191832339,1.4287117176108868
3.201454638734367,1.3613554556314564,0.575744967975206,1.4245494770126845
3.2065934102251124,1.359417753129488,0.576677816767178,1.4203872364144825
3.211732181715858,1.3574800506275195,0.57761066555915,1.41622499581628
3.216870953206603,1.355542348125551,0.578543514351122,1.412062755218078
3.2220097246973487,1.3536046456235824,0.579476363143094,1.4079005146198755
3.227148496188094,1.3516333831618244,0.580409211935066,1.4037382740216735
3.2322872676788394,1.3492174772834509,0.5813420607270381,1.3995760334234713
3.2374260391695846,1.3468015714050774,0.5822749095190101,1.3954137928252692
3.24256481066033,1.3443856655267037,0.5832077583109821,1.3912515522270668
3.2477035821510754,1.3419697596483302,0.5841406071029541,1.3870893116288647
3.252842353641821,1.3395538537699567,0.5850734558949261,1.3829270710306625
3.257981125132566,1.3371379478915832,0.5860063046868981,1.3787648304324605
3.2631198966233117,1.3347220420132095,0.5869391534788702,1.374602589834258
3.268258668114057,1.332306136134836,0.5878720022708421,1.370440349236056
3.2733974396048025,1.3298902302564626,0.5888048510628142,1.3662781086378535
3.2785362110955476,1.327474324378089,0.5897376998547862,1.3621158680396515
3.283674982586293,1.3250584184997154,0.5906705486467582,1.3579536274414492
3.2888137540770384,1.322642512621342,0.5916033974387301,1.3537913868432472
3.293952525567784,1.3202266067429684,0.5925362462307022,1.3496291462450447
3.299091297058529,1.317810700864595,0.5934690950226742,1.3454669056468427
3.3042300685492747,1.3153947949862212,0.5944019438146463,1.341090894434755
3.30936884004002,1.3129788891078478,0.5953347926066183,1.3350377165978993
3.3145076115307655,1.3105629832294743,0.5962676413985903,1.3289845387610428
3.3196463830215106,1.3081470773511008,0.5972004901905623,1.322931360924187
3.324785154512256,1.305731171472727,0.5981333389825343,1.3168781830873306
3.3299239260030014,1.3033152655943536,0.5990661877745063,1.3108250052504749
3.335062697493747,1.3008993597159801,0.5999990365664783,1.3047718274136184
3.340201468984492,1.2984834538376067,0.6009318853584503,1.2987186495767626
3.3453402404752377,1.296067547959233,0.6018647341504224,1.2926654717399062
3.350479011965983,1.2936516420808595,0.6027975829423944,1.2866122939030502
3.3556177834567285,1.291235736202486,0.6037304317343664,1.280559116066194
3.3607565549474736,1.2888198303241125,0.6046632805263383,1.274505938229338
3.365895326438219,1.2864039244457388,0.6055961293183104,1.2684527603924818
3.3710340979289644,1.2839880185673653,0.6065289781102824,1.2623995825556258
3.37617286941971,1.2815721126889918,0.6074618269022545,1.2563464047187696
3.381311640910455,1.278191142313167,0.6083946756942264,1.2502932268819136
3.3864504124012007,1.2744157772177893,0.6093275244861985,1.2442400490450574
3.391589183891946,1.270640412122412,0.6102603732781705,1.2381868712082014
3.3967279553826915,1.2668650470270342,0.6111932220701425,1.232133693371345
3.4018667268734366,1.2630896819316566,0.6121260708621145,1.226572280994041
3.407005498364182,1.259314316836279,0.6130589196540865,1.2211100862732356
3.4121442698549274,1.2555389517409015,0.6139917684460585,1.215647891552431
3.417283041345673,1.251763586645524,0.6149246172380306,1.2101856968316256
3.422421812836418,1.2479882215501463,0.6158574660300026,1.204723502110821
3.4275605843271637,1.2442128564547688,0.6167903148219747,1.1992613073900156
3.432699355817909,1.2404374913593912,0.6177231636139466,1.1937991126692107
3.4378381273086545,1.2366621262640134,0.6186560124059186,1.1883369179484056
3.4429768987993996,1.232886761168636,0.6195888611978906,1.1828747232276007
3.448115670290145,1.2291113960732583,0.6205217099898627,1.1774125285067953
3.4532544417808904,1.225336030977881,0.6214545587818346,1.1719503337859907
3.458393213271636,1.2215606658825031,0.6223874075738067,1.1664881390651853
3.463531984762381,1.2177853007871258,0.6233202563657787,1.1610259443443807
3.4686707562531267,1.214009935691748,0.6242531051577507,1.1555637496235753
3.473809527743872,1.2102345705963706,0.6251859539497227,1.1501015549027704
3.4789482992346175,1.2064592055009928,0.6261188027416947,1.1446393601819653
3.4840870707253626,1.2026838404056155,0.6270516515336667,1.1391771654611604
3.489225842216108,1.1993496229533522,0.6279845003256388,1.133714970740355
3.4943646137068534,1.1967287014723136,0.6331143429161936,1.1282527760195504
3.499503385197599,1.194107779991275,0.6416617726247807,1.122790581298745
3.504642156688344,1.1914868585102363,0.6502092023333672,1.1173283865779404
3.5097809281790893,1.1888659370291979,0.6587566320419536,1.1121065859680996
3.514919699669835,1.186245015548159,0.6673040617505407,1.1077016631319958
3.52005847116058,1.1836240940671205,0.675851491459127,1.1032967402958922
3.5251972426513256,1.1810031725860817,0.6843989211677142,1.0988918174597881
3.5303360141420708,1.1783822511050432,0.6929463508763005,1.0944868946236845
3.5354747856328164,1.1757613296240044,0.7014937805848876,1.0900819717875805
3.5406135571235615,1.173140408142966,0.7100412102934741,1.0856770489514769
3.545752328614307,1.170519486661927,0.7185886400020611,1.081272126115373
3.5508911001050523,1.1678985651808886,0.7271360697106476,1.0768672032792694
3.556029871595798,1.1652776436998498,0.7356834994192347,1.0724622804431654
3.561168643086543,1.1626567222188113,0.7442309291278211,1.0680573576070618
3.5663074145772886,1.1600358007377725,0.7527783588364082,1.063652434770958
3.5714461860680338,1.157414879256734,0.7613257885449946,1.0592475119348543
3.5765849575587794,1.1547939577756952,0.7698732182535817,1.0548425890987503
3.5817237290495245,1.1521730362946567,0.778420647962168,1.0504376662626467
3.58686250054027,1.1495521148136179,0.7869680776707552,1.0460327434265426
3.5920012720310153,1.1469311933325794,0.7955155073793416,1.041627820590439
3.597140043521761,1.1443102718515406,0.8115263575149805,1.0372228977543352
3.602278815012506,1.1416893503705021,0.832342295869994,1.0328179749182316
3.6074175865032516,1.1390684288894632,0.8531582342250092,1.0284130520821275
3.6125563579939968,1.1364475074084248,0.8739741725800227,1.024008129246024
3.6176951294847424,1.133826585927386,0.894790110935038,1.0196032064099199
3.6228339009754875,1.1312056644463475,0.9156060492900515,1.0151982835738163
3.627972672466233,1.1285847429653086,0.9364219876450668,1.0107933607377124
3.6331114439569783,1.1259638214842702,0.9572379260000803,1.0063884379016088
3.638250215447724,1.1233429000032313,0.9780538643550956,1.0023323735275316
3.643388986938469,1.120721978522193,0.9988698027101091,0.999094890720002
3.6485277584292146,1.118101057041154,1.007845191373195,0.9958574079124721
3.6536665299199598,1.115038865814649,1.0100708054150587,0.9926199251049426
3.6588053014107054,1.1118704418583985,1.0122964194569226,0.9893824422974128
3.6639440729014505,1.1087020179021483,1.0145220334987866,0.9861449594898832
3.669082844392196,1.105533593945898,1.0167476475406505,0.9829074766823533
3.6742216158829413,1.1023651699896477,1.0189732615825144,0.9796699938748238
3.679360387373687,1.0991967460333973,1.0211988756243784,0.9764325110672939
3.684499158864432,1.0960283220771472,1.023424489666242,0.9731950282597643
3.6896379303551776,1.0928598981208966,1.0256501037081063,0.9699575454522346
3.6947767018459228,1.0896914741646464,1.02787571774997,0.966720062644705
3.6999154733366684,1.086523050208396,1.0301013317918342,0.9634825798371751
3.7050542448274135,1.0833546262521458,1.0323269458336979,0.9602450970296456
3.710193016318159,1.0801862022958955,1.0345525598755618,0.9570076142221157
3.7153317878089043,1.0770177783396453,1.0367781739174258,0.9537701314145861
3.72047055929965,1.073849354383395,1.0390037879592897,0.9505326486070563
3.725609330790395,1.0706809304271447,1.0412294020011537,0.9472951657995268
3.7307481022811406,1.0675125064708941,1.0434550160430176,0.9440576829919969
3.7358868737718858,1.064344082514644,1.0456806300848813,0.9408202001844673
3.7410256452626314,1.0611756585583936,1.0479062441267455,0.9375827173769374
3.7461644167533765,1.0580072346021434,1.0501318581686092,0.9343452345694079
3.751303188244122,1.054838810645893,1.0523574722104732,0.9311077517618781
3.7564419597348673,1.0516703866896429,1.054583086252337,0.9278702689543485
3.761580731225613,1.0485019627333925,1.056808700294201,0.9246327861468187
3.766719502716358,1.0453335387771423,1.059034314336065,0.9213953033392891
3.7718582742071036,1.0421651148208917,1.061259928377929,0.9181578205317592
3.7769970456978488,1.0390006245833034,1.0634855424197927,0.9149203377242296
3.7821358171885944,1.0358576774893564,1.0657111564616568,0.9121691215996558
3.7872745886793395,1.0327147303954098,1.0679367705035205,0.9098644393521294
3.792413360170085,1.0295717833014628,1.0701623845453847,0.9075597571046027
3.7975521316608303,1.026428836207516,1.0723879985872484,0.9052550748570761
3.802690903151576,1.0232858891135692,1.0746136126291124,0.9029503926095495
3.807829674642321,1.0201429420196224,1.0768392266709763,0.900645710362023
3.8129684461330666,1.0169999949256754,1.0790648407128403,0.8983410281144963
3.8181072176238118,1.0138570478317288,1.0812904547547042,0.8960363458669699
3.8232459891145574,1.0107141007377818,1.0835160687965681,0.8937316636194432
3.8283847606053025,1.007571153643835,1.0857416828384319,0.8914269813719168
3.833523532096048,1.004428206549888,1.087967296880296,0.8891222991243901
3.8386623035867933,1.0012852594559414,1.0901929109221598,0.8868176168768636
3.843801075077539,0.9981423123619944,1.0924185249640237,0.8845129346293369
3.848939846568284,0.9949993652680477,1.0946441390058876,0.8822082523818104
3.8540786180590296,0.9918564181741006,1.0968697530477516,0.8799035701342838
3.859217389549775,0.988713471080154,1.0990953670896155,0.8775988878867573
3.8643561610405204,0.9855705239862069,1.1013209811314795,0.8752942056392307
3.8694949325312655,0.9824275768922602,1.1035465951733432,0.8729895233917042
3.874633704022011,0.9792846297983133,1.1057722092152074,0.8706848411441775
3.8797724755127563,0.9761416827043665,1.107997823257071,0.868380158896651
3.884911247003502,0.9731526823505319,1.1102234372989352,0.8660754766491243
3.890050018494247,0.9714952883158288,1.112449051340799,0.8637707944015979
3.8951887899849926,0.9698378942811255,1.114674665382663,0.8614661121540712
3.900327561475738,0.9681805002464224,1.1169002794245269,0.8591614299065448
3.9054663329664834,0.9665231062117192,1.1191258934663908,0.8568567476590181
3.9106051044572285,0.9648657121770161,1.1213515075082547,0.8547255777325538
3.915743875947974,0.9632083181423129,1.1235771215501187,0.8538923424857079
3.9208826474387193,0.9615509241076098,1.1258027355919824,0.8530591072388621
3.926021418929465,0.9598935300729066,1.1280283496338466,0.8522258719920163
3.93116019042021,0.9582361360382035,1.1302539636757103,0.8513926367451704
3.9362989619109556,0.9565787420035002,1.1324795777175742,0.8505594014983245
3.941437733401701,0.9549213479687971,1.1347051917594382,0.8497261662514788
3.9465765048924464,0.9532639539340939,1.1369308058013021,0.8488929310046329
3.9517152763831915,0.9516065598993908,1.139156419843166,0.8480596957577871
3.9568540478739367,0.9499491658646877,1.1413820338850298,0.8472264605109413
3.9619928193646823,0.9482917718299845,1.143607647926894,0.8463932252640954
3.9671315908554274,0.9466343777952815,1.1458332619687577,0.8455599900172497
3.972270362346173,0.9449769837605781,1.1480588760106216,0.8447267547704038
3.977409133836918,0.9433195897258752,1.1502844900524856,0.843893519523558
3.982547905327664,0.9416621956911718,1.1525101040943495,0.8430602842767121
3.987686676818409,0.9400048016564688,1.1547357181362135,0.8422270490298663
3.9928254483091545,0.9383474076217655,1.1569613321780774,0.8413938137830205
3.9979642197998997,0.9366900135870625,1.1591869462199411,0.8405605785361746
4.003102991290645,0.9350326195523592,1.1614125602618053,0.8397273432893287
4.008241762781391,0.933375225517656,1.1636381743036692,0.8388941080424829
4.013380534272136,0.9317178314829531,1.165863788345533,0.8380608727956372
4.018519305762881,0.9300604374482498,1.168089402387397,0.8372276375487914
4.023658077253627,0.9284030434135466,1.1701190746472683,0.8363944023019455
4.028796848744372,0.9267456493788433,1.171962867769823,0.8355611670550996
4.033935620235117,0.9250882553441404,1.1738066608923776,0.8347279318082539
4.039074391725863,0.9234308613094372,1.1756504540149324,0.833894696561408
4.044213163216608,0.921773467274734,1.1774942471374874,0.8330614613145622
4.049351934707354,0.9206160848211744,1.1793380402600422,0.8322282260677163
4.054490706198099,0.9194889575833886,1.1811818333825967,0.8313949908208705
4.059629477688844,0.9183618303456025,1.1830256265051518,0.8305617555740247
4.06476824917959,0.9172347031078163,1.1848694196277065,0.8297285203271788
4.069907020670335,0.9161075758700302,1.1867132127502615,0.8288952850803329
4.07504579216108,0.9149804486322444,1.188557005872816,0.8280620498334872
4.080184563651826,0.9138533213944583,1.1904007989953709,0.8272288145866413
4.085323335142571,0.9127261941566722,1.1922445921179259,0.8263955793397955
4.090462106633317,0.9115990669188861,1.1940883852404807,0.8255623440929496
4.095600878124062,0.9104719396811002,1.1959321783630352,0.8247291088461038
4.100739649614807,0.9093448124433141,1.19777597148559,0.823895873599258
4.105878421105553,0.908217685205528,1.199619764608145,0.8230626383524121
4.111017192596298,0.907090557967742,1.2014635577306998,0.822581097844085
4.116155964087043,0.905963430729956,1.2033073508532544,0.8224572521698131
4.121294735577789,0.9048363034921699,1.2051511439758094,0.8223334064955412
4.126433507068534,0.9037091762543839,1.2069949370983641,0.8222095608212694
4.13157227855928,0.9025820490165978,1.2088387302209191,0.8220857151469976
4.136711050050025,0.9014549217788119,1.2106825233434737,0.8219618694727256
4.14184982154077,0.9003277945410257,1.2125263164660285,0.8218380237984538
4.146988593031516,0.8992006673032397,1.2143701095885833,0.821714178124182
4.152127364522261,0.8980735400654536,1.2162139027111383,0.8215903324499101
4.157266136013006,0.8969464128276677,1.2180576958336928,0.8214664867756383
4.162404907503752,0.8958192855898817,1.2199014889562476,0.8213426411013665
4.167543678994497,0.8946921583520955,1.2217452820788026,0.8212187954270945
4.172682450485243,0.8935650311143094,1.2235890752013574,0.8210949497528227
4.177821221975988,0.8924379038765236,1.225432868323912,0.8209711040785509
4.182959993466733,0.8913107766387375,1.227276661446467,0.820847258404279
4.188098764957479,0.8901836494009514,1.2291204545690217,0.8207234127300072
4.193237536448224,0.8890565221631652,1.2309642476915768,0.8205995670557352
4.198376307938969,0.8879293949253794,1.2328080408141313,0.8204757213814634
4.203515079429715,0.8868022676875933,1.234651833936686,0.8203518757071916
4.20865385092046,0.8856751404498072,1.236495627059241,0.8202280300329197
4.213792622411206,0.8845480132120211,1.2383394201817959,0.8201041843586478
4.218931393901951,0.8837507637994331,1.2401832133043504,0.819980338684376
4.224070165392696,0.8831541716625809,1.2420270064269052,0.8198564930101041
4.229208936883442,0.8825575795257288,1.2438707995494602,0.8197326473358323
4.234347708374187,0.8819609873888767,1.245714592672015,0.8196088016615605
4.239486479864932,0.8813643952520247,1.2475583857945696,0.8194849559872885
4.244625251355678,0.8807678031151726,1.2494021789171246,0.8193611103130167
4.249764022846423,0.8801712109783204,1.2512459720396794,0.8192372646387449
4.254902794337169,0.8795746188414683,1.2530897651622344,0.819113418964473
4.260041565827914,0.8789780267046162,1.254933558284789,0.8189895732902012
4.265180337318659,0.8783814345677642,1.2567773514073437,0.8188657276159294
4.270319108809405,0.877784842430912,1.2586211445298985,0.8187418819416574
4.27545788030015,0.8771882502940599,1.2604649376524535,0.8186180362673856
4.280596651790895,0.8765916581572079,1.262308730775008,0.8184941905931138
4.285735423281641,0.8759950660203557,1.2641525238975628,0.8183703449188419
4.290874194772386,0.8753984738835036,1.2659963170201178,0.81824649924457
4.296012966263132,0.8748018817466514,1.2678401101426726,0.8181226535702981
4.301151737753877,0.8742052896097995,1.2696839032652272,0.8179988078960263
4.306290509244622,0.8736086974729473,1.2715276963877822,0.8178749622217545
4.311429280735368,0.8730121053360952,1.273371489510337,0.8177511165474826
4.316568052226113,0.872415513199243,1.275215282632892,0.8176272708732107
4.321706823716858,0.871818921062391,1.2770590757554465,0.8175034251989389
4.326845595207604,0.8712223289255389,1.2789028688780013,0.817379579524667
4.331984366698349,0.8706257367886868,1.280746662000556,0.8172557338503952
4.337123138189095,0.8700291446518347,1.282590455123111,0.8171318881761234
4.34226190967984,0.8694325525149826,1.2844342482456657,0.8176014910567888
4.347400681170585,0.8688359603781305,1.2862780413682204,0.8180917134918646
4.352539452661331,0.8682393682412783,1.2881218344907754,0.8185819359269404
4.357678224152076,0.8676427761044262,1.2899656276133302,0.8190721583620163
4.362816995642821,0.8670742360582899,1.2918094207358848,0.819562380797092
4.367955767133567,0.8672348404172531,1.2936532138584398,0.8200526032321678
4.373094538624312,0.8673954447762162,1.2954970069809946,0.8205428256672436
4.378233310115058,0.8675560491351794,1.2973408001035494,0.8210330481023194
4.383372081605803,0.8677166534941425,1.2991845932261041,0.821523270537395
4.388510853096548,0.8678772578531057,1.301028386348659,0.8220134929724708
4.393649624587294,0.8680378622120689,1.3028721794712137,0.8225037154075466
4.3987883960780385,0.868198466571032,1.3065087809072464,0.8229939378426223
4.403927167568784,0.8683590709299952,1.3129561955767286,0.8234841602776981
4.40906593905953,0.8685196752889583,1.3194036102462106,0.8239743827127739
4.414204710550275,0.8686802796479215,1.3258510249156925,0.8244646051478497
4.41934348204102,0.8688408840068846,1.3322984395851736,0.8249548275829255
4.424482253531766,0.8690014883658478,1.3387458542546555,0.8254450500180013
4.429621025022511,0.8691620927248109,1.3451932689241375,0.8259352724530771
4.434759796513257,0.8693226970837741,1.3516406835936194,0.8264254948881529
4.4398985680040015,0.8694833014427372,1.3580880982631005,0.8269157173232285
4.445037339494747,0.8696439058017005,1.3645355129325825,0.8274059397583043
4.450176110985493,0.8698045101606636,1.3663011272755365,0.8278961621933801
4.455314882476238,0.8699651145196268,1.3615484615916,0.8283863846284559
4.460453653966983,0.8701257188785899,1.3567957959076644,0.8288766070635316
4.465592425457729,0.8702863232375531,1.352043130223728,0.8293668294986074
4.470731196948474,0.8704469275965162,1.3472904645397914,0.8298570519336832
4.47586996843922,0.8706075319554794,1.342537798855855,0.830347274368759
4.4810087399299645,0.8707681363144425,1.337785133171919,0.8308374968038348
4.48614751142071,0.8709287406734058,1.3330324674879825,0.8313277192389106
4.491286282911456,0.8710893450323689,1.328279801804046,0.8318179416739864
4.496425054402201,0.871249949391332,1.3235271361201095,0.8323081641090622
4.501563825892946,0.8714105537502952,1.3185770268347277,0.8327983865441378
4.506702597383692,0.8715711581092583,1.3133822527330679,0.8332886089792136
4.511841368874437,0.8717317624682215,1.3081874786314078,0.8337788314142894
4.516980140365183,0.8718923668271846,1.302992704529748,0.8342690538493652
4.5221189118559275,0.8720529711861478,1.297797930428089,0.8347592762844409
4.527257683346673,0.8722135755451109,1.292603156326429,0.8352494987195167
4.532396454837419,0.8723741799040742,1.2874083822247693,0.8357397211545925
4.537535226328164,0.8725347842630373,1.2822136081231095,0.8362299435896683
4.542673997818909,0.8726953886220005,1.2770188340214503,0.836720166024744
4.547812769309655,0.8728559929809636,1.2718240599197905,0.8376002803278042
4.5529515408004,0.8730165973399268,1.2671282242028863,0.8388940810537104
4.558090312291146,0.8731772016988899,1.262983457680325,0.8401878817796167
4.5632290837818905,0.873337806057853,1.2588386911577645,0.8414816825055226
4.568367855272636,0.8738127530424481,1.2546939246352034,0.8427754832314288
4.573506626763382,0.8743585195062433,1.2505491581126422,0.844069283957335
4.578645398254127,0.8749042859700386,1.2464043915900809,0.8453630846832412
4.583784169744872,0.8754500524338337,1.2422596250675204,0.8466568854091472
4.588922941235618,0.8759958188976289,1.2381148585449593,0.8479506861350533
4.594061712726363,0.8765415853614241,1.233970092022398,0.8492444868609595
4.599200484217109,0.8770873518252194,1.2298253254998368,0.8505382875868658
4.6043392557078535,0.8776331182890145,1.2256805589772763,0.8518320883127717
4.609478027198599,0.8781788847528097,1.221535792454715,0.8531258890386779
4.614616798689345,0.8787246512166048,1.2173910259321539,0.8544196897645842
4.61975557018009,0.8792704176804,1.2132462594095927,0.8557134904904903
4.624894341670835,0.8798161841441952,1.2091014928870323,0.8570072912163963
4.630033113161581,0.8803619506079904,1.204956726364471,0.8583010919423024
4.635171884652326,0.8809077170717856,1.2008119598419098,0.8595948926682087
4.640310656143072,0.8814534835355808,1.1966671933193485,0.8608886933941149
4.6454494276338165,0.881999249999376,1.192522426796788,0.8621824941200208
4.650588199124562,0.8825450164631712,1.1883776602742269,0.863476294845927
4.655726970615308,0.8830907829269664,1.1846329897925894,0.8647700955718332
4.660865742106053,0.8836365493907616,1.1812398075602488,0.8660638962977394
4.666004513596798,0.8841823158545568,1.177846625327909,0.8673576970236454
4.671143285087544,0.884728082318352,1.1744534430955684,0.8686514977495515
