# composition,1.0CaCl2
# source,Numbers, 2026
# temperature_K,1060
# raw_file,1.0CaCl2_Numbers_2026_1060.0_AP.csv
# savgol,False
# grid_points,2000
r (A),Ca-Ca,Ca-Cl,Cl-Cl
2.6354658579289643,0.0,4.460975981201734,0.005184105980891425
2.640705352676338,0.0,4.516231593872777,0.00564498350115419
2.6459448474237117,0.0,4.57148720654382,0.006105861021416956
2.6511843421710855,0.0,4.626742819214861,0.006566738541679721
2.6564238369184587,0.0,4.632303646683214,0.0068738373765926545
2.6616633316658325,0.0,4.637233829669297,0.007178984705346347
2.666902826413206,0.0,4.642164012655379,0.007484132034100039
2.67214232116058,0.0,4.647094195641462,0.007789279362853731
2.6773818159079537,0.0,4.652024378627545,0.008094426691607424
2.6826213106553274,0.0,4.656954561613628,0.008399574020361116
2.687860805402701,0.0,4.661884744599711,0.008704721349114809
2.693100300150075,0.0,4.6668149275857935,0.0090098686778685
2.6983397948974486,0.0,4.671745110571877,0.009315016006622193
2.7035792896448223,0.0,4.67667529355796,0.009620163335375884
2.708818784392196,0.0,4.663277422456029,0.010713384864172639
2.7140582791395693,0.0,4.649262285283777,0.011833147752038104
2.719297773886943,0.0,4.635247148111525,0.012952910639903665
2.7245372686343168,0.0,4.6212320109392735,0.014072673527769225
2.7297767633816905,0.0,4.607216873767021,0.015192436415634784
2.7350162581290642,0.0,4.593201736594769,0.016312199303500342
2.740255752876438,0.0,4.579186599422516,0.017431962191365905
2.7454952476238117,0.0,4.565171462250264,0.018551725079231463
2.7507347423711854,0.0,4.551156325078011,0.019671487967097022
2.755974237118559,0.0,4.5371411879057595,0.020791250854962584
2.761213731865933,0.0,4.50259569526916,0.022332753607447825
2.766453226613306,0.0,4.466909627328989,0.023897686352411785
2.77169272136068,0.0,4.431223559388816,0.02546261909737588
2.7769322161080536,0.0,4.395537491448643,0.027027551842339972
2.7821717108554274,0.0,4.359851423508469,0.028592484587304068
2.787411205602801,0.0,4.324165355568296,0.03015741733226816
2.792650700350175,0.0,4.288479287628123,0.03172235007723225
2.7978901950975485,0.0,4.252793219687949,0.03328728282219635
2.8031296898449223,0.0,4.2171071517477765,0.034852215567160436
2.808369184592296,0.0,4.181421083807603,0.03641714831212453
2.8136086793396697,0.0,4.126941543749756,0.04058600216356285
2.818848174087043,0.0,4.070989001823231,0.04495894712875147
2.8240876688344168,0.0,4.015036459896702,0.04933189209394047
2.8293271635817905,0.0,3.9590839179701725,0.05370483705912946
2.834566658329164,0.0,3.9031313760436435,0.05807778202431845
2.839806153076538,0.0,3.847178834117114,0.062450726989507446
2.8450456478239117,0.0,3.7912262921905846,0.06682367195469643
2.8502851425712854,0.0,3.735273750264055,0.07119661691988544
2.855524637318659,0.0,3.6793212083375257,0.07556956188507442
2.860764132066033,0.0,3.6233686664109968,0.07994250685026341
2.8660036268134066,0.00018857838313978667,3.574789599198869,0.08431149864207985
