# composition,1.0UF4
# source,OcadizFlores, 2021
# temperature_K,1357
# raw_file,UF4_OcadizFlores_2021_1357.0_PIM.csv
# savgol,True
# grid_points,2000
r (A),F-F,U-F,U-U
2.685285169203602,1.9295950659842838,0.5493171308989776,0.0
2.690248727741871,1.9265018802786984,0.5396149778819304,0.0
2.69521228628014,1.923408694573113,0.5299128248648831,0.0
2.700175844818409,1.9203155088675279,0.5202106718478359,0.0
2.7051394033566787,1.9172223231619423,0.5105085188307878,0.0
2.7101029618949477,1.914129137456357,0.5008063658137406,0.0
2.7150665204332167,1.9110359517507718,0.49110421279669336,0.0
2.7200300789714857,1.9079427660451864,0.4814020597796461,0.0
2.724993637509755,1.9048495803396008,0.471699906762598,0.0
2.7299571960480242,1.9017563946340157,0.46199775374555074,0.0
2.7349207545862932,1.8986632089284303,0.45229560072850356,0.0
2.7398843131245623,1.8955700232228452,0.4425934477114563,0.0
2.7448478716628317,1.8924768375172596,0.4340412371515749,0.0
2.7498114302011007,1.8893836518116742,0.4287703301234187,0.0
2.7547749887393698,1.886290466106089,0.42349942309526256,0.0
2.759738547277639,1.8831972804005037,0.4182285160671064,0.0
2.7647021058159083,1.8801040946949181,0.4129576090389498,0.0
2.7696656643541773,1.8756182596443354,0.40768670201079366,0.0
2.7746292228924463,1.8700039757880935,0.4024157949826375,0.0
2.7795927814307153,1.864389691931852,0.3971448879544814,0.0
2.7845563399689848,1.8587754080756096,0.39187398092632475,0.0
2.789519898507254,1.8531611242193677,0.3866030738981686,0.0
2.794483457045523,1.8475468403631259,0.3813321668700124,0.0
2.7994470155837923,1.8419325565068836,0.37606125984185584,0.0
2.8044105741220613,1.836318272650642,0.37079035281369965,0.0
2.8093741326603303,1.8307039887944,0.3655194457855435,0.0
2.8143376911985993,1.8250897049381583,0.3602485387573874,0.0
2.819301249736869,1.819475421081916,0.35497763172923075,0.0
2.824264808275138,1.8138611372256743,0.3497067247010746,0.0
2.829228366813407,1.8082468533694325,0.3444358176729185,0.0
2.834191925351676,1.8026325695131906,0.33916491064476234,0.0
2.8391554838899453,1.7970182856569483,0.3338940036166057,0.0
2.8441190424282143,1.7914040018007065,0.32862309658844957,0.0
2.8490826009664834,1.7857897179444648,0.32335218956029343,0.0
2.8540461595047524,1.780175434088223,0.31808128253213724,0.0
2.859009718043022,1.7702109311543273,0.3128103755039806,0.0
2.863973276581291,1.7597670192205814,0.3075394684758245,0.0
2.86893683511956,1.7493231072868358,0.30412071107507604,0.0
2.873900393657829,1.73887919535309,0.3022346989470634,0.0
2.8788639521960984,1.7284352834193435,0.3003486868190506,0.0
2.8838275107343674,1.7179913714855977,0.2984626746910379,0.0
2.8887910692726364,1.707547459551852,0.29657666256302523,0.0
2.8937546278109054,1.6971035476181062,0.2946906504350126,0.0
2.898718186349175,1.6866596356843597,0.29280463830699976,0.0
2.903681744887444,1.676215723750614,0.2909186261789871,0.0
2.908645303425713,1.6657718118168683,0.2890326140509744,0.0
2.913608861963982,1.6553278998831225,0.28714660192296176,0.0
2.9185724205022514,1.6448839879493757,0.28526058979494895,0.0
2.9235359790405204,1.6343061129630836,0.2833745776669363,0.0
2.9284995375787894,1.623722099242555,0.2814885655389236,0.0
2.933463096117059,1.6131380855220256,0.2796025534109108,0.0
2.938426654655328,1.6025540718014972,0.27771654128289813,0.0
2.943390213193597,1.5919700580809686,0.2758305291548855,0.0
2.948353771731866,1.5813860443604402,0.2739445170268728,0.0
2.9533173302701354,1.5708020306399106,0.27205850489885997,0.0
2.9582808888084045,1.5602180169193822,0.2701724927708473,0.0
2.9632444473466735,1.5496340031988538,0.26828648064283467,0.0
2.9682080058849425,1.5390499894783252,0.266400468514822,0.0
2.973171564423212,1.5284659757577959,0.26451445638680915,0.0
2.978135122961481,1.5178819620372672,0.2626284442587965,0.0
2.98309868149975,1.5072979483167388,0.26074243213078385,0.0
2.988062240038019,1.4967139345962104,0.2588564200027712,0.0
2.9930257985762885,1.4851696236613081,0.25697040787475833,0.0
2.9979893571145575,1.4734353525169905,0.25651249727561976,0.0
3.0029529156528265,1.461701081372673,0.25679659932478266,0.0
3.0079164741910955,1.4499668102283554,0.2570807013739456,0.0
3.012880032729365,1.4382325390840367,0.2573648034231086,0.0
3.017843591267634,1.4264982679397193,0.2576489054722715,0.0
3.022807149805903,1.4147639967954018,0.2579330075214344,0.0
3.027770708344172,1.4030297256510842,0.25821710957059735,0.0
3.0327342668824415,1.3912954545067655,0.2585012116197603,0.0
3.0376978254207105,1.379561183362448,0.2587853136689232,0.0
3.0426613839589796,1.3678269122181304,0.25906941571808617,0.0
3.0476249424972486,1.3572399902082743,0.2593535177672491,0.0
3.052588501035518,1.348594819675807,0.25963761981641204,0.0
3.057552059573787,1.3399496491433405,0.259921721865575,0.0
3.062515618112056,1.331304478610874,0.2602058239147379,0.0
3.0674791766503255,1.3226593080784068,0.26048992596390086,0.0
3.0724427351885946,1.3140141375459402,0.26077402801306376,0.0
3.0774062937268636,1.3053689670134736,0.2610581300622267,0.0
3.0823698522651326,1.296723796481007,0.2613422321113896,0.0
3.087333410803402,1.2880786259485397,0.2616263341605526,0.0
3.092296969341671,1.2794334554160733,0.26191043620971555,0.0
3.09726052787994,1.2707882848836067,0.26219453825887845,0.0
3.102224086418209,1.2621431143511401,0.26247864030804136,0.0
3.1071876449564786,1.2534979438186729,0.2627627423572043,0.0
3.1121512034947476,1.2448527732862062,0.2630468444063673,0.0
3.1171147620330166,1.2362076027537396,0.2633309464555302,0.0
3.1220783205712856,1.2276018759816294,0.26361504850469314,0.0
3.127041879109555,1.219494735612891,0.2646650527616638,0.0
3.132005437647824,1.211387595244153,0.2659451623274983,0.0
3.136968996186093,1.2032804548754152,0.26722527189333284,0.0008610873702467702
3.141932554724362,1.1951733145066774,0.26850538145916736,0.00293391127764974
3.1468961132626316,1.187066174137939,0.269785491025002,0.005006735185052895
3.1518596718009007,1.178959033769201,0.2710656005908365,0.007079559092455865
3.1568232303391697,1.1708518934004633,0.27234571015667103,0.009152382999858835
3.1617867888774387,1.1627447530317256,0.27362581972250555,0.011225206907261804
3.166750347415708,1.154637612662987,0.2749059292883402,0.01329803081466496
3.171713905953977,1.1465304722942493,0.27618603885417464,0.01537085472206793
3.176677464492246,1.1384233319255115,0.27746614842000916,0.0174436786294709
3.1816410230305157,1.130316191556773,0.2787462579858438,0.019516502536874054
3.1866045815687847,1.1222090511880352,0.2800263675516783,0.021589326444277024
3.1915681401070537,1.1141019108192973,0.28130647711751283,0.023662150351679994
3.1965316986453227,1.1059947704505595,0.28258658668334735,0.025734974259082964
3.201495257183592,1.097887630081821,0.283866696249182,0.027807798166486118
3.206458815721861,1.0903461759514674,0.2851468058150165,0.02988062207388909
3.21142237426013,1.0831843244419814,0.286426915380851,0.03195344598129206
3.2163859327983992,1.0760224729324954,0.28770702494668554,0.034026269888695025
3.2213494913366687,1.0688606214230087,0.28898713451252017,0.03609909379609818
3.2263130498749377,1.0616987699135227,0.2902672440783547,0.03817191770350115
3.2312766084132067,1.0545369184040367,0.2915473536441892,0.04022640288771099
3.2362401669514758,1.047375066894551,0.29282746321002373,0.04226798418505074
3.2412037254897452,1.0402132153850643,0.29410757277585836,0.04430956548239067
3.2461672840280142,1.0330513638755783,0.2953876823416929,0.04635114677973042
3.2511308425662833,1.0258895123660923,0.2966677919075274,0.04839272807707018
3.2560944011045523,1.0187276608566063,0.2988520144451458,0.05043430937440993
3.2610579596428217,1.0115658093471196,0.30115967906490193,0.05247589067174986
3.2660215181810908,1.0044039578376336,0.3034673436846578,0.05451747196908961
3.27098507671936,0.9972421063281477,0.3057750083044136,0.05655905326642936
3.275948635257629,0.9900802548186618,0.3080826729241695,0.05860063456376911
3.2809121937958983,0.9829184033091751,0.3103903375439256,0.06064221586110905
3.2858757523341673,0.9757565517996891,0.31269800216368143,0.0626837971584488
3.2908393108724363,0.9685947002902031,0.31500566678343733,0.06472537845578855
3.2958028694107053,0.9631134157272365,0.3173133314031932,0.0667669597531283
3.300766427948975,0.9577266270220228,0.31962099602294924,0.06880854105046824
3.305729986487244,0.9523398383168097,0.32192866064270514,0.07085012234780799
3.310693545025513,0.9469530496115964,0.324236325262461,0.07289170364514774
3.3156571035637823,0.9415662609063828,0.32654398988221706,0.07493328494248767
3.3206206621020513,0.9361794722011696,0.32885165450197296,0.07697486623982742
3.3255842206403203,0.9307926834959565,0.3311593191217288,0.07901644753716719
3.3305477791785894,0.9254058947907433,0.3334669837414847,0.08105802883450694
3.335511337716859,0.9200191060855296,0.33577464836124077,0.08309961013184686
3.340474896255128,0.9146323173803165,0.3380823129809966,0.08514119142918661
3.345438454793397,0.9092455286751033,0.3403899776007525,0.08718277272652636
3.350402013331666,0.9038587399698901,0.34269764222050836,0.08922435402386612
3.3553655718699353,0.8984719512646765,0.3450053068402644,0.09126593532120605
3.3603291304082044,0.8930851625594634,0.3473129714600203,0.0933075166185458
3.3652926889464734,0.8876983738542501,0.34962063607977617,0.09534909791588556
3.3702562474847424,0.882311585149037,0.35192830069953207,0.0973906792132253
3.375219806023012,0.8769247964438234,0.35423596531928814,0.09943226051056525
3.380183364561281,0.8715380077386101,0.356543629939044,0.101473841807905
3.38514692309955,0.866151219033397,0.3598548117158522,0.10351542310524475
3.390110481637819,0.8607644303281838,0.3631753485872996,0.1055570044025845
3.3950740401760884,0.8577680870914376,0.36649588545874734,0.10759858569992443
3.4000375987143574,0.8548096733981041,0.3698164223301948,0.10964016699726419
3.4050011572526264,0.8518512597047706,0.3731369592016422,0.11168174829460394
3.4099647157908954,0.8488928460114371,0.37645749607308965,0.11372332959194369
3.414928274329165,0.8459344323181034,0.3797780329445374,0.11576491088928362
3.419891832867434,0.8429760186247699,0.3830985698159848,0.11780649218662337
3.424855391405703,0.8400176049314364,0.38641910668743223,0.11984807348396312
3.429818949943972,0.8370591912381029,0.38973964355887963,0.12188965478130287
3.4347825084822414,0.8341007775447692,0.39306018043032737,0.12393123607864281
3.4397460670205104,0.8311423638514357,0.3963807173017748,0.12597281737598257
3.4447096255587795,0.8281839501581022,0.3997012541732222,0.12801439867332232
3.449673184097049,0.8252255364647685,0.40302179104466995,0.13005597997066226
3.454636742635318,0.822267122771435,0.4063423279161174,0.13209756126800198
3.459600301173587,0.8193087090781015,0.4096628647875648,0.13413914256534176
3.464563859711856,0.816350295384768,0.41298340165901226,0.1377871660080129
3.4695274182501255,0.8133918816914343,0.41630393853046,0.1429427361618474
3.4744909767883945,0.8104334679981008,0.4196244754019074,0.14809830631568144
3.4794545353266635,0.8074750543047673,0.42294501227335485,0.15325387646951547
3.4844180938649325,0.8045166406114338,0.4262655491448023,0.1584094466233495
3.489381652403202,0.8015582269181001,0.42958608601625,0.163565016777184
3.494345210941471,0.7985998132247666,0.43290662288769743,0.16872058693101805
3.49930876947974,0.7956413995314331,0.43622715975914483,0.17387615708485207
3.504272328018009,0.7926829858380997,0.4395476966305923,0.1790317272386861
3.5092358865562785,0.7897245721447659,0.44295541019077384,0.1841872973925206
3.5141994450945475,0.7867661584514324,0.44713348368720446,0.18934286754635463
3.5191630036328165,0.7838077447580989,0.4513115571836351,0.19449843770018865
3.5241265621710856,0.7808493310647655,0.4554896306800657,0.1996540078540227
3.529090120709355,0.7778972182829781,0.45966770417649666,0.2048095780078572
3.534053679247624,0.7768909618014085,0.4638457776729273,0.2099651481616912
3.539017237785893,0.7758847053198389,0.4680238511693579,0.21512071831552526
3.543980796324162,0.7748784488382693,0.47220192466578853,0.2202762884693593
3.5489443548624315,0.7738721923566996,0.47637999816221954,0.2254318586231938
3.5539079134007006,0.7728659358751299,0.4805580716586501,0.23058742877702781
3.5588714719389696,0.7718596793935603,0.48473614515508073,0.23574299893086187
3.563835030477239,0.7708534229119905,0.48891421865151174,0.24089856908469637
3.568798589015508,0.769847166430421,0.49309229214794237,0.24605413923853037
3.573762147553777,0.7688409099488512,0.497270365644373,0.2512097093923644
3.578725706092046,0.7678346534672816,0.5014484391408036,0.2563652795461985
3.5836892646303156,0.7668283969857119,0.5056265126372346,0.261520849700033
3.5886528231685846,0.7658221405041423,0.5098045861336652,0.2731199002477731
3.5936163817068536,0.7648158840225727,0.5139826596300958,0.2911827356790631
3.5985799402451226,0.763809627541003,0.5181607331265264,0.30924557111035306
3.603543498783392,0.7628033710594333,0.5223388066229574,0.32730840654164467
3.608507057321661,0.7617971145778637,0.526516880119388,0.3453712419729347
3.61347061585993,0.7607908580962941,0.5306949536158186,0.3634340774042246
3.618434174398199,0.7597846016147245,0.5348730271122493,0.3814969128355146
3.6233977329364686,0.7587783451331547,0.5390511006086802,0.39955974826680624
3.6283612914747376,0.7577720886515851,0.5432291741051108,0.41762258369809624
3.6333248500130066,0.7567658321700155,0.5474072476015415,0.4356854191293862
3.6382884085512757,0.7557595756884459,0.5515853210979721,0.47013116721926695
3.643251967089545,0.7547533192068762,0.5557633945944032,0.5074762267509504
3.648215525627814,0.7537470627253064,0.5599414680908337,0.5448212862826305
3.653179084166083,0.7527408062437368,0.5642466897922505,0.5821663458143106
3.658142642704352,0.7517345497621672,0.5686539990214284,0.6195114053459907
3.6631062012426217,0.7507282932805975,0.5730613082506067,0.6571747380797279
3.6680697597808907,0.7497220367990278,0.5774686174797847,0.6956473725158764
3.6730333183191597,0.7487157803174582,0.5818759267089626,0.7341200069520248
3.6779968768574287,0.7477095238358886,0.5862832359381406,0.7725926413881733
3.682960435395698,0.7467032673543189,0.5906905451673189,0.8110652758243253
3.687923993933967,0.7456970108727493,0.5950978543964969,0.8495379102604738
3.692887552472236,0.7446907543911796,0.5995051636256747,0.8781169179538889
3.6978511110105057,0.7436844979096099,0.6039124728548532,0.8987286693335501
3.7028146695487747,0.7426782414280403,0.608319782084031,0.9193404207132094
3.7077782280870437,0.7428753030253771,0.612727091313209,0.9399521720928687
3.7127417866253127,0.7432471924390934,0.617134400542387,0.9605639234725282
3.717705345163582,0.7436190818528099,0.6215417097715653,0.9811756748521894
3.722668903701851,0.7439909712665262,0.6259490190007433,1.0017874262318487
3.7276324622401202,0.7443628606802427,0.6303563282299212,1.022399177611508
3.7325960207783893,0.7447347500939591,0.6347636374590991,1.0430109289911673
3.7375595793166587,0.7451066395076755,0.6391709466882775,1.0636226803708286
3.7425231378549277,0.7454785289213919,0.6435782559174554,1.084478792751665
3.7474866963931968,0.7458504183351083,0.6479855651466333,1.113086465377281
3.752450254931466,0.7462223077488247,0.6523928743758113,1.1416941380028969
3.7574138134697352,0.7465941971625412,0.6568001836049896,1.1703018106285155
3.7623773720080043,0.7469660865762575,0.6612074928341676,1.1989094832541314
3.7673409305462733,0.747337975989974,0.6656148020633456,1.2275171558797475
3.7723044890845423,0.7477098654036903,0.6700221112925234,1.2561248285053634
3.7772680476228118,0.7480817548174068,0.6744294205217019,1.284732501130982
3.782231606161081,0.7484536442311231,0.6792765819502887,1.313340173756598
3.78719516469935,0.7488255336448395,0.6867215618833744,1.332133488712014
3.792158723237619,0.749197423058556,0.6941665418164602,1.3483667731695181
3.7971222817758883,0.7495693124722724,0.7016115217495466,1.364600057627024
3.8020858403141573,0.7499412018859888,0.7090565016826323,1.3808333420845285
3.8070493988524263,0.7503130912997051,0.716501481615718,1.3970666265420326
3.812012957390696,0.7511257836185223,0.7239464615488045,1.4132999109995386
3.816976515928965,0.7529597523004331,0.7313914414818902,1.429533195457043
3.821940074467234,0.7547937209823438,0.738836421414976,1.445766479914547
3.826903633005503,0.7566276896642545,0.7462814013480616,1.4619997643720515
3.8318671915437723,0.7584616583461654,0.7537263812811481,1.4782330488295572
3.8368307500820413,0.7602956270280761,0.7611713612142338,1.4944663332870616
3.8417943086203103,0.7621295957099868,0.7686163411473196,1.510699617744566
3.8467578671585794,0.7639635643918976,0.7760613210804053,1.5269329022020703
3.851721425696849,0.7657975330738085,0.7835063010134917,1.543166186659576
3.856684984235118,0.7676315017557191,0.7909512809465774,1.5593994711170804
3.861648542773387,0.7694654704376299,0.797104625313132,1.5724457463079962
3.866612101311656,0.7712994391195406,0.8019403002529738,1.582240775728007
3.8715756598499254,0.7731334078014516,0.806775975192816,1.592035805148019
3.8765392183881944,0.7749673764833622,0.8116116501326578,1.6018308345680299
3.8815027769264634,0.776801345165273,0.8164473250724995,1.611625863988041
3.8864663354647324,0.7786353138471837,0.8212830000123413,1.6214208934080518
3.891429894003002,0.7804692825290945,0.8261186749521835,1.6312159228280636
3.896393452541271,0.7823032512110053,0.8309543498920253,1.6410109522480747
3.90135701107954,0.7841372198929161,0.835790024831867,1.6508059816680856
3.906320569617809,0.7859711885748267,0.8406256997717088,1.6606010110880967
3.9112841281560784,0.7878051572567376,0.845461374711551,1.6703960405081084
3.9162476866943474,0.7896391259386484,0.8502970496513927,1.6801910699281195
3.9212112452326164,0.791473094620559,0.8551327245912346,1.6899860993481304
3.9261748037708855,0.7933070633024698,0.8599683995310763,1.6997811287681415
3.931138362309155,0.7966053252423616,0.8648040744709186,1.7095761581881532
3.936101920847424,0.8001240026735157,0.8696397494107603,1.7193711876081643
3.941065479385693,0.8036426801046699,0.8744754243506021,1.7291662170281752
3.9460290379239624,0.8071613575358243,0.8793110992904443,1.738961246448187
3.9509925964622314,0.8106800349669785,0.884146774230286,1.748756275868198
3.9559561550005005,0.8141987123981327,0.8889824491701278,1.7585513052882091
3.9609197135387695,0.8177173898292868,0.8938181241099695,1.76834633470822
3.965883272077039,0.8212360672604413,0.8986537990498118,1.7781413641282318
3.970846830615308,0.8247547446915955,0.9034894739896535,1.7879363935482429
3.975810389153577,0.8282734221227496,0.9083251489294953,1.7977314229682537
3.980773947691846,0.8317920995539038,0.9131608238693371,1.8075264523882648
3.9857375062301155,0.8353107769850583,0.9179964988091793,1.8241590158909788
3.9907010647683845,0.8388294544162124,0.9233947399917432,1.842690046219793
3.9956646233066535,0.8423481318473666,0.9291588842732653,1.8612210765486075
4.000628181844923,0.845866809278521,0.934923028554788,1.8797521068774234
4.005591740383192,0.8493854867096752,0.9406871728363102,1.8982831372062376
4.010555298921461,0.8529041641408294,0.9464513171178325,1.916814167535052
4.01551885745973,0.8564228415719835,0.9522154613993546,1.9353451978638663
4.020482415997999,0.8599415190031376,0.9579796056808768,1.9538762281926807
4.025445974536268,0.8634601964342918,0.9637437499623991,1.972407258521495
4.030409533074537,0.8710606797700462,0.9695078942439213,1.9909382888503093
4.035373091612807,0.8821864927836734,0.9752720385254445,2.009469319179127
4.040336650151076,0.8933123057972987,0.9810361828069667,2.0280003495079413
4.045300208689345,0.904438118810924,0.9868003270884889,2.0465313798367557
4.050263767227614,0.9155639318245492,0.9925644713700111,2.0650624101655697
4.055227325765883,0.9266897448381745,0.9983286156515333,2.083593440494384
4.060190884304152,0.9378155578517997,1.0040927599330556,2.1059757228345872
4.065154442842421,0.9456192357636072,1.0098569042145777,2.1324544007208117
4.070118001380691,0.9519995428545065,1.015621048496101,2.1589330786070406
4.07508155991896,0.9583798499454048,1.0213851927776232,2.1854117564932647
4.080045118457229,0.964760157036303,1.0271493370591454,2.211890434379489
4.085008676995498,0.9711404641272013,1.0329134813406675,2.2383691122657132
4.089972235533767,0.9775207712180995,1.0386776256221897,2.2648477901519373
4.094935794072036,0.9839010783089979,1.044441769903712,2.2913264680381618
4.099899352610305,0.9902813853998961,1.0502059141852342,2.317805145924386
4.104862911148574,0.9966616924907944,1.0559700584667564,2.34428382381061
4.109826469686844,1.0029287057804506,1.0617342027482797,2.3707625016968388
4.114790028225113,1.0041777336478523,1.0674983470298018,2.3922514319832198
4.119753586763382,1.0054267615152541,1.072554803978142,2.413146115358545
4.124717145301651,1.006675789382656,1.07733166512927,2.4340407987338706
4.12968070383992,1.0079248172500577,1.0821085262803976,2.4549354821091964
4.134644262378189,1.0091738451174594,1.0868853874315252,2.475830165484522
4.139607820916458,1.010422872984861,1.0916622485826528,2.4967248488598472
4.144571379454727,1.0116719008522628,1.0964391097337804,2.5176195322351727
4.149534937992997,1.0129209287196648,1.1012159708849092,2.5385142156105016
4.154498496531266,1.0141699565870665,1.1059928320360368,2.5594088989858275
4.159462055069535,1.0154189844544683,1.1107696931871645,2.580303582361153
4.164425613607804,1.01666801232187,1.115546554338292,2.5964328224317677
4.169389172146073,1.0179170401892719,1.12032341548942,2.6015782973233086
4.174352730684342,1.0191660680566736,1.1251002766405476,2.60672377221485
4.179316289222611,1.0204150959240754,1.1298771377916752,2.611869247106391
4.18427984776088,1.0216641237914772,1.1346539989428028,2.617014721997932
4.18924340629915,1.0229131516588792,1.1394308600939314,2.622160196889474
4.194206964837419,1.024162179526281,1.1442077212450592,2.627305671781015
4.199170523375688,1.0254112073936827,1.1489845823961868,2.6324511466725564
4.204134081913957,1.0266602352610845,1.1537614435473145,2.6375966215640974
4.209097640452226,1.027909263128486,1.158538304698442,2.6427420964556383
4.214061198990495,1.0291582909958878,1.16331516584957,2.6478875713471797
4.219024757528764,1.0304073188632896,1.1680920270006976,2.6530330462387206
4.223988316067034,1.0316563467306916,1.172868888151826,2.658178521130263
4.228951874605303,1.0329053745980934,1.1776457493029537,2.663323996021804
4.233915433143572,1.0341544024654952,1.1824226104540816,2.6684694709133447
4.238878991681841,1.035403430332897,1.1871994716052092,2.673614945804886
4.24384255022011,1.0366524582002987,1.1919763327563369,2.678760420696427
4.248806108758379,1.0379014860677005,1.1967531939074645,2.683905895587968
4.253769667296648,1.0391505139351023,1.2015300550585923,2.6890513704795094
4.258733225834917,1.040399541802504,1.2057823047582652,2.6941968453710503
4.263696784373187,1.0413885358406518,1.2099117897686866,2.699342320262592
4.268660342911456,1.041498975057372,1.2140412747791076,2.7044877951541335
4.273623901449725,1.0416094142740921,1.2181707597895284,2.7096332700456744
4.278587459987994,1.041719853490812,1.2223002447999494,2.714778744937216
4.283551018526263,1.0418302927075322,1.2264297298103701,2.716086810228462
4.288514577064532,1.0419407319242522,1.230559214820791,2.715949909902484
4.293478135602801,1.0420511711409723,1.2346886998312119,2.715813009576506
4.29844169414107,1.0421616103576925,1.2388181848416326,2.715676109250528
4.30340525267934,1.0422720495744124,1.2429476698520543,2.71553920892455
4.308368811217609,1.0423824887911326,1.2470771548624753,2.7154023085985717
4.313332369755878,1.0424929280078528,1.251206639872896,2.7152654082725936
4.318295928294147,1.0426033672245727,1.2553361248833168,2.7151285079466154
4.323259486832416,1.0427138064412929,1.2594656098937378,2.7149916076206373
4.328223045370685,1.042032802307822,1.2635950949041586,2.714854707294659
4.333186603908954,1.0412395880436172,1.2677245799145795,2.714717806968681
4.338150162447224,1.0404463737794123,1.2718540649250012,2.7145809066427034
4.343113720985493,1.0396531595152074,1.275983549935422,2.714444006316725
4.348077279523762,1.0388599452510028,1.2801130349458427,2.714307105990747
4.353040838062031,1.038066730986798,1.2842425199562637,2.714170205664769
4.3580043966003,1.0372735167225933,1.2883720049666845,2.714033305338791
4.362967955138569,1.0364803024583886,1.2925014899771055,2.7138964050128127
4.367931513676838,1.0356870881941838,1.2966309749875262,2.7137595046868346
4.372895072215107,1.0348938739299791,1.3007604599979472,2.702507780597611
4.377858630753377,1.034100659665774,1.3026406545355214,2.6886663478274713
4.382822189291646,1.0333074454015694,1.3043736936352281,2.6748249150573336
4.387785747829915,1.0325142311373645,1.3061067327349347,2.660983482287196
4.392749306368184,1.0317210168731599,1.3078397718346415,2.647142049517058
4.397712864906453,1.030927802608955,1.309572810934348,2.6333006167469204
4.402676423444722,1.0301345883447504,1.3113058500340549,2.6194591839767827
4.4076399819829915,1.0293413740805455,1.3130388891337614,2.605617751206645
4.4126035405212605,1.0285481598163408,1.314771928233468,2.5917763184365077
4.41756709905953,1.0276164369405363,1.316504967333175,2.565091211398514
4.422530657597799,1.0261194862881289,1.3182380064328818,2.532931818993057
4.427494216136068,1.0246225356357217,1.3199710455325884,2.5007724265875995
4.432457774674337,1.0231255849833143,1.3217040846322952,2.4686130341821424
4.4374213332126065,1.021628634330907,1.3234371237320017,2.436453641776685
4.4423848917508755,1.0201316836784997,1.3251701628317085,2.404294249371228
4.4473484502891445,1.0186347330260923,1.326903201931415,2.3721348569657703
4.452312008827414,1.0171377823736847,1.328636241031122,2.339003839197752
4.457275567365683,1.0156408317212775,1.3303692801308287,2.3053274370429433
4.462239125903952,1.01414388106887,1.3321023192305355,2.271651034888135
4.4672026844422215,1.0126469304164627,1.333835358330242,2.237974632733326
4.4721662429804905,1.0111499797640555,1.3355683974299488,2.2042982305785177
4.4771298015187595,1.0096530291116481,1.3373014365296554,2.170621828423709
4.4820933600570285,1.0081560784592407,1.3390344756293622,2.1369454262689005
4.4870569185952975,1.0066591278068335,1.3407675147290687,2.103269024114092
4.4920204771335674,1.005162177154426,1.3425005538287758,2.0643098263113635
4.4969840356718365,1.0036652265020185,1.3442335929284823,2.0175262115964108
4.5019475942101055,1.0021682758496113,1.345869065978217,1.970742596881458
4.5069111527483745,1.000671325197204,1.3456306730734342,1.923958982166505
4.5118747112866435,0.9991950564590034,1.3453922801686513,1.8771753674515523
4.5168382698249125,0.9979326099370387,1.3451538872638684,1.8303917527365994
4.521801828363182,0.996670163415074,1.3449154943590855,1.7874027771238437
4.526765386901451,0.9954077168931091,1.3446771014543026,1.747928385602147
4.5317289454397205,0.9941452703711442,1.3444387085495197,1.7084539940804433
4.5366925039779895,0.9928828238491795,1.3442003156447366,1.6689796025587467
4.5416560625162585,0.9916203773272146,1.3439619227399537,1.6295052110370503
4.5466196210545275,0.9903579308052499,1.3437235298351708,1.5900308195153536
4.551583179592797,0.9890954842832852,1.343485136930388,1.550556427993657
4.556546738131066,0.9878330377613205,1.343246744025605,1.5158701956683718
4.561510296669335,0.9865705912393556,1.3430083511208222,1.4868390621643142
4.566473855207604,0.9853081447173909,1.3427699582160393,1.4578079286602568
4.5714374137458735,0.984045698195426,1.3425315653112564,1.4287767951561938
4.5764009722841426,0.9827832516734611,1.3422931724064735,1.3997456616521364
4.581364530822412,0.9815208051514964,1.3420547795016906,1.3707145281480788
4.586328089360681,0.9802583586295317,1.3418163865969075,1.3416833946440212
4.59129164789895,0.9789959121075669,1.3415779936921246,1.3126522611399636
4.596255206437219,0.9777334655856021,1.3413396007873417,1.283621127635906
4.601218764975488,0.9764710190636374,1.3411012078825588,1.2556395676865353
4.606182323513758,0.9752085725416724,1.340862814977776,1.2389779513849823
4.611145882052027,0.9739461260197076,1.340624422072993,1.2223163350834323
4.616109440590296,0.9726836794977429,1.3403860291682101,1.2056547187818822
4.621072999128565,0.9714212329757781,1.3401476362634273,1.1889931024803324
4.626036557666834,0.9701587864538134,1.3399092433586444,1.1723314861787824
4.631000116205103,0.9688963399318486,1.339383486720824,1.1556698698772323
4.635963674743372,0.9676338934098838,1.3373533904992763,1.1390082535756823
4.640927233281641,0.9667144848305089,1.3353232942777284,1.1223466372741324
4.645890791819911,0.9660321320213707,1.3332931980561804,1.1056850209725793
4.65085435035818,0.9653497792122326,1.3312631018346326,1.0890234046710294
4.655817908896449,0.9646674264030947,1.3292330056130848,1.0723617883694794
4.660781467434718,0.9639850735939566,1.3272029093915372,1.0557001720679293
4.665745025972987,0.9633027207848185,1.3251728131699894,1.0390385557663793
4.670708584511256,0.9626203679756804,1.3231427169484415,1.0223769394648294
4.675672143049525,0.9619380151665424,1.321112620726894,1.0057153231632794
4.680635701587794,0.9612556623574043,1.3190825245053461,0.9851096663602196
4.685599260126064,0.9605733095482661,1.317052428283798,0.9631623086337152
4.690562818664333,0.959890956739128,1.3150223320622503,0.9412149509072149
4.695526377202602,0.95920860392999,1.3129922358407025,0.9192675931807144
4.700489935740871,0.958526251120852,1.3109621396191546,0.8973202354542139
4.70545349427914,0.9578438983117139,1.308932043397607,0.8753728777277135
4.710417052817409,0.9571615455025758,1.3069019471760592,0.8534255200012131
4.715380611355678,0.9564791926934377,1.3048718509545114,0.8314781622747126
