# composition,1.0CaCl2
# source,Bu, 2021
# temperature_K,1100
# raw_file,CaCl2_Bu_2021_1100.0_AP.csv
# savgol,True
# grid_points,2000
r (A),Ca-Ca,Ca-Cl,Cl-Cl
1.5953863843281642,0.017785826524918856,0.0,0.0
1.6003564353696849,0.017777363850965944,0.0,0.0
1.6053264864112056,0.017768901177013033,0.0,0.0
1.6102965374527263,0.017760438503060125,0.0,0.0
1.6152665884942472,0.017751975829107213,0.0,0.0
1.620236639535768,0.0177435131551543,0.0,0.0
1.6252066905772886,0.017735050481201393,0.0,0.0
1.6301767416188093,0.017726587807248482,0.0,0.0
1.6351467926603303,0.01772073221932602,0.0,0.0
1.640116843701851,0.017718410313678934,0.0,0.0
1.6450868947433717,0.017716088408031853,0.0,0.0
1.6500569457848924,0.01771376650238477,0.0,0.0
1.6550269968264133,0.01771144459673769,0.0,0.0
1.659997047867934,0.017709122691090606,0.0,0.0
1.6649670989094547,0.017706800785443524,0.0,0.0
1.6699371499509754,0.017704478879796443,0.0,0.0
1.6749072009924963,0.017702156974149362,0.0,0.0
1.679877252034017,0.017699835068502277,0.0,0.0
1.6848473030755378,0.017697513162855196,0.0,0.0
1.6898173541170585,0.017695191257208115,0.0,0.0
1.6947874051585794,0.017692869351561034,0.0,0.0
1.6997574562001,0.01769054744591395,0.0,0.0
1.7047275072416208,0.017688225540266868,0.0,0.0
1.7096975582831415,0.017685903634619787,0.0,0.0
1.7146676093246624,0.017683581728972705,0.0,0.0
1.7196376603661832,0.01768125982332562,0.0,0.0
1.7246077114077039,0.01767893791767854,0.0,0.0
1.7295777624492246,0.01767661601203146,0.0,0.0
1.7345478134907455,0.017674294106384377,0.0,0.0
1.7395178645322662,0.017671971528135585,0.0,0.0
1.744487915573787,0.017669648163066046,0.0,0.0
1.7494579666153076,0.01766732479799651,0.0,0.0
1.7544280176568283,0.017665001432926975,0.0,0.0
1.7593980686983492,0.01766267806785744,0.0,0.0
1.76436811973987,0.0176603547027879,0.0,0.0
1.7693381707813907,0.017658031337718365,0.0,0.0
1.7743082218229114,0.01765570797264883,0.0,0.0
1.7792782728644323,0.01765338460757929,0.0,0.0
1.784248323905953,0.017651061242509754,0.0,0.0
1.7892183749474737,0.01764873787744022,0.0,0.0
1.7941884259889944,0.017646414512370683,0.0,0.0
1.7991584770305153,0.017644091147301144,0.0,0.0
1.804128528072036,0.01764176778223161,0.0,0.0
1.8090985791135568,0.017639444417162073,0.0,0.0
1.8140686301550775,0.017637121052092534,0.0,0.0
1.8190386811965984,0.017634797687022998,0.0,0.0
1.824008732238119,0.017632474321953463,0.0,0.0
1.8289787832796398,0.017630150956883927,0.0,0.0
1.8339488343211605,0.017627827591814388,0.0,0.0
1.8389188853626814,0.017625504226744852,0.0,0.0
1.8438889364042022,0.01762317520208914,0.0,0.0
1.8488589874457229,0.017620840453720688,0.0,0.0
1.8538290384872436,0.01761850570535224,0.0,0.0
1.8587990895287645,0.01761617095698379,0.0,0.0
1.8637691405702852,0.01761383620861534,0.0,0.0
1.868739191611806,0.017611501460246894,0.0,0.0
1.8737092426533266,0.017609166711878444,0.0,0.0
1.8786792936948475,0.017606831963509994,0.0,0.0
1.8836493447363682,0.017604497215141547,0.0,0.0
1.888619395777889,0.017602162466773097,0.0,0.0
1.8935894468194097,0.01759982771840465,0.0,0.0
1.8985594978609306,0.0175974929700362,0.0,0.0
1.9035295489024513,0.01759515822166775,0.0,0.0
1.908499599943972,0.017592823473299303,0.0,0.0
1.9134696509854927,0.017590488724930853,0.0,0.0
1.9184397020270134,0.017588153976562406,0.0,0.0
1.9234097530685343,0.017585819228193956,0.0,0.0
1.928379804110055,0.017583484479825506,0.0,0.0
1.9333498551515758,0.01758114973145706,0.0,0.0
1.9383199061930965,0.01757881498308861,0.0,0.0
1.9432899572346174,0.017576480234720162,0.0,0.0
1.948260008276138,0.017574248000310017,0.0,0.0
1.9532300593176588,0.01757210540628678,0.0,0.0
1.9582001103591795,0.017569962812263546,0.0,0.0
1.9631701614007004,0.01756782021824031,0.0,0.0
1.9681402124422211,0.017565677624217072,0.0,0.0
1.9731102634837419,0.01756353503019384,0.0,0.0
1.9780803145252626,0.0175613924361706,0.0,0.0
1.9830503655667835,0.017559249842147365,0.0,0.0
1.9880204166083042,0.01755710724812413,0.0,0.0
1.992990467649825,0.017554964654100894,0.0,0.0
1.9979605186913456,0.017552822060077657,0.0,0.0
2.0029305697328663,0.017550679466054424,0.0,0.0
2.0079006207743872,0.017548536872031187,0.0,0.0
2.012870671815908,0.01754639427800795,0.0,0.0
2.0178407228574287,0.017544251683984716,0.0,0.0
2.0228107738989496,0.01754210908996148,0.0,0.0
2.02778082494047,0.017539966495938242,0.0,0.0
2.032750875981991,0.01753782390191501,0.0,0.0
2.037720927023512,0.017535681307891772,0.0,0.0
