# composition,1.0UCl3
# source,Okamoto, 2005
# temperature_K,1200
# raw_file,UCl3_Okamoto_2005_1200.0_PIM.csv
# savgol,True
# grid_points,2000
r (A),Cl-Cl,U-Cl,U-U
3.645392333926963,2.0662919981265038,0.42294457046974476,0.02577287561514575
3.6527716706353175,2.041587370062768,0.41994424161440924,0.026899971690873964
3.660151007343672,2.016882741999032,0.4169439127590737,0.028027067766602177
3.6675303440520257,1.9963866550987117,0.4139435839037384,0.029154163842330324
3.67490968076038,1.9841793979418012,0.4109432550484029,0.030281259918058537
3.6822890174687344,1.9719721407848905,0.40794292619306743,0.03140835599378675
3.6896683541770883,1.9597648836279806,0.40494259733773214,0.0325354520695149
3.6970476908854426,1.9475576264710701,0.4019422684823966,0.03366254814524311
3.704427027593797,1.9353503693141596,0.39894193962706115,0.034789644220971326
3.711806364302151,1.9231431121572498,0.3959416107717258,0.03591674029669947
3.719185701010505,1.910935855000339,0.393679912206905,0.03704383637242769
3.726565037718859,1.8987285978434292,0.39179755250783677,0.03817093244815583
3.7339443744272134,1.8862059951483814,0.3899151928087684,0.039298028523884046
3.7413237111355677,1.8693989468459706,0.38803283310970005,0.04042512459961226
3.7487030478439216,1.8525918985435608,0.3861504734106318,0.04155222067534041
3.756082384552276,1.8357848502411498,0.38426811371156344,0.04267931675106862
3.7634617212606303,1.8189778019387388,0.3823857540124951,0.043806412826796835
3.770841057968984,1.8021707536363292,0.38050339431342683,0.04493350890252498
3.7782203946773385,1.7853637053339182,0.3786210346143585,0.04606060497825319
3.785599731385693,1.769423218456208,0.3767386749152901,0.04718770105398141
3.7929790680940467,1.7540893523756547,0.37485631521622187,0.048314797129709555
3.800358404802401,1.7387554862951005,0.3729739555171535,0.04944189320543777
3.8077377415107554,1.723421620214546,0.37109159581808515,0.05056898928116598
3.8151170782191093,1.7080877541339927,0.3692092361190169,0.05169608535689413
3.8224964149274636,1.6927538880534385,0.36732687641994854,0.0532582439992551
3.829875751635818,1.677420021972884,0.3654445167208802,0.05647471798117561
3.837255088344172,1.6620861558923308,0.36356215702181194,0.05969119196309592
3.844634425052526,1.6390860427370608,0.3616797973227436,0.06290766594501643
3.85201376176088,1.6160626905999833,0.35979743762367533,0.06612413992693675
3.8593930984692344,1.5930393384629042,0.357915077924607,0.06934061390885726
3.8667724351775887,1.5700159863258252,0.3560327182255386,0.07255708789077776
3.8741517718859426,1.5477424839071339,0.35415035852647037,0.07577356187269807
3.881531108594297,1.5373043539757674,0.352267998827402,0.07899003585461858
3.8889104453026513,1.5268662240444009,0.35038563912833365,0.0822065098365391
3.896289782011005,1.5164280941130353,0.3485032794292654,0.08542298381845942
3.9036691187193595,1.5059899641816687,0.34662091973019704,0.08863945780037992
3.911048455427714,1.4955518342503022,0.3447385600311287,0.09185593178230042
3.9184277921360677,1.4851137043189364,0.34285620033206043,0.09507240576422074
3.925807128844422,1.47467557438757,0.3409738406329921,0.09828887974614126
3.9331864655527764,1.4642374444562036,0.3390914809339237,0.10150535372806177
3.9405658022611303,1.4537993145248378,0.33720912123485547,0.10472182770998208
3.9479451389694846,1.4433611845934713,0.3353267615357871,0.10793830169190258
3.955324475677839,1.4306461765671636,0.33344440183671875,0.11115477567382309
3.962703812386193,1.4114179611050015,0.3332120984033496,0.11437124965574341
3.970083149094547,1.3921897456428383,0.3347574439047549,0.11758772363766391
3.977462485802901,1.3729615301806761,0.33630278940616015,0.12080419761958423
3.9848418225112554,1.3537333147185129,0.3378481349075655,0.12493268311296382
3.9922211592196097,1.3345050992563496,0.33939348040897077,0.1306085459010302
3.9996004959279636,1.3152768837941875,0.34093882591037605,0.13628440868909622
4.006979832636318,1.303652183794735,0.34248417141178145,0.14196027147716295
4.014359169344672,1.2941883931665545,0.3440295169131867,0.14763613426522898
4.021738506053026,1.284724602538374,0.3455748624145919,0.153311997053295
4.02911784276138,1.2752608119101936,0.3471202079159971,0.15898785984136105
4.036497179469735,1.265797021282012,0.3486655534174026,0.16466372262942777
4.043876516178089,1.2563332306538315,0.3502108989188078,0.1703395854174938
4.051255852886443,1.2468694400256513,0.351756244420213,0.17601544820555987
4.058635189594797,1.2374056493974694,0.3533015899216184,0.18169131099362656
4.066014526303151,1.227941858769289,0.35484693542302365,0.1873671737816926
4.073393863011505,1.2184780681411087,0.3563922809244289,0.19304303656975863
4.08077319971986,1.2090142775129271,0.3579376264258343,0.19871889935782536
4.088152536428214,1.1995504868847466,0.35948297192723955,0.20439476214589142
4.095531873136568,1.1900866962565662,0.3610283174286448,0.21007062493395745
4.1029112098449225,1.1806229056283846,0.36257366293005017,0.22639287536343322
4.110290546553276,1.1693718407752658,0.3641190084314554,0.24508338732840135
4.11766988326163,1.156483920971196,0.3657006412465928,0.2637738992933695
4.125049219969985,1.1435960011671245,0.3674066224034229,0.2824644112583399
4.132428556678339,1.1307080813630546,0.3691126035602528,0.30115492322330795
4.139807893386693,1.1178201615589847,0.3708185847170827,0.3198454351882761
4.147187230095048,1.1049322417549132,0.3725245658739128,0.3429253329551776
4.1545665668034015,1.0920443219508433,0.3742305470307427,0.36655959377339914
4.161945903511755,1.0791564021467734,0.3759365281875726,0.3901938545916207
4.16932524022011,1.066268482342702,0.3776425093444027,0.41382811540984504
4.176704576928464,1.053380562538632,0.3793484905012326,0.4374623762280666
4.184083913636818,1.0449985902679233,0.3810544716580625,0.4601848894024961
4.191463250345173,1.038514802425188,0.38276045281489257,0.4778768317470337
4.198842587053527,1.0320310145824536,0.3844664339717225,0.49556877409156924
4.2062219237618805,1.025547226739719,0.3861724151285524,0.5132607164361047
4.213601260470235,1.0190634388969837,0.38787839628538245,0.5309526587806424
4.220980597178589,1.0125796510542493,0.38958437744221236,0.5486446011251779
4.228359933886943,1.0060958632115147,0.39129035859904227,0.5663365434697134
4.235739270595298,0.9996120753687795,0.39299633975587234,0.584028485814251
4.243118607303652,0.993128287526045,0.39470232091270224,0.6017204281587865
4.250497944012006,0.9866444996833105,0.39640830206953215,0.6235922353179769
4.25787728072036,0.9801607118405752,0.3981142832263623,0.6929079385065644
4.265256617428714,0.9736769239978407,0.3998202643831921,0.7622236416951437
4.272635954137068,0.9671931361551062,0.40152624554002203,0.8165202737144882
4.280015290845422,0.9607093483123716,0.40323222669685194,0.8551117550057226
4.287394627553777,0.9542255604696364,0.40493820785368206,0.8937032362969615
4.294773964262131,0.9477417726269018,0.4066441890105119,0.9322947175881958
4.302153300970485,0.9412579847841673,0.4083501701673418,0.9708861988794302
4.309532637678839,0.934774196941432,0.41005615132417195,1.0063892964964818
4.316911974387193,0.9283198709973165,0.4117621324810018,1.0348406025931054
4.324291311095547,0.9253011378751097,0.4134681136378317,1.0632919086897292
4.331670647803902,0.9222824047529026,0.41517409479466183,1.0917432147863564
4.339049984512256,0.9192636716306959,0.41688007595149174,1.12019452088298
4.34642932122061,0.9162449385084891,0.41858605710832164,1.1486458269796036
4.3538086579289645,0.9132262053862821,0.4202920382651517,1.1770971330762308
4.361187994637318,0.9102074722640753,0.4219980194219816,1.2058638600001987
4.368567331345672,0.9071887391418686,0.4237040005788115,1.2373422422883735
4.375946668054027,0.9041700060196615,0.4254099817356416,1.268820624576552
4.383326004762381,0.9011512728974547,0.4271159628924715,1.300299006864727
4.390705341470735,0.898132539775248,0.4288219440493014,1.331777389152902
4.39808467817909,0.8951138066530409,0.4305279252061315,1.3632557714410805
4.4054640148874435,0.8920950735308341,0.4322339063629614,1.3947341537292552
4.412843351595797,0.8890763404086274,0.4339398875197913,1.4263196766071367
4.420222688304152,0.8860576072864202,0.43564586867662136,1.4600377077246733
4.427602025012506,0.8830388741642136,0.43735184983345127,1.493755738842206
4.43498136172086,0.8800201410420068,0.4390578309902812,1.5274737699597387
4.442360698429215,0.8770014079197996,0.4410809085969002,1.5611918010772756
4.449740035137569,0.873982674797593,0.4447732284534798,1.5949098321948083
4.4571193718459226,0.8709639416753862,0.44846554831005936,1.628627863312341
4.464498708554277,0.8679452085531791,0.4521578681666394,1.6550825754246044
4.471878045262631,0.8649264754309723,0.45585018802321897,1.6760019378646964
4.479257381970985,0.8619077423087655,0.45954250787979856,1.6969213003047885
4.48663671867934,0.8588890091865585,0.4632348277363786,1.7178406627448832
4.494016055387694,0.8558702760643517,0.4669271475929582,1.7387600251849753
4.501395392096048,0.852851542942145,0.4706194674495378,1.7596793876250676
4.508774728804402,0.8498328098199379,0.47431178730611784,1.780598750065162
4.516154065512756,0.8468140766977311,0.4780041071626974,1.8015181125052544
4.52353340222111,0.8437953435755244,0.481696427019277,1.8224374749453465
4.530912738929464,0.8407766104533176,0.4853887468758566,1.8433568373854385
4.538292075637819,0.8377578773311105,0.4890810667324366,1.8670728144319801
4.545671412346173,0.8347391442089038,0.4927733865890162,1.891600694377259
4.553050749054527,0.8317204110866971,0.4964657064455958,1.916128574322538
4.5604300857628814,0.82870167796449,0.5001580263021759,1.9406564542678197
4.567809422471235,0.8256829448422832,0.5038503461587555,1.9651843342130988
4.575188759179589,0.8226390484381971,0.507542666015335,1.9897122141583776
4.582568095887944,0.8179095041490989,0.5112349858719151,2.0142400941036596
4.589947432596298,0.8131799598600011,0.5149273057284947,2.039549745615444
4.597326769304652,0.8084504155709034,0.5186196255850742,2.066805182135552
4.604706106013007,0.803720871281805,0.5223119454416543,2.0940606186556625
4.6120854427213605,0.7989913269927074,0.5260042652982339,2.12131605517577
4.619464779429714,0.7942617827036096,0.5296965851548134,2.148571491695878
4.626844116138069,0.7895322384145113,0.5340744851623791,2.168539223993701
4.634223452846423,0.7848026941254135,0.5390497593963635,2.174274382992567
4.641602789554777,0.7800731498363157,0.5440250336303478,2.1800095419914336
4.648982126263132,0.7753436055472174,0.5490003078643328,2.185744700990301
4.656361462971486,0.7706140612581197,0.5539755820983172,2.1914798599891676
4.6637407996798395,0.7658845169690219,0.5589508563323016,2.197215018988034
4.671120136388194,0.7611549726799236,0.5639261305662866,2.202950177986901
4.678499473096548,0.7564254283908258,0.568901404800271,2.2086853369857677
4.685878809804902,0.7516958841017282,0.5738766790342554,2.2144204959846343
4.693258146513257,0.7507929928401403,0.5788519532682403,2.2201556549835013
4.700637483221611,0.7503357141512785,0.5838272275022248,2.225890813982368
4.708016819929965,0.7498784354624167,0.5888025017362092,2.2303312551889887
4.715396156638319,0.7494211567735548,0.5937777759701942,2.2302918999964723
4.722775493346673,0.748963878084693,0.5987530502041786,2.230252544803956
4.730154830055027,0.7485065993958312,0.6037283244381629,2.2302131896114394
4.737534166763382,0.7480493207069693,0.608703598672148,2.230173834418923
4.744913503471736,0.7475920420181075,0.6136788729061323,2.230134479226407
4.75229284018009,0.7471347633292457,0.6186541471401168,2.2300951240338907
4.759672176888444,0.7466774846403839,0.6236294213741012,2.2300557688413742
4.767051513596798,0.7462202059515219,0.6286046956080862,2.230016413648858
4.774430850305152,0.7457629272626601,0.6335799698420705,2.2299770584563414
4.781810187013506,0.7453056485737983,0.6385552440760549,2.229937703263825
4.789189523721861,0.7453337565661939,0.6433954318237617,2.2298983480713086
4.796568860430215,0.7471846272739989,0.6481012048803706,2.229858992878792
4.803948197138569,0.749035497981804,0.6528069779369794,2.229819637686276
4.8113275338469235,0.7508863686896093,0.6575127509935889,2.22978028249376
4.818706870555277,0.7527372393974143,0.6622185240501977,2.2295731446381235
4.826086207263631,0.7545881101052194,0.6669242971068066,2.223043051939181
4.833465543971986,0.7564389808130247,0.671630070163416,2.216512959240238
4.84084488068034,0.7582898515208298,0.6763358432200248,2.2099828665412957
4.848224217388694,0.7601407222286348,0.6810416162766337,2.2034527738423537
4.855603554097049,0.7619915929364401,0.6857473893332431,2.1969226811434104
4.8629828908054025,0.7638424636442452,0.690453162389852,2.1903925884444684
4.870362227513756,0.7656933343520502,0.6951589354464609,2.183862495745526
4.877741564222111,0.7675442050598555,0.6998647085030703,2.177332403046583
4.885120900930465,0.7693950757676606,0.7045704815596792,2.170802310347641
4.892500237638819,0.7712459464754656,0.709276254616288,2.1642722176486986
4.899879574347174,0.773096817183271,0.7139820276728974,2.1577421249497557
4.907258911055528,0.7757224796745159,0.7186878007295063,2.1500502154241854
4.9146382477638815,0.7797499686044818,0.7233935737861151,2.141896761323566
4.922017584472236,0.7837774575344479,0.7280993468427246,2.133743307222946
4.92939692118059,0.7878049464644137,0.7328051198993334,2.1255898531223267
4.936776257888944,0.7918324353943794,0.7375108929559423,2.1174363990217078
4.944155594597299,0.7958599243243456,0.7422166660125518,2.1092829449210875
4.951534931305653,0.7998874132543113,0.7469224390691606,2.1011294908204685
4.958914268014007,0.8039149021842771,0.7516282121257695,2.092976036719849
4.966293604722361,0.8079423911142434,0.7563339851823788,2.0848225826192293
4.973672941430715,0.8119698800442091,0.7610397582389877,2.07666912851861
4.981052278139069,0.8159973689741749,0.7657455312955965,2.068515674417991
4.988431614847424,0.820024857904141,0.770451304352206,2.0603622203173706
4.995810951555778,0.8240523468341068,0.7751570774088149,2.0522087662167516
5.003190288264132,0.8253717357749103,0.7798628504654237,2.0440553121161322
5.010569624972486,0.8266576343894905,0.7845686235220326,2.0359018580155133
5.01794896168084,0.8279435330040708,0.789274396578642,2.0261052664735106
5.025328298389194,0.8292294316186508,0.7939801696352509,2.01614375848301
5.032707635097548,0.830515330233231,0.7986859426918598,2.00618225049251
5.040086971805903,0.8318012288478113,0.8039112407359087,1.9962207425020086
5.047466308514257,0.8330871274623914,0.8092635763373095,1.9862592345115084
5.054845645222611,0.8343730260769716,0.8146159119387103,1.976297726521008
5.0622249819309655,0.8356589246915519,0.8199682475401117,1.9663362185305067
5.069604318639319,0.8369448233061321,0.8253205831415125,1.9563747105400064
5.076983655347673,0.8382307219207121,0.8306729187429132,1.946413202549506
5.084362992056028,0.8395166205352925,0.8360252543443146,1.9364516945590047
5.091742328764382,0.8408025191498726,0.8413775899457153,1.9264901865685045
5.099121665472736,0.8420884177644528,0.8467299255471161,1.916528678578004
5.106501002181091,0.843374316379033,0.8520822611485175,1.9065671705875027
5.1138803388894445,0.8446602149936132,0.8574345967499183,1.8966056625970025
5.121259675597798,0.8459461136081934,0.8627869323513191,1.8866441546065023
5.128639012306153,0.8472320122227737,0.8681392679527205,1.8766826466160007
5.136018349014507,0.8485179108373538,0.8734916035541213,1.8676129005968065
5.143397685722861,0.8498038094519339,0.878843939155522,1.8592171681790184
5.150777022431216,0.8510897080665143,0.8841962747569234,1.8508214357612292
5.15815635913957,0.8523756066810944,0.8895486103583241,1.842425703343441
5.1655356958479235,0.8536615052956745,0.8949009459597249,1.834029970925653
5.172915032556278,0.8549474039102548,0.9002532815611263,1.8256342385078639
5.180294369264632,0.856233302524835,0.9056056171625271,1.8172385060900758
5.187673705972986,0.8575192011394152,0.9109579527639278,1.8088427736722876
5.195053042681341,0.8588050997539954,0.9163102883653292,1.8004470412544984
5.202432379389695,0.8600909983685756,0.92166262396673,1.7920513088367103
5.209811716098049,0.8613768969831557,0.9270149595681307,1.7836555764189221
5.217191052806403,0.862662795597736,0.9323672951695322,1.7752598440011331
5.224570389514757,0.8639486942123161,0.9377196307709329,1.766864111583345
5.231949726223111,0.8652345928268963,0.9430719663723337,1.7584683791655569
5.239329062931466,0.8665204914414766,0.9484243019737351,1.7500726467477676
5.24670839963982,0.8678063900560568,0.9537766375751359,1.7416769143299797
5.254087736348174,0.8690922886706369,0.9591289731765367,1.7332811819121914
5.261467073056528,0.870378187285217,0.9644813087779374,1.7248854494944035
5.268846409764882,0.8716640858997973,0.9698336443793387,1.7164897170766142
5.276225746473236,0.8729499845143774,0.9751859799807395,1.7080939846588261
5.28360508318159,0.8742574920148101,0.9805383155821403,1.6994178936590196
5.290984419889945,0.8757476516270872,0.9858906511835417,1.6883720327678384
5.298363756598299,0.8772378112393641,0.9912429867849425,1.6773261718766588
5.305743093306653,0.878727970851641,0.99684714467979,1.666280310985479
5.3131224300150075,0.8802181304639181,1.0026897333838352,1.6552344500942977
5.320501766723361,0.881708290076195,1.00853232208788,1.6441885892031178
5.327881103431715,0.8831984496884719,1.0143749107919244,1.633142728311938
5.33526044014007,0.884688609300749,1.0202174994959696,1.622096867420757
5.342639776848424,0.8861787689130259,1.0260600882000144,1.6110510065295771
5.350019113556778,0.8876689285253029,1.031902676904059,1.6000051456383972
5.357398450265133,0.8891590881375799,1.037745265608104,1.588959284747216
5.3647777869734865,0.8906492477498569,1.0435878543121488,1.5779134238560362
5.37215712368184,0.8921394073621337,1.0494304430161934,1.5668675629648565
5.379536460390195,0.8936295669744109,1.0552730317202386,1.5558217020736753
5.386915797098549,0.8951197265866877,1.0611156204242833,1.5447758411824954
5.394295133806903,0.8966098861989646,1.0669582091283278,1.5337299802913156
5.401674470515258,0.8981000458112418,1.072800797832373,1.5231464884461174
5.409053807223612,0.8995902054235186,1.0786433865364178,1.5138455589205249
5.4164331439319655,0.9010803650357956,1.0844859752404623,1.504544629394932
5.42381248064032,0.9025705246480726,1.0903285639445075,1.4952436998693384
5.431191817348674,0.9040606842603496,1.0961711526485522,1.4859427703437456
5.438571154057028,0.9055508438726265,1.1020137413525968,1.4766418408181528
5.445950490765383,0.9070410034849036,1.107856330056642,1.467340911292559
5.453329827473737,0.9083677545882741,1.1136989187606867,1.4580399817669663
5.460709164182091,0.9094935151939216,1.1195415074647312,1.4487390522413737
5.468088500890445,0.9106192757995691,1.1253840961687764,1.4394381227157798
5.475467837598799,0.9117450364052166,1.1312266848728212,1.4301371931901872
5.482847174307153,0.912870797010864,1.1370692735768657,1.4208362636645944
5.490226511015507,0.9139965576165116,1.1429118622809102,1.4115353341390018
5.497605847723862,0.9151223182221592,1.1487544509849557,1.4022344046134079
5.504985184432216,0.9162480788278066,1.1545970396890002,1.392933475087815
5.51236452114057,0.9173738394334541,1.1604396283930447,1.3836325455622225
5.519743857848924,0.9184996000391016,1.1662822170970901,1.3743316160366286
5.527123194557278,0.9196253606447491,1.1721248058011347,1.365030686511036
5.534502531265632,0.9207511212503965,1.1779673945051792,1.3557297569854432
5.541881867973987,0.9218768818560441,1.1838099832092246,1.314748406636904
5.549261204682341,0.9230026424616916,1.1896525719132691,1.2637643336977114
5.556640541390695,0.924128403067339,1.19370743941489,1.212780260758519
5.5640198780990495,0.9252541636729866,1.1973590050619942,1.18239132205732
5.571399214807403,0.9263799242786341,1.2010105707090981,1.171023683141266
5.578778551515757,0.9275056848842815,1.2046621363562018,1.159656044225212
5.586157888224112,0.9286314454899292,1.208313702003306,1.1482884053091567
5.593537224932466,0.9297572060955765,1.2119652676504096,1.1369207663931027
5.60091656164082,0.9308829667012241,1.2156168332975135,1.1255531274770487
5.608295898349175,0.9320087273068716,1.2192683989446176,1.1141854885609934
5.6156752350575285,0.9331344879125191,1.2229199645917213,1.1028178496449395
5.623054571765882,0.9342602485181666,1.226571530238825,1.0914502107288855
5.630433908474237,0.9353860091238141,1.2302230958859293,1.0800825718128302
5.637813245182591,0.9365117697294616,1.233874661533033,1.0687149328967762
5.645192581890945,0.937637530335109,1.2375262271801366,1.0573472939807225
5.6525719185993,0.9387632909407566,1.2411777928272407,1.045979655064667
5.659951255307654,0.939889051546404,1.2448293584743446,0.9822603226760548
5.6673305920160075,0.9410148121520515,1.2484809241214483,0.9177192488149972
5.674709928724362,0.94212986947589,1.2521324897685524,0.912752376296401
5.682089265432716,0.9431350127040424,1.255784055415656,0.9077855037778056
5.68946860214107,0.9441401559321948,1.25943562106276,0.9028186312592101
5.696847938849425,0.9451452991603474,1.263087186709864,0.8978517587406141
5.704227275557779,0.9461504423884999,1.2667387523569678,0.8928848862220186
5.711606612266133,0.9471555856166523,1.2703903180040714,0.887918013703423
5.718985948974487,0.9481607288448048,1.2740418836511758,0.882951141184827
5.726365285682841,0.9491658720729573,1.2776934492982794,0.8779842686662315
5.733744622391195,0.9501710153011097,1.281345014945383,0.873017396147636
5.741123959099549,0.9511761585292622,1.2849965805924868,0.8680505236290406
5.748503295807904,0.9521813017574148,1.2886481462395911,0.8630836511104444
5.755882632516258,0.9531864449855671,1.2922997118866948,0.858116778591849
5.763261969224612,0.9541915882137196,1.2959512775337985,0.8531499060732535
5.770641305932966,0.9551967314418722,1.2996028431809026,0.8481830335546574
5.77802064264132,0.9562018746700246,1.3032544088280065,0.8432161610360619
5.785399979349674,0.9572070178981771,1.3069059744751101,0.8382492885174664
5.792779316058029,0.9582121611263297,1.3105575401222143,0.8332824159988703
5.800158652766383,0.959217304354482,1.314209105769318,0.8283155434802748
5.807537989474737,0.9602224475826345,1.3178606714164218,0.8233486709616793
5.8149173261830915,0.9612275908107871,1.321512237063526,0.8208318657091581
5.822296662891445,0.9622327340389395,1.3251638027106296,0.8188451188032354
5.829675999599799,0.963237877267092,1.3288153683577333,0.8168583718973126
5.837055336308154,0.9642430204952446,1.3324669340048376,0.8148716249913897
5.844434673016508,0.965248163723397,1.3341232975105501,0.8128848780854669
5.851814009724862,0.9662533069515494,1.3356385266015742,0.8108981311795441
5.859193346433217,0.967258450179702,1.3371537556925985,0.8089113842736212
5.8665726831415705,0.9682635934078544,1.3386689847836226,0.8069246373676985
5.873952019849924,0.9692687366360069,1.3401842138746467,0.8049378904617757
5.881331356558279,0.9702738798641595,1.341699442965671,0.8029511435558527
5.888710693266633,0.9712790230923118,1.343214672056695,0.8009643966499299
5.896090029974987,0.9722841663204643,1.3447299011477192,0.7989776497440072
5.903469366683342,0.9732893095486168,1.3462451302387435,0.7969909028380843
5.910848703391696,0.9742944527767693,1.3477603593297676,0.7950041559321614
5.9182280401000495,0.9750206576047009,1.3492755884207916,0.7930174090262387
5.925607376808404,0.9757098338248109,1.3507908175118157,0.7910306621203158
5.932986713516758,0.9763990100449209,1.3523060466028398,0.789043915214393
5.940366050225112,0.9770881862650309,1.353821275693864,0.7870571683084703
5.947745386933467,0.9777773624851409,1.3553365047848882,0.7850704214025472
5.955124723641821,0.9784665387052509,1.3568517338759123,0.7830836744966245
5.962504060350175,0.9791557149253609,1.3583669629669364,0.7810969275907018
5.969883397058529,0.9798448911454709,1.3598821920579607,0.7791101806847788
5.977262733766883,0.9805340673655809,1.3613974211489848,0.7771234337788561
5.984642070475237,0.9812232435856909,1.3629126502400088,0.7751366868729334
5.992021407183591,0.9819124198058009,1.364427879331033,0.7731499399670105
5.999400743891946,0.9826015960259109,1.3659431084220572,0.7711631930610876
6.0067800806003,0.9832907722460209,1.3674583375130813,0.7691764461551649
6.014159417308654,0.9839799484661309,1.3689735666041054,0.7671896992492421
6.021538754017008,0.9846691246862409,1.3704887956951297,0.7652029523433191
6.028918090725362,0.9853583009063509,1.3720040247861538,0.7632162054373963
6.036297427433716,0.9860474771264609,1.3735192538771779,0.7612294585314736
6.043676764142071,0.9867366533465709,1.3750344829682022,0.7592427116255507
6.051056100850425,0.9874258295666809,1.3765497120592263,0.7572559647196279
6.058435437558779,0.9881150057867909,1.3780649411502504,0.7552692178137052
6.065814774267134,0.9888041820069009,1.3783751109138975,0.7532824709077822
6.0731941109754874,0.9894933582270109,1.375261965655006,0.7519771183305354
6.080573447683841,0.9901825344471209,1.3721488203961145,0.7508129724126074
6.087952784392196,0.9908717106672309,1.3690356751372226,0.7496488264946793
6.09533212110055,0.9915608868873409,1.365922529878331,0.7484846805767514
6.102711457808904,0.9922500631074509,1.3628093846194396,0.7473205346588235
6.110090794517259,0.9929392393275609,1.3596962393605478,0.7461563887408954
6.117470131225613,0.9936284155476709,1.3565830941016563,0.7449922428229675
6.1248494679339665,0.9943175917677809,1.3534699488427648,0.7438280969050396
6.132228804642321,0.9950067679878909,1.3503568035838729,0.7426639509871115
6.139608141350675,0.9956959442080009,1.3472436583249814,0.7414998050691836
6.146987478059029,0.9961453813684035,1.34413051306609,0.7403356591512557
6.154366814767384,0.9963984628258005,1.3410173678071982,0.7391715132333275
6.161746151475738,0.9966515442831975,1.3379042225483067,0.7380073673153996
6.169125488184092,0.9969046257405945,1.3347910772894152,0.7368432213974717
6.176504824892446,0.9971577071979916,1.3316779320305234,0.7356790754795437
6.1838841616008,0.9974107886553886,1.328564786771632,0.7345149295616157
6.191263498309154,0.9976638701127856,1.3254516415127404,0.7333507836436878
6.198642835017509,0.9979169515701826,1.3223384962538485,0.7321866377257598
6.206022171725863,0.9981700330275796,1.319225350994957,0.7310224918078319
6.213401508434217,0.9984231144849766,1.3161122057360655,0.7298583458899038
6.220780845142571,0.9986761959423736,1.312999060477174,0.7286941999719759
6.228160181850925,0.9989292773997706,1.3098859152182822,0.7275300540540479
6.235539518559279,0.9991823588571676,1.3067727699593907,0.72636590813612
6.242918855267633,0.9994354403145645,1.3036596247004992,0.725201762218192
6.250298191975988,0.9996885217719615,1.3002554415772103,0.724037616300264
6.257677528684342,0.9999416032293585,1.2957091667790015,0.7228734703823361
6.265056865392696,1.0001946846867555,1.2911628919807927,0.7217093244644082
6.2724362021010505,1.0004477661441527,1.2866166171825832,0.72054517854648
6.279815538809404,1.0007008476015495,1.2820703423843745,0.7193810326285521
6.287194875517758,1.0009539290589466,1.2775240675861657,0.7182168867106242
6.294574212226113,1.0012070105163435,1.2729777927879562,0.7170527407926961
6.301953548934467,1.0014600919737406,1.2684315179897474,0.7158885948747682
6.309332885642821,1.0017131734311375,1.2638852431915384,0.7151673528033894
6.316712222351176,1.0019662548885346,1.2593389683933292,0.7147271044887994
6.3240915590595295,1.0022193363459315,1.2547926935951204,0.7142868561742095
6.331470895767883,1.0024724178033286,1.2502464187969113,0.7138466078596195
6.338850232476238,1.0027254992607255,1.245700143998702,0.7134063595450296
6.346229569184592,1.0029785807181226,1.2411538692004933,0.7129661112304396
6.353608905892946,1.0032316621755195,1.2366075944022843,0.7125258629158497
6.360988242601301,1.0034847436329166,1.232061319604075,0.7120856146012597
6.368367579309655,1.0037378250903135,1.227515044805866,0.7116453662866699
6.3757469160180085,1.0039909065477106,1.2229687700076572,0.7112051179720799
6.383126252726363,1.0042439880051077,1.218422495209448,0.7107648696574899
6.390505589434717,1.0044970694625046,1.213876220411239,0.7103246213429
6.397884926143071,1.0047501509199017,1.2093299456130302,0.7098843730283101
6.405264262851426,1.0050032323772986,1.204783670814821,0.7094441247137201
6.41264359955978,1.0052563138346957,1.200237396016612,0.7090038763991301
6.420022936268134,1.0055093952920926,1.1956911212184032,0.7085636280845402
6.427402272976488,1.0059684499082435,1.191144846420194,0.7081233797699502
6.434781609684842,1.0065252594014606,1.186598571621985,0.7076831314553603
6.442160946393196,1.0070820688946776,1.182052296823776,0.7072428831407703
6.449540283101551,1.0076388783878947,1.1775060220255666,0.7068026348261804
6.456919619809905,1.0081956878811118,1.1729597472273579,0.7063623865115904
6.464298956518259,1.0087524973743287,1.168413472429149,0.7059221381970006
6.471678293226613,1.0093093068675456,1.1634882979986294,0.7054818898824107
6.479057629934967,1.0098661163607627,1.1579792498113648,0.7050416415678207
6.486436966643321,1.0104229258539799,1.1524702016241009,0.7046013932532307
6.493816303351675,1.0109797353471968,1.146961153436837,0.7041611449386408
6.50119564006003,1.0115365448404139,1.1414521052495723,0.7048909364069619
6.508574976768384,1.0120933543336308,1.1359430570623084,0.7058614498714078
6.515954313476738,1.012650163826848,1.1304340088750444,0.7068319633358536
6.5233336501850925,1.013206973320065,1.1249249606877798,0.7078024768002997
6.530712986893446,1.013763782813282,1.1194159125005159,0.7087729902647456
6.5380923236018,1.0143205923064988,1.113906864313252,0.7097435037291915
6.545471660310155,1.014877401799716,1.1083978161259873,0.7107140171936376
6.552850997018509,1.015434211292933,1.1028887679387234,0.7116845306580835
6.560230333726863,1.01599102078615,1.0973797197514594,0.7126550441225293
6.567609670435218,1.0165478302793671,1.0918706715641948,0.7136255575869754
6.5749890071435715,1.017104639772584,1.0863616233769309,0.7145960710514213
6.582368343851925,1.0176614492658012,1.080852575189667,0.7155665845158672
6.58974768056028,1.018218258759018,1.0753435270024023,0.7165370979803133
