# composition,1.0MgCl2
# source,Roy, 2021
# temperature_K,1073
# raw_file,MgCl2_Roy_2021_1073.0_AP.csv
# savgol,True
# grid_points,2000
r (A),Cl-Cl,Mg-Cl,Mg-Mg
1.8910279845922962,0.0,0.0,0.0
1.896493383391696,0.0,0.0,0.0
1.9019587821910955,0.0,0.0,0.0
1.9074241809904953,0.0,0.0,0.0
1.912889579789895,0.0,0.0,0.0
1.9183549785892946,0.0,0.0,0.0
1.9238203773886944,0.0,0.0,0.0
1.9292857761880942,0.0,0.0,0.0
1.9347511749874937,0.0,0.0,0.0
1.9402165737868935,0.0,0.0,0.0
1.945681972586293,0.0,0.0,0.0
1.9511473713856928,0.0,0.0,0.0
1.9566127701850926,0.0,0.0,0.0
1.9620781689844922,0.0,0.0,0.0
1.967543567783892,0.0,0.0,0.0
1.9730089665832917,0.0,0.0,0.0
1.9784743653826913,0.0,0.0,0.0
1.983939764182091,0.0,0.0,0.0
1.9894051629814908,0.0,0.0,0.0
1.9948705617808904,0.0,0.0,0.0
2.00033596058029,0.0,0.0,0.0
2.00580135937969,0.0,0.0,0.0
2.0112667581790897,0.0,0.0,0.0
2.016732156978489,0.0,0.0,0.0
2.022197555777889,0.0,0.0,0.0
2.0276629545772886,0.0,0.0,0.0
2.0331283533766884,0.0,0.016257212343764225,0.0
2.038593752176088,0.0,0.036038491959742305,0.0
2.044059150975488,0.0,0.05581977157572039,0.0
2.0495245497748873,0.0,0.07560105119169687,0.0
2.054989948574287,0.0,0.09538233080767494,0.0
2.060455347373687,0.0,0.11516361042365303,0.0
2.0659207461730866,0.0,0.13494489003963112,0.0
2.0713861449724864,0.0,0.1547261696556092,0.0
2.0768515437718857,0.0,0.17450744927158568,0.0
2.0823169425712855,0.0,0.19545292936884195,0.0
2.0877823413706853,0.0,0.21905803150349748,0.0
2.093247740170085,0.0,0.242663133638153,0.0
2.098713138969485,0.0,0.26626823577280856,0.0
2.1041785377688846,0.0,0.28987333790746406,0.0
2.109643936568284,0.0,0.31347844004211767,0.0
2.1151093353676838,0.0,0.33708354217677317,0.0
2.1205747341670835,0.0,0.4143719203579518,0.0
2.1260401329664833,0.0,0.49238590610206,0.0
2.131505531765883,0.0,0.5802558480895296,0.0
2.136970930565283,0.0,0.701055852226571,0.0
2.142436329364682,0.0,0.7912104815193519,0.0
2.147901728164082,0.0,0.9028668242954576,0.0
2.1533671269634818,0.0,1.0653226806655987,0.0
