# composition,1.0LiCl
# source,Walz, 2019
# temperature_K,878
# raw_file,LiCl_Walz_2019_878.0_PIM.csv
# savgol,True
# grid_points,2000
r (A),Cl-Cl,Li-Cl,Li-Li
1.8479907950725363,0.0,0.0,0.0
1.8549643452426214,0.0,0.0,0.0
1.8619378954127064,0.0,0.0,0.0
1.8689114455827913,0.0,0.0,0.0
1.8758849957528765,0.0,0.0,0.0
1.8828585459229614,0.0,0.0,0.0
1.8898320960930466,0.0,0.0,0.0
1.8968056462631315,0.0,0.0036071567331774743,0.0
1.9037791964332167,0.0,0.010588671768646208,0.0
1.9107527466033016,0.0,0.01757018680411472,0.0
1.9177262967733868,0.0,0.024551701839583457,0.0
1.9246998469434717,0.0,0.03153321687505197,0.0
1.931673397113557,0.0,0.038514731910520704,0.0
1.9386469472836418,0.0,0.045496246945989215,0.0
1.945620497453727,0.0,0.05247776198145795,0.0
1.952594047623812,0.0,0.05876939230202529,0.0
1.9595675977938969,0.0,0.06504367342831316,0.0
1.966541147963982,0.0,0.07131795455460122,0.0
1.973514698134067,0.0,0.07759223568088908,0.0
1.9804882483041522,0.0,0.08386651680717713,0.0
1.987461798474237,0.0,0.090140797933465,0.0
1.9944353486443223,0.0,0.09641507905975305,0.0
2.0014088988144074,0.0,0.10268936018604112,0.0
2.0083824489844924,0.0,0.12993197677004742,0.0
2.0153559991545773,0.0,0.188614960812437,0.0
2.0223295493246622,0.0,0.2472979448548266,0.0
2.029303099494747,0.0,0.297822925789993,0.0
2.0362766496648326,0.0,0.33233106296086773,0.0
2.0432501998349175,0.0,0.3668392001317403,0.0
2.0502237500050025,0.0,0.40134733730261285,0.0
2.0571973001750874,0.0,0.4358554744734854,0.0
