Mode_Index,Frequency_cm-1,Type,Participation_Ratio
403,(141.27163860942662+0j),Real,0.25862321381516623
404,(141.54602204726595+0j),Real,0.1597222646884441
405,(142.09843275186793+0j),Real,0.30442441328286324
406,(142.19986631923703+0j),Real,0.2961237256797678
407,(142.79701954166543+0j),Real,0.2677555798510409
408,(143.28185433369512+0j),Real,0.3578628172884819
409,(143.77990720038358+0j),Real,0.21106516581112744
410,(144.06363263527706+0j),Real,0.2859111258368125
411,(144.67407512271674+0j),Real,0.2896191205879146
412,(144.70045821580084+0j),Real,0.22781704370623743
413,(145.40191375442683+0j),Real,0.31135147991741413
414,(145.93275010668154+0j),Real,0.322024339498525
415,(146.69534202963715+0j),Real,0.2651365675532911
416,(147.0422652579187+0j),Real,0.256489631980221
417,(147.420165163407+0j),Real,0.32858700626871035
418,(147.59933213767704+0j),Real,0.19255609105101498
419,(148.38469979283175+0j),Real,0.3100973438080072
420,(148.61244968085893+0j),Real,0.2938640070539858
421,(149.24626481126535+0j),Real,0.2755108933841097
422,(149.72728180358345+0j),Real,0.2946343687130341
423,(150.59051730989552+0j),Real,0.22380848166633607
424,(150.77838587285143+0j),Real,0.10921898975580897
425,(150.95837351477527+0j),Real,0.29772052941330684
426,(151.47402769240978+0j),Real,0.24173000194065095
427,(152.2214464261765+0j),Real,0.242247549162856
428,(152.95138123894924+0j),Real,0.33293994340805944
429,(153.45685933301024+0j),Real,0.2079917500491514
430,(153.8063494257958+0j),Real,0.23358568599853743
431,(154.51329524461465+0j),Real,0.16820906643463115
432,(154.86842453316993+0j),Real,0.21537071178052625
433,(155.33589725903133+0j),Real,0.3039177760516587
434,(155.53221921163967+0j),Real,0.225057208030929
435,(156.76888870555527+0j),Real,0.24462218551870546
436,(156.9354127737296+0j),Real,0.3234509710294463
437,(157.564482579724+0j),Real,0.16999716341329385
438,(157.94456429127138+0j),Real,0.10791911340471359
439,(158.86145413814117+0j),Real,0.2050081781903888
440,(159.0595618270707+0j),Real,0.2785873437464809
441,(159.3559719950687+0j),Real,0.14191231256669426
442,(159.4306137323133+0j),Real,0.3348964048402879
443,(159.85754091292804+0j),Real,0.11310324934566177
444,(160.45153737451744+0j),Real,0.24088279586785158
445,(161.2689719291596+0j),Real,0.23817397155741357
446,(161.85895923534827+0j),Real,0.17869664559648324
447,(162.02406316217113+0j),Real,0.14812897130357072
448,(162.61293875644327+0j),Real,0.2360300581990503
449,(163.2568123984997+0j),Real,0.19400551262597038
450,(163.53819585230374+0j),Real,0.2448872576146911
451,(163.9570693928669+0j),Real,0.24074699388564794
452,(164.86462046717162+0j),Real,0.20119234826586657
453,(164.95665407330182+0j),Real,0.23121373921998994
454,(165.36097814560077+0j),Real,0.17981598698701326
455,(166.2742030319329+0j),Real,0.22182095714632105
456,(166.62114769732892+0j),Real,0.0931823745779318
457,(167.34544956154528+0j),Real,0.10491749849526015
458,(167.9915522884597+0j),Real,0.20447649672269222
459,(168.40550067353362+0j),Real,0.2546111766277073
460,(168.92238718717172+0j),Real,0.21619774530984412
461,(169.1098501621089+0j),Real,0.18602866348954225
462,(169.72777283680594+0j),Real,0.17649485703657353
463,(170.3837351528463+0j),Real,0.219303657182807
464,(170.43757368214415+0j),Real,0.18022434173550836
465,(170.5666302886004+0j),Real,0.21753545729035542
466,(171.55172965378756+0j),Real,0.27360540736636446
467,(172.30305616811088+0j),Real,0.08448057366064607
468,(172.87359227200912+0j),Real,0.2078137156560822
469,(173.41885075613249+0j),Real,0.23996677834713226
470,(173.95885995584513+0j),Real,0.15352320649170578
471,(173.97301920724883+0j),Real,0.1284167252103071
472,(174.45457625312696+0j),Real,0.09054650066780964
473,(175.03166514668004+0j),Real,0.24004262624102932
474,(176.15344213421147+0j),Real,0.11744179141907322
475,(176.38076826600033+0j),Real,0.2420634611813397
476,(176.6115042080011+0j),Real,0.10310461201909092
477,(177.14305624000573+0j),Real,0.21900441691167877
478,(178.5630791989697+0j),Real,0.1493121012817931
479,(179.13444494027314+0j),Real,0.16688452941367682
