Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_K_x,J_K_y,J_K_z,J_Cl_x,J_Cl_y,J_Cl_z,J_Mg_x,J_Mg_y,J_Mg_z,J_Na_x,J_Na_y,J_Na_z
3365,7922.875316480056,-0.0016881273,0.00017402525,0.0011790884,-17.67687763338631,-6.68139186343265,3.8466982829390695,30.12475811190276,15.775623631547667,3.0990778622402306,-8.003015780559775,-7.822460069113225,3.06263810911323,-3.3618649508173535,1.6596008698735272,-6.55681905203317
3370,7922.875316480056,-0.0017374349,0.00042121724,0.0011871693,-16.905548146048886,-6.058337892322156,4.224855170495612,28.10928695307709,17.671988729307948,-0.5807053616842357,-7.854706024256569,-8.905754698385353,6.456531231626194,-2.2660332111793378,0.22347629022361293,-6.649085889924827
3375,7922.875316480056,-0.0016803297,0.0006441995,0.0012000399,-15.934135127052059,-5.304093297720242,4.851475613684197,25.40785266131613,18.963255343442604,-4.549283950594762,-7.359209394722975,-9.792711474281026,9.677473994608498,-1.0315085120185086,-0.9350783098842772,-6.5280701572825635
3380,7922.875316480056,-0.0015244797,0.0008415937,0.0012050492,-14.764671668319124,-4.44172420900773,5.728367518573105,22.212543286005232,19.49527336917572,-8.334227027002383,-6.532563177390596,-10.427879428930686,12.237519665646595,0.16769121543414245,-1.6942974719849122,-6.180064345889769
3385,7922.875316480056,-0.0012971319,0.0009881145,0.0011740602,-13.403941818465455,-3.4982495330279155,6.848074323539077,18.651677004316724,19.08164285113208,-11.418295042876816,-5.354102816376592,-10.640533208224445,13.634755995302747,1.1893671720369916,-2.011488226779777,-5.612939676784372
3390,7922.875316480056,-0.0010434145,0.0010610773,0.0010767586,-11.86911793732338,-2.506655729530534,8.190914141339347,14.854123354781649,17.601355493364288,-13.445533053742219,-3.8550835276712796,-10.232577180987795,13.547660956635713,1.9530780544971362,-1.9307503043518333,-4.84144634464399
3395,7922.875316480056,-0.0008182133,0.0010529147,0.00090477016,-10.189312397411182,-1.5054123999672404,9.721549350889727,11.062325283661924,15.14682796442867,-14.311928151557476,-2.227389591355215,-9.155891064310202,11.925124083132594,2.437376711555526,-1.5541519843381066,-3.883149656312235
3400,7922.875316480056,-0.00066542474,0.00096742174,0.0006823098,-8.40234670770019,-0.5349779587178589,11.387756705376415,7.652264849739335,12.052362934471603,-14.126528424520183,-0.8250379266267299,-7.590512533849905,8.955664966499079,2.6581199337031016,-0.9954995363795129,-2.765297600546255
3405,7922.875316480056,-0.0006013397,0.00082458666,0.00046132941,-6.548915758348586,0.36752531525642285,13.124156411836776,4.998775762500347,8.763950037688112,-13.131063316901527,-0.015396729986870916,-5.852954484103468,4.99272755421034,2.648536662049178,-0.34714852142396246,-1.5342250839582268
3410,7922.875316480056,-0.0006191634,0.0006675875,0.0003068599,-4.667913826777069,1.173838352910459,14.860655151021529,3.2224437003260125,5.690623248943666,-11.666945227587457,0.07862604707561971,-4.261817446403659,0.5161097583876639,2.449843601352864,0.3287282322654459,-0.2582242079203567
3415,7922.875316480056,-0.0007042719,0.00054591446,0.00026085894,-2.795271209970223,1.8688340478206342,16.53209012341311,2.074189806241269,3.191969266570597,-10.17069765926873,-0.3063123837803614,-3.121445900705514,-3.8899884061721437,2.110393404289521,0.9920152526775459,0.9801916018353225
3420,7922.875316480056,-0.00083320925,0.0004910893,0.0003137523,-0.9654358078739724,2.452188881734835,18.085015142501543,1.1609940697978542,1.6126522060876578,-9.07225407730049,-0.7993428126522231,-2.74287808360845,-7.6608905431386125,1.6867842885750228,1.6094098940176158,2.0997254500856073
3425,7922.875316480056,-0.0009617705,0.00051509915,0.00042506473,0.787100188575323,2.936879453040526,19.47978720615127,0.22187554085551398,1.159411101911244,-8.577690598193042,-1.166301240062504,-3.303476146500036,-10.486138159107306,1.2403251862761913,2.1385585767367115,3.0356375158101585
3430,7922.875316480056,-0.0010363926,0.0006055559,0.0005532568,2.428257800212351,3.3448117184984567,20.688688133688157,-0.8269435600070913,1.7284103202764516,-8.546984861057465,-1.3443769738881137,-4.661782969681956,-12.437035902785377,0.826062660480698,2.5199340666386956,3.746928732393208
3435,7922.875316480056,-0.0010191917,0.00071583147,0.0006585302,3.9271753332970993,3.7006801416523363,21.692235043750298,-1.9494008978929527,2.87955747624619,-8.629701147589115,-1.3733201898360603,-6.33260504513368,-13.824443855530355,0.47854609219039457,2.68374064108694,4.213506043446905
3440,7922.875316480056,-0.0009006254,0.00078571396,0.0007089946,5.26019225253117,4.025867822887883,22.475720943373272,-2.9933833814905286,3.964686456710294,-8.541753760046161,-1.387795967799586,-7.627803600843837,-14.912101379643083,0.20398752860465308,2.568622666653125,4.42973070419095
3445,7922.875316480056,-0.0007033808,0.000778827,0.00070254493,6.414527050346122,4.334570629541512,23.027175120259454,-3.708963085526002,4.33458408662173,-8.262147455475427,-1.6079627849979188,-7.878292533597181,-15.715098377539203,-0.01460058864349334,2.1405112950397847,4.401667366530383
3450,7922.875316480056,-0.00047365413,0.0006993977,0.0006683188,7.390184307946809,4.633263537756628,23.33679341496416,-3.8833690993717775,3.5528865010686834,-8.033318644565151,-2.2205680354384567,-6.659740290932352,-15.999478152476605,-0.20324638627234415,1.4049638087618472,4.147600015134524
3455,7922.875316480056,-0.00025343423,0.00057283416,0.00063320226,8.198526815477859,4.922695341936539,23.397364898067718,-3.497621818666886,1.5727765797250024,-8.154180878650658,-3.2332218801678145,-3.977638817427935,-15.487138038796367,-0.38468222975815936,0.4135401938639074,3.6955507215228156
3460,7922.875316480056,-6.531521e-05,0.00041844623,0.0006001058,8.857011969829955,5.200177582208179,23.205121426260558,-2.757189887973972,-1.2276667838110287,-8.732504252112554,-4.442764620304197,-0.30309396506158226,-14.096045263319958,-0.5740569088974508,-0.738043704075511,3.0750250317344787
3465,7922.875316480056,7.223819e-05,0.0002547699,0.0005681293,9.382546986689022,5.46032908863888,22.760417618933825,-1.9724116728628227,-4.2671782336675195,-9.674694691768414,-5.54809001630364,3.6637231784280244,-11.94201177050045,-0.7790447552414617,-1.9255006921083737,2.3078856175091658
3470,7922.875316480056,0.00014366196,0.000110633766,0.00054804946,9.787683482634066,5.693821120026748,22.068178423801992,-1.4030186627767627,-7.079252056957641,-10.871357061450103,-6.303514989656185,7.339287958968323,-9.150396748619734,-0.9981493548420026,-3.0224835621337593,1.405172319300911
3475,7922.875316480056,0.00014758024,1.1847411e-05,0.00053750497,10.081772698725445,5.885257991431878,21.138144966434748,-1.2337159350843514,-9.429924585570998,-12.247284639502245,-6.547895714476261,10.402177501891002,-5.811189288374501,-1.2171602141587714,-3.9261374191118126,0.3719257075902709
3480,7922.875316480056,8.55491e-05,-2.929306e-05,0.00050087075,10.274960569974837,6.012578828180247,19.98461357559584,-1.6347085759496336,-11.253485912087934,-13.64397114448058,-6.14822757291703,12.742778578197482,-2.107270334177067,-1.409023517213332,-4.570497981767304,-0.7817754670538113
3485,7922.875316480056,-5.035646e-05,-1.7480146e-05,0.00039272814,10.380898444559762,6.05010606440917,18.625742703976112,-2.712827230023122,-12.569515739674983,-14.758867087752256,-5.044058490758552,14.376973609533758,1.611373343767717,-1.5410116216516094,-4.9261903714213,-2.026652295960666
3490,7922.875316480056,-0.00027011728,1.4355024e-05,0.00019943723,10.415531749101547,5.975580407000941,17.08294250156335,-4.380992140437026,-13.401054824784381,-15.279173600207391,-3.364602943077708,15.34996592501471,4.950644039149573,-1.5869354321383935,-4.993118094556751,-3.302816356331895
3495,7922.875316480056,-0.00056834304,8.621744e-06,-5.54598e-05,10.393228120017056,5.779134999829673,15.380821346954445,-6.345058234484696,-13.688539789627697,-15.104463800004053,-1.4282376469302944,15.63438323418728,7.694986163246902,-1.5369306533156255,-4.793605038631442,-4.519747489339061
3500,7922.875316480056,-0.00091210555,-8.242616e-05,-0.00033963574,10.323733988621143,5.470987116910671,13.547778156171017,-8.235838441054316,-13.27086579140277,-14.393770513714221,0.3941514564182471,15.099521935050744,9.870029425126084,-1.3990452563247293,-4.3682696471486375,-5.572440852385334
3505,7922.875316480056,-0.0012466148,-0.0002653507,-0.00062969275,10.212019108871804,5.084800683223855,11.616671618490482,-9.757862035535968,-11.96344829646668,-13.389625075309683,1.8228074401492522,13.582449174870872,11.591596130832293,-1.1939631314688945,-3.7724281705367426,-6.367046579096204
3510,7922.875316480056,-0.001517972,-0.00050155714,-0.00090617675,10.059753131611846,4.674569894414142,9.624618995930842,-10.77802809034236,-9.673930453182125,-12.24237376489702,2.7500381967044705,11.002069811605049,12.911284238534243,-0.948761750923854,-3.0713361144452325,-6.841933752171535
3515,7922.875316480056,-0.001694175,-0.000724179,-0.0011409052,9.865721681580226,4.304418684623649,7.611452048291295,-11.340473500334863,-6.502219660549691,-10.974626212148094,3.250868769646975,7.464062109887034,13.78906478240733,-0.6931150986437336,-2.334888008009232,-6.974295022775259
3520,7922.875316480056,-0.0017678997,-0.000865279,-0.0012927123,9.62410565521282,4.0335119097726215,5.6170780419449615,-11.591236269934395,-2.8054490356808754,-9.50983563123019,3.5076639539263006,3.3364793691899264,14.116965089485706,-0.45753153349314246,-1.6331692255179329,-6.7726119869927786
3525,7922.875316480056,-0.0017464797,-0.0008808833,-0.0013221891,9.32200800438591,3.901153963175582,3.6782411861456525,-11.631162313926128,0.8223258827892144,-7.694852123050722,3.665535663087855,-0.7591852129016319,13.730660844853809,-0.2733790467772401,-1.0329213807407465,-6.262454407065597
3530,7922.875316480056,-0.0016459341,-0.00076279533,-0.0012191964,8.938659384820538,3.917739527780193,1.8253335049773627,-11.41344624797765,3.7258860655310055,-5.366824992991598,3.7302851009232727,-4.118271455202323,12.468662122407657,-0.17249672678180517,-0.5939807435196522,-5.47557498925169
3535,7922.875316480056,-0.0014894175,-0.0005339139,-0.0010143905,8.447871376908779,4.064495138052714,0.08004898208649269,-10.813034305421542,5.469235437882079,-2.468343512383508,3.6302389712588665,-6.2381898339926405,10.289752505047908,-0.18207414743837447,-0.36416739306049895,-4.4498625535376775
3540,7922.875316480056,-0.0013029987,-0.00024349685,-0.00076335686,7.8239014063103705,4.301086107736389,-1.5452439297771599,-9.823494324726,6.0165309755665595,0.9048060262692958,3.3977964582379236,-7.015045318167671,7.330911891416143,-0.3152016782131746,-0.3711985426624702,-3.2388787225988196
3545,7922.875316480056,-0.0011151718,3.012309e-05,-0.0005197105,7.050067622464894,4.577479101983024,-3.0462601265246745,-8.633458174557543,5.6638797732893265,4.580818202700251,3.2299734766295005,-6.697397627424783,3.8384070493479143,-0.5635814559226624,-0.6125877843941376,-1.921370166817432
3550,7922.875316480056,-0.00096018205,0.00019449908,-0.00031798283,6.128361181599075,4.845807091030999,-4.424270291863893,-7.436894336992533,4.801199809587076,8.395852359263595,3.288691608543293,-5.6671450959628995,0.07996711633986486,-0.8971569186122856,-1.0484880450793685,-0.5999542355327134
3555,7922.875316480056,-0.0008617997,0.00018246975,-0.00017536274,5.0863993087361905,5.068753568775699,-5.6830306066479075,-6.180991311390949,3.734301103039713,12.194604479799528,3.44655995271997,-4.268696949323331,-3.6746720528368293,-1.2689663213258378,-1.6029842070842202,0.614693195175569
3560,7922.875316480056,-0.00081188674,-1.2354012e-05,-9.9132194e-05,3.9771769517276434,5.222663757212993,-6.825767755221268,-4.514781366370495,2.6800481142353503,15.817453195920164,3.2417127858522763,-2.795369704080205,-7.167247884618153,-1.6211066226986937,-2.175968869996625,1.6271574694713493
3565,7922.875316480056,-0.00078279804,-0.00032183115,-8.7641325e-05,2.8693943420323658,5.295992716226444,-7.852705559311534,-1.9927901427564858,1.8423128820330978,19.09251344057418,2.098998615549779,-1.5419893579391486,-10.163193515875356,-1.8926009728255813,-2.6649428725030635,2.3749807477746074
3570,7922.875316480056,-0.0007578613,-0.0006241137,-0.00013230527,1.8305491491585153,5.28519345627499,-8.759626934294165,1.5298360581577768,1.4141262488346076,21.7700861393322,-0.2426778973870496,-0.7758881636445425,-12.391242213353141,-2.034705381667568,-2.992057976869448,2.8323777759381485
3575,7922.875316480056,-0.00073621195,-0.0008153484,-0.00022430021,0.9087264686488662,5.1905235791937026,-9.537643742962489,5.640701587435135,1.4635640202688218,23.472084622765472,-3.43398586408993,-0.5985123609370406,-13.486486415970468,-2.032440401713661,-3.1242019160162204,3.0036403979341415
3580,7922.875316480056,-0.00072290294,-0.00087320857,-0.0003467519,0.12036912081680562,5.013423474129902,-10.174261256445124,9.637400775980003,1.8599689870674494,23.836136232383872,-6.756818594739611,-0.8687191767039097,-13.126980919342351,-1.9179495549232293,-3.073299722545828,2.916700754869744
3585,7922.875316480056,-0.00071952585,-0.00082883664,-0.00045313156,-0.5509626557584388,4.755880360421522,-10.655429199709278,13.008026769016809,2.356874119649917,22.777236991730092,-9.612123421736479,-1.3048647678751353,-11.290990112708279,-1.7619389930240645,-2.8765157617489354,2.6207769241175995
3590,7922.875316480056,-0.0007185315,-0.000703114,-0.00047049407,-1.144526313419873,4.421400691283432,-10.968072470124998,15.568743040457282,2.7364962052733093,20.58021152024856,-11.69502389287781,-1.6558371344380634,-8.342640705620035,-1.6461910373526694,-2.5706855745301187,2.1820964144010944
3595,7922.875316480056,-0.00071500696,-0.00050653314,-0.00034990621,-1.7061030674419717,4.017039742825525,-11.102369497377612,17.279972471776507,2.8948138009499518,17.775175278459642,-12.858345421197821,-1.8026261113208806,-4.893022295853918,-1.6325225915842525,-2.1778531938688426,1.6718115123388273
3600,7922.875316480056,-0.00071999495,-0.00026771106,-0.000115409595,-2.2734160051111303,3.5557799285552187,-11.053130839536852,18.035417510232467,2.82888860131325,14.907816092460852,-12.937239211268473,-1.7470117197462445,-1.5517976137440215,-1.7417608621889435,-1.7062822783117477,1.1487070996539117
3605,7922.875316480056,-0.0007482798,-1.9519492e-05,0.00015291711,-2.8690869712761478,3.058270475051338,-10.819757180848928,17.65316870764442,2.5797760155645912,12.344121132307132,-11.754057037452444,-1.5483655198422124,1.2817165073041883,-1.9470231161957554,-1.1583064595687498,0.6455139474281353
3610,7922.875316480056,-0.0007993901,0.0002333633,0.00037812203,-3.5015321606249463,2.552582007231629,-10.404785634360696,16.126894778700674,2.216960273351021,10.233397366867516,-9.362931162705802,-1.3024614977275117,3.456694644466003,-2.1794298490257416,-0.535706057089457,0.16628802118504726
3615,7922.875316480056,-0.0008581852,0.0005091062,0.00052178587,-4.169887878490726,2.071244886096772,-9.812055645037862,13.846138014877816,1.857255283403815,8.575338414760273,-6.2489590574616996,-1.1566413948984913,4.992307312143927,-2.3442892068541323,0.1595161238584364,-0.3039956075910384
3620,7922.875316480056,-0.00090371445,0.0008155092,0.00058228994,-4.868699972854985,1.6464395757384205,-9.046018843910376,11.438518640597492,1.6367548920815356,7.2634246009830665,-3.141721834857246,-1.2755442743018124,6.017206212328707,-2.3450948951339297,0.9237250333900269,-0.7830177383977377
3625,7922.875316480056,-0.0009082366,0.0011320936,0.00058173185,-5.590613887589594,1.3049752381948359,-8.113261308019236,9.34134187350852,1.6286064775748914,6.104364359721449,-0.5598951829809193,-1.7467518303109886,6.736523550379752,-2.1078306521466357,1.7445450731757848,-1.2760321041557097
3630,7922.875316480056,-0.00084161136,0.0014138609,0.00055565574,-6.327365933221471,1.0639833777995387,-7.026340156946633,7.57118461888737,1.809023241087659,4.905532321864603,1.4358412375738303,-2.532097922996347,7.340401054590437,-1.5966579171416884,2.5904666437273667,-1.7679988655278773
3635,7922.875316480056,-0.0006996398,0.0016062518,0.0005442511,-7.070436112303242,0.9273449283818787,-5.808816412449476,5.902492799644706,2.1014649005418544,3.605520017155076,3.0681997041617324,-3.5040864489655563,7.878411050643443,-0.8172543038871436,3.4066525518283997,-2.22351987962036
