Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_Mg_x,J_Mg_y,J_Mg_z,J_Cl_x,J_Cl_y,J_Cl_z,J_K_x,J_K_y,J_K_z,J_Na_x,J_Na_y,J_Na_z
490,7996.158752467902,-0.00087002275,0.0011624953,0.0004353175,-3.1078924748662073,-3.5517083041960644,-20.454918673265077,17.852796627072294,5.827148334413424,-13.486223669656699,-4.906311674193021,5.487464236954155,11.882901644872428,-7.237864812261498,1.6704333451769626,6.150932686443684
495,7996.158752467902,-0.0008859862,0.00094968366,0.000334211,-5.8555830385602565,-5.57789089736266,-19.59948604235558,21.08886172441191,7.458112806550263,-14.021264100998415,-5.172493180207639,3.8533771233870073,11.32249299804952,-7.460057773169203,3.6997387593572335,6.390948580210806
500,7996.158752467902,-0.0009191271,0.00073186384,0.00018540818,-8.222139242600791,-6.9865597569479645,-17.693360542488676,23.72642300322253,8.275699566019389,-15.049878768848838,-5.39160329421462,2.226756973215787,10.483328924616027,-7.511952730021469,5.917440863223265,6.352601830829645
505,7996.158752467902,-0.00095707184,0.0005539014,1.347269e-05,-10.089023434848897,-7.393913539901546,-14.961409287297446,25.62844535382385,8.029581619654996,-16.43137755555422,-5.544815627163517,0.648831263150031,9.434086225195452,-7.393878255974661,8.148838166248268,6.051391897414123
510,7996.158752467902,-0.0009484982,0.00044103886,-0.0001508393,-11.4601347383222,-6.554134500711512,-11.775791696159445,26.737106578583855,6.632476732046703,-17.940514759030933,-5.619708106667859,-0.8556741424308258,8.250194583493604,-7.056535974730898,10.210669462837206,5.558803439209714
515,7996.158752467902,-0.00083881913,0.00039999356,-0.00027018544,-12.395250272930685,-4.440601561134963,-8.617138010161739,27.031412059163927,4.176338637265063,-19.296844136089437,-5.605276403050412,-2.270426665234436,7.005188320732296,-6.430157692699388,11.96802732196996,5.001485143220225
520,7996.158752467902,-0.0006141637,0.00042029846,-0.00031897397,-12.943830893892411,-1.2013395358846086,-5.950368001332551,26.502961164996236,0.8541007550203297,-20.252076454136347,-5.488608739430093,-3.5805554960733863,5.762452257591386,-5.469794118518869,13.361131568969384,4.532683472625241
525,7996.158752467902,-0.00031735087,0.00047636658,-0.0003054644,-13.09837009890991,2.89252542549716,-4.056763330855918,25.132465393661846,-3.0796197274957047,-20.702858182839424,-5.255255443557289,-4.7695786285675705,4.568545880587218,-4.1781124725860295,14.390010489372642,4.283767365337144
530,7996.158752467902,-2.4784878e-05,0.0005325936,-0.0002665933,-12.763682524056023,7.381770320491204,-2.9488149241072987,22.853268135911208,-7.203233094027733,-20.73046957903667,-4.892089728022584,-5.820016303541662,3.449414355729269,-2.59676860640345,15.074816245123499,4.322561671451285
535,7996.158752467902,0.00019570849,0.0005498457,-0.00023423583,-11.794454771058483,11.555164020974047,-2.45775344790252,19.57138793620026,-10.828427910136158,-20.500371423753176,-4.390315747576424,-6.715981639752455,2.410562177936109,-0.7858906534532002,15.422582580769657,4.640254279652752
540,7996.158752467902,0.0003107309,0.00049916067,-0.00021264331,-10.113244245651842,14.621256522219344,-2.415542673097095,15.27261145334103,-13.161025471440452,-20.10010904064207,-3.7472120743226336,-7.445460961176606,1.4415507310239177,1.1885713588232898,15.41856713081127,5.166792850122463
545,7996.158752467902,0.00031834646,0.00037760893,-0.00018842136,-7.81281825232138,16.04181010499801,-2.766867486319258,10.125100614045673,-13.646995754658645,-19.462880452417675,-2.9670077556260006,-8.000711270275088,0.5239785095380206,3.255451490502062,15.03923429141635,5.798461302361418
550,7996.158752467902,0.00023810238,0.0002032047,-0.00015172243,-5.1531673773860565,15.744309193334491,-3.576496955847121,4.481779831839177,-12.205725470103877,-18.393512533220427,-2.061822770312902,-8.376824322769567,-0.3591044667939145,5.333936539940377,14.271577496667152,6.421805878907933
555,7996.158752467902,0.00010565623,-7.2137072e-06,-0.00011069411,-2.4620232996821176,14.077737414710871,-4.98248903479123,-1.217546230022764,-9.198938410784551,-16.638932770037588,-1.0520382098196572,-8.569636799003957,-1.2155721416640601,7.332334181726519,13.124175070495387,6.929685889837445
560,7996.158752467902,-4.2524727e-05,-0.00024260228,-8.869353e-05,-0.0635230162587721,11.563925029531534,-7.0238599344405666,-6.526174052178124,-5.181875518673126,-14.07789202262525,0.03574929850459796,-8.574623797905543,-2.0419133519373722,9.154674246442237,11.62591174120401,7.236357562483634
565,7996.158752467902,-0.00018324034,-0.00048496775,-0.00010910418,1.732629697187873,8.625886883524661,-9.398509572503258,-11.020739634651239,-0.6253571921742092,-10.980667255538222,1.1738785574695063,-8.388285051916638,-2.8270058152813444,10.714957935125064,9.821092840563626,7.298874701030898
570,7996.158752467902,-0.00030324113,-0.00070264074,-0.00018485238,2.710754753905417,5.49004987613066,-11.486572083445367,-14.404093442643777,4.18261102893949,-8.00149045070744,2.339208659394571,-8.01300009020083,-3.558350327646812,11.954856549539478,7.773676423227999,7.13910486048512
575,7996.158752467902,-0.00039907618,-0.0008542684,-0.0003113235,2.8367372629258636,2.3024009566323453,-12.694876969074702,-16.60854594230373,9.01349993506948,-5.833147491149663,3.5144849351587606,-7.464240423492766,-4.225833208645972,12.858050209448926,5.581676705663386,6.84654962717427
580,7996.158752467902,-0.00048589834,-0.0009031766,-0.00045944873,2.191290875675305,-0.7186753439565567,-12.729366124145034,-17.72725346401682,13.543698219807192,-4.903279907719896,4.6833546780386675,-6.776075005178382,-4.821315935198262,13.453334385253342,3.384389123453121,6.546654025710766
585,7996.158752467902,-0.00058140815,-0.0008380804,-0.0005854021,0.8408564900277739,-3.299461867394851,-11.582977400193503,-17.863787281551467,17.393229075447486,-5.326683248952993,5.822389666921153,-6.000324789954861,-5.336096529132382,13.801267762785507,1.3398948347124415,6.338448739035404
590,7996.158752467902,-0.00067295856,-0.00068664586,-0.0006551214,-1.163324654116468,-5.25891689817595,-9.421367485719543,-17.10009576220625,20.317771023048522,-6.9520052443471805,6.896066232095692,-5.19769517989694,-5.7593572701846005,13.968080673323788,-0.4278219182685188,6.225421484493883
595,7996.158752467902,-0.0007130061,-0.00050413306,-0.0006607373,-3.6523781989958923,-6.567713456210323,-6.529134729560043,-15.610844281206361,22.30422981486491,-9.385986857224864,7.858431346989745,-4.423781124347401,-6.079035639875846,14.005517313242965,-1.8793984105301842,6.086848842729112
600,7996.158752467902,-0.0006542903,-0.00033929202,-0.000618242,-6.240538993980911,-7.263616573382161,-3.298139071211496,-13.773931464757755,23.48266802441696,-12.061679515157682,8.660956498023225,-3.7159586746456172,-6.284683878602852,13.95423990768607,-3.069756148886581,5.73719403846285
605,7996.158752467902,-0.00048887084,-0.00020236781,-0.0005475008,-8.421215033341971,-7.377542761252836,-0.18176384586274885,-12.096089287277998,24.00846204848868,-14.398009885622226,9.26318435675661,-3.0865974684456434,-6.371437602483828,13.854845699189106,-4.110985222950758,5.043902883423516
610,7996.158752467902,-0.000246,-6.595623e-05,-0.00045054898,-9.785700098234475,-6.951995800464058,2.437468581640699,-10.989758114691417,24.021762149746895,-16.001066934200413,9.641707517110845,-2.5242794298064397,-6.344309622694899,13.734476342677887,-5.112150423323028,4.000599484855274
615,7996.158752467902,4.011159e-05,9.823509e-05,-0.00031813612,-10.13570841823962,-6.088519689725357,4.379860823374314,-10.636130453522913,23.642631815415477,-16.77310541948778,9.79379719417797,-2.0004713230918707,-6.221191738714159,13.578767135852768,-6.120304428338993,2.7071279165491435
620,7996.158752467902,0.00035182343,0.000288266,-0.00015619084,-9.471393965913691,-4.945892122497891,5.644878296571391,-10.98971859727577,22.943211231821003,-16.81877465849487,9.734753482704615,-1.4782839942854027,-6.032466845568896,13.327084431359914,-7.085698743074015,1.2990546794851983
625,7996.158752467902,0.0006844125,0.00047625104,8.476197e-06,-7.984389576334751,-3.683572073379901,6.272588597534759,-11.8069958306795,21.913976136847957,-16.249566562256053,9.490695318722501,-0.9224410174610522,-5.816252322092813,12.901415483284591,-7.8746267934181295,-0.11407828856063196
630,7996.158752467902,0.0010251646,0.00062680285,0.00014886375,-6.028705904989281,-2.4192488879818033,6.274528726161061,-12.704027757149433,20.492959901372267,-15.096848895530112,9.089773276870474,-0.3106728907695935,-5.610880968062892,12.243685632013445,-8.329701832800922,-1.4741077476257485
635,7996.158752467902,0.0013381967,0.00070847786,0.000261242,-4.003341600314842,-1.2455864090626623,5.6850432269226285,-13.285017770946858,18.66367452128008,-13.375218277273799,8.555029356203377,0.35636758468540286,-5.448584705413131,11.334055425134213,-8.341119668984604,-2.7685491763706525
640,7996.158752467902,0.0015737116,0.00070579536,0.00037054086,-2.2224819929556805,-0.27607452206225425,4.618448809612004,-13.263907828840154,16.543025201539532,-11.157151742817064,7.901506862681928,1.0524858322678925,-5.3537982402669595,10.185608681932283,-7.886100506205977,-4.014807592081707
645,7996.158752467902,0.0016903937,0.00062868756,0.0005020481,-0.8532756465734097,0.3540472107668844,3.274177010149854,-12.513563294943076,14.36913894183464,-8.586921100472516,7.138596609371815,1.7331102355602064,-5.345957054935034,8.828968202921466,-7.022960496032892,-5.248607563070618
650,7996.158752467902,0.0016655856,0.000504521,0.000646339,0.09375873264657597,0.5586283900082434,1.9459821711576506,-11.068997743570307,12.385541750201918,-5.894471260566783,6.276351803730576,2.3474587810269885,-5.442824557238245,7.299612983683553,-5.858292929357658,-6.515994901604427
655,7996.158752467902,0.0014899533,0.0003587585,0.000762898,0.7403026689248235,0.3744266889587833,1.043067955630816,-9.106154842164747,10.723062806730125,-3.428428302250401,5.332355920347837,2.847255799970343,-5.660559757711061,5.634222547826291,-4.511408862405613,-7.861388045808055
660,7996.158752467902,0.0011666729,0.00020690786,0.00082050497,1.2523962959352966,-0.03250490585573984,1.0090556636501997,-6.8660226091568415,9.365770541036111,-1.5967139293903951,4.335385583798269,3.188069565156228,-6.0110193335041995,3.878966614500067,-3.087998485522502,-9.308630666529282
665,7996.158752467902,0.0007203057,6.163018e-05,0.00082365674,1.7333993710748938,-0.4246503293071786,2.0723386894320566,-4.563078259464293,8.196581389819697,-0.6366194550106581,3.324036790995378,3.3263787683027197,-6.499961637013447,2.106367595608142,-1.6649734186600371,-10.843065943606415
670,7996.158752467902,0.00020196891,-6.3180094e-05,0.00079878053,2.2083261944030266,-0.5829908349661768,4.0388191500611565,-2.375739187406783,7.084933527562603,-0.40929988982739673,2.341581093953791,3.2183919034651343,-7.128232491914067,0.4265575250189855,-0.28699822001605657,-12.408595019668791
675,7996.158752467902,-0.0003182616,-0.00015556836,0.00076564157,2.7123937608743756,-0.399907836643389,6.3867675715670185,-0.5176300908777742,5.985033708660118,-0.47472286624965854,1.4299699613972172,2.8239347389172043,-7.893825100485818,-1.024007621234225,1.024275456065271,-13.925527790562409
680,7996.158752467902,-0.00076117786,-0.00020500568,0.0007150046,3.3613345883681625,0.12575718500361255,8.586479390317095,0.7315998809437039,4.9423464242782895,-0.38433953000334675,0.6254277623289823,2.1144172066997706,-8.790806478178828,-2.1176364006116932,2.2508151071281928,-15.318641718267099
685,7996.158752467902,-0.0010626846,-0.00019593332,0.0006117437,4.274976840057615,1.0742682727321604,10.356009362920869,1.1424487769919693,3.917057544974446,0.07734750999608941,-0.0436632554568499,1.0823623250690149,-9.803498734689319,-2.7730359145228,3.3596479037454,-16.537166637435078
690,7996.158752467902,-0.00121683,-0.00011235248,0.00044418874,5.448809420213774,2.7361525323684415,11.627492073647431,0.679691951857551,2.6472019017738715,0.9199358960313777,-0.5566883999502905,-0.2495501697193967,-10.898400934673381,-2.9710868950662848,4.299531496309401,-17.556335088259583
695,7996.158752467902,-0.0012787908,3.6303994e-05,0.0002555761,6.7844316128943785,5.371973227218268,12.301658857861753,-0.5400673337852466,0.8672127942491992,2.174645033743019,-0.8990414076118762,-1.8231869054070111,-12.019363803991117,-2.744596763530601,5.01733683307005,-18.36424792797943
700,7996.158752467902,-0.0013024264,0.00020956148,9.3463124e-05,8.157606269455254,8.869656915343377,12.142821424626732,-2.340280387185758,-1.37065276127113,3.9870880094013383,-1.0598826446379102,-3.548410683717476,-13.090970228977502,-2.156717192616518,5.482742433768483,-18.94624717475035
705,7996.158752467902,-0.0012947184,0.00037174835,-3.7634538e-05,9.377664594129284,12.709083895522639,10.93480862501076,-4.462428729792335,-3.6624159021856855,6.4662758591096345,-1.031295018286401,-5.3174048541913645,-14.03098388354393,-1.2832149445951222,5.704072718047731,-19.277408832049968
710,7996.158752467902,-0.0012263693,0.0005265725,-0.00015636421,10.16257445230117,16.180317415626494,8.724521282871704,-6.54908313684278,-5.450605519602406,9.462662643551347,-0.8103592843120722,-7.024742637040573,-14.767585266503565,-0.20240610308817164,5.728366743152338,-19.326907208905567
715,7996.158752467902,-0.0010768792,0.00071334257,-0.00026187047,10.20910648076501,18.649993378672523,5.949293496597077,-8.21489178410444,-6.260927500042171,12.467594574851578,-0.40404175144918586,-8.58425082299068,-15.254439726335667,1.0105530840753343,5.628521509036847,-19.069757077524383
720,7996.158752467902,-0.0008693135,0.000971772,-0.00033146053,9.318288128463294,19.71460001152796,3.2690233409817884,-9.170259543163743,-5.826599795624943,14.798821434093306,0.16493868852434357,-9.936370114206467,-15.478250797741756,2.287758407839398,5.481706574083847,-18.49690198867914
725,7996.158752467902,-0.0006474067,0.0013115476,-0.0003584744,7.492264903700244,19.222856570060546,1.200583280486737,-9.31674019083981,-4.088084271346774,15.967567523086739,0.854081690106467,-11.045675866909688,-15.457593350302167,3.5711192646574332,5.344240452677087,-17.617865524041672
730,7996.158752467902,-0.00042699956,0.0016929427,-0.00036493695,4.967561050533232,17.268086947089476,-0.1023866286135453,-8.78060859249341,-1.1733302820084166,15.887218536114503,1.6013622939432386,-11.893103102593114,-15.235253352128174,4.812410897067572,5.231683657029254,-16.456886533503834
735,7996.158752467902,-0.00019518961,0.002023617,-0.00037614076,2.198211264560496,14.160170666505877,-0.8131748914114505,-7.898589900611446,2.6264848367118665,14.821688340460511,2.3313452749795402,-12.467752511918617,-14.866887435006182,5.969758829183528,5.114434387205011,-15.048934122192563
740,7996.158752467902,5.2216197e-05,0.002205723,-0.0004064642,-0.2737653207037044,10.343075293738227,-1.2245173721920528,-7.093628572187628,6.917717944374138,13.167629866657354,2.9671764576275015,-12.76130489135535,-14.40893145060746,7.0009431105297395,4.933848838865134,-13.441489268030391
745,7996.158752467902,0.00029330002,0.0021984575,-0.00046115078,-2.0426682103712204,6.283798402855473,-1.5070483271728135,-6.659384725938127,11.283794102678305,11.208084303564458,3.445443342098442,-12.766717573247048,-13.908813732991083,7.85733530848459,4.632462202183279,-11.699530984618587
750,7996.158752467902,0.0004991125,0.0020265707,-0.00053278875,-2.9400483766617516,2.369055661485479,-1.6601947769330554,-6.671572209810039,15.362218029993569,9.055648722061314,3.7287877093700805,-12.481430772738191,-13.39905469902188,8.48355817143031,4.183494183123305,-9.90370789470192
755,7996.158752467902,0.0006525465,0.0017462375,-0.0006034493,-2.945605779004426,-1.1575449370976914,-1.674684135806162,-7.092174782022413,18.898861766329034,6.799762152029223,3.8125662340541018,-11.913075968709405,-12.895422433641405,8.825939504491295,3.605096100717975,-8.136964368897434
760,7996.158752467902,0.0007462801,0.0014195675,-0.00065476797,-2.08580699262852,-4.150441675588948,-1.6360145922034253,-7.887703394636772,21.716728145001113,4.594518772380333,3.724856075144217,-11.084001730995466,-12.398857974432948,8.849379109273038,2.9510522018002403,-6.466954821256633
765,7996.158752467902,0.000781715,0.0010980412,-0.00068434345,-0.434239210818804,-6.413240039914084,-1.6625260142708402,-9.041904331633638,23.598153394940745,2.59218391972471,3.5199612350439926,-10.031207478764214,-11.900284381525315,8.556907250101837,2.2796308682057598,-4.9366818551913925
770,7996.158752467902,0.0007732861,0.0008019363,-0.00071811775,1.8163349582104735,-7.610387807353754,-1.7985924453340676,-10.48381623089914,24.228790362857623,0.8449729051783734,3.265647788651804,-8.80117556559601,-11.386513002420733,8.002558569067084,1.6161100337024719,-3.56717578779124
