Mode_Index,Frequency_cm-1,Type,Participation_Ratio
540,(170.03024837777696+0j),Real,0.24884614637412006
541,(170.70184242413623+0j),Real,0.26243586005512914
542,(170.97195867376408+0j),Real,0.15387099643782745
543,(171.48033767658848+0j),Real,0.2109591057881058
544,(171.83384329376577+0j),Real,0.31223322710256524
545,(172.80154891093218+0j),Real,0.14693478531017914
546,(173.13062412414195+0j),Real,0.30101339735096067
547,(173.21214570306992+0j),Real,0.27934900078226044
548,(173.7701897326305+0j),Real,0.2493124189202939
549,(174.71290764895642+0j),Real,0.24761888205074184
550,(174.86786396020466+0j),Real,0.2658189455947738
551,(175.27844193270232+0j),Real,0.14946511820096844
552,(176.22900896141456+0j),Real,0.22251406031187676
553,(176.41602427849764+0j),Real,0.2527239767981988
554,(177.14604509650832+0j),Real,0.1686546696178052
555,(177.90199147715802+0j),Real,0.1601535728575944
556,(178.89393037456134+0j),Real,0.0700091183060096
557,(179.4113757217608+0j),Real,0.1586489936943717
558,(179.6691077617764+0j),Real,0.21979314661101354
559,(180.59768321620697+0j),Real,0.2702351035872083
560,(181.55138814641907+0j),Real,0.20707858782028962
561,(181.99910813119922+0j),Real,0.2481566622288017
562,(182.71140323339395+0j),Real,0.1552122089792201
563,(183.42463823581463+0j),Real,0.21078306535432084
564,(184.76581397123147+0j),Real,0.1794409284604871
565,(185.43433840477206+0j),Real,0.1904462275054638
566,(185.75634582226706+0j),Real,0.20817758549366197
567,(186.00454814097273+0j),Real,0.22032012706771886
568,(186.39045979284228+0j),Real,0.1269890076296744
569,(187.37934290658552+0j),Real,0.19929296053068568
570,(187.5226875733824+0j),Real,0.18816603827958156
571,(188.28811726968968+0j),Real,0.17417410173103795
572,(188.38550608166804+0j),Real,0.17071556802391374
573,(188.82197805910042+0j),Real,0.1979739096832781
574,(189.38263716145377+0j),Real,0.27834836919638617
575,(189.67756147439871+0j),Real,0.3475007837792893
576,(190.0045284756526+0j),Real,0.22156305832364787
577,(190.66064726904196+0j),Real,0.17409033064684154
578,(190.88853574592818+0j),Real,0.218624511263438
579,(191.7549143805125+0j),Real,0.15931386681776305
580,(192.44904613333722+0j),Real,0.20438549608867843
581,(192.68666552020724+0j),Real,0.0787186883058754
582,(194.49589820745678+0j),Real,0.13428867411627085
583,(194.9243302920271+0j),Real,0.06147477201851591
584,(195.35137603276948+0j),Real,0.10651154227088602
585,(196.3111012921161+0j),Real,0.12775154399845276
586,(197.00615734931972+0j),Real,0.11292271190381754
587,(198.19185402671755+0j),Real,0.15825237368942768
588,(198.43834586925965+0j),Real,0.18774849910526872
589,(198.83889555536166+0j),Real,0.15529365908085907
590,(199.78773755473318+0j),Real,0.14339951828054917
591,(200.1375157785552+0j),Real,0.08648559621521779
592,(200.81816002962242+0j),Real,0.17800744540001193
593,(201.9775403569907+0j),Real,0.16574304940360118
594,(202.1542516685243+0j),Real,0.12981304834680338
595,(202.66618129206717+0j),Real,0.13389794478249548
596,(203.62133672499886+0j),Real,0.21212135185016567
597,(204.4434448519139+0j),Real,0.11490910234387915
598,(204.74465499031996+0j),Real,0.19972754525980185
599,(205.0522247092357+0j),Real,0.10323377251614098
600,(205.97097839941176+0j),Real,0.1056672694967035
601,(207.57717844331296+0j),Real,0.0776957030312568
602,(207.93805798520387+0j),Real,0.12809132880022883
603,(208.84394604779547+0j),Real,0.15798058993420144
604,(209.01633407705617+0j),Real,0.17850114519349736
605,(209.85375983134657+0j),Real,0.10657892601479162
606,(210.47404091596886+0j),Real,0.19250922270795745
607,(210.9601673477798+0j),Real,0.2522057745027676
608,(211.53765355374506+0j),Real,0.24677168243772515
609,(211.71167027777673+0j),Real,0.2346873129703154
610,(212.43310947785952+0j),Real,0.18176234402251115
611,(212.73246593160772+0j),Real,0.1447618476161612
612,(213.9027919108447+0j),Real,0.0932291352417269
613,(214.15382188247872+0j),Real,0.1392846597830284
614,(215.4595716933907+0j),Real,0.16777789966838355
615,(216.12013775320497+0j),Real,0.08279698446723552
616,(217.48397174236277+0j),Real,0.10666252888370759
617,(218.0396791112475+0j),Real,0.0916945117478382
618,(218.60837229715102+0j),Real,0.08673069527263044
619,(219.1278123549521+0j),Real,0.10378407316863869
620,(219.70005458480853+0j),Real,0.1288449470295823
621,(220.48515652228878+0j),Real,0.14257480235181824
622,(220.94902268325404+0j),Real,0.10362840356844744
623,(221.61554530800277+0j),Real,0.10105391632936819
624,(222.76703972990018+0j),Real,0.1380104929157802
625,(223.77694964147304+0j),Real,0.13598168900980673
626,(224.0336390856541+0j),Real,0.13534117383103889
627,(224.6247841988039+0j),Real,0.15866893868171064
628,(225.9531456659339+0j),Real,0.14115742530326744
629,(226.25583550383263+0j),Real,0.057957134463537896
630,(226.36774523993068+0j),Real,0.12893349025370976
631,(227.3057886158681+0j),Real,0.18887159872012863
632,(228.22704392209926+0j),Real,0.1453719974519101
633,(228.89198072916125+0j),Real,0.10038870055438638
634,(229.7548906734932+0j),Real,0.15904080837083848
635,(230.20798277047658+0j),Real,0.16743580396068225
636,(231.42402567738398+0j),Real,0.12491861838520574
637,(231.922348012496+0j),Real,0.1793247727350647
638,(232.73863853851324+0j),Real,0.1796455121279765
639,(233.66428097730906+0j),Real,0.0671291311879914
640,(234.85521975190727+0j),Real,0.10820540243657992
641,(235.47290423557308+0j),Real,0.225527813864094
642,(236.4040322059844+0j),Real,0.06441427096991845
643,(236.87824815533085+0j),Real,0.2274981971540727
644,(237.2778056823527+0j),Real,0.14685849481116686
645,(237.68997964438694+0j),Real,0.09462238507899517
646,(239.29181151611192+0j),Real,0.06616626132827584
647,(239.80792254913172+0j),Real,0.09078534022727364
648,(240.61986763284156+0j),Real,0.08534250903081987
649,(241.7229331315652+0j),Real,0.10665681730255125
650,(243.13285975264023+0j),Real,0.11890587342189116
651,(244.2921116512145+0j),Real,0.09519868116629321
652,(246.18798301324784+0j),Real,0.0815351399210871
653,(246.85965601848176+0j),Real,0.09993524284897506
654,(248.12584639439157+0j),Real,0.02981508036498833
655,(248.5983380279757+0j),Real,0.08344835168069006
656,(249.27832297567778+0j),Real,0.09725171384725625
657,(250.09750837726173+0j),Real,0.07287969844045505
658,(250.6573094255903+0j),Real,0.031507851787614366
659,(251.68643304373268+0j),Real,0.059183795276905204
660,(253.03334361668107+0j),Real,0.15685913609317767
661,(253.91627171016836+0j),Real,0.14241018904637093
662,(254.55307107664473+0j),Real,0.07573422158555994
663,(255.1537917995814+0j),Real,0.05671583575820347
664,(255.86501668284663+0j),Real,0.08510382274003796
665,(255.95852204855106+0j),Real,0.11735330050447519
666,(257.003878362559+0j),Real,0.03687726199278873
667,(257.6622041213709+0j),Real,0.053795926219930165
668,(259.0026632330138+0j),Real,0.024159690509740712
669,(260.6006671969825+0j),Real,0.04797460349963006
670,(263.0798514282458+0j),Real,0.023739246332213415
671,(265.029742387266+0j),Real,0.0453995325281376
672,(266.0461276931813+0j),Real,0.020953322779121035
673,(266.96399550072425+0j),Real,0.032640838148193074
674,(267.54942714458866+0j),Real,0.0578156136828495
675,(267.9021501426442+0j),Real,0.032115213288047666
676,(268.1151098319155+0j),Real,0.058003280139016115
677,(269.4425317440736+0j),Real,0.03556912195018364
678,(271.83750972565093+0j),Real,0.03580056125504669
679,(273.8546009164004+0j),Real,0.0661997071588642
680,(275.14017087586063+0j),Real,0.0592760311852024
681,(276.4206702105242+0j),Real,0.03291764677089461
682,(277.0210211853794+0j),Real,0.02702255717020236
683,(278.7788439305034+0j),Real,0.05495600406976634
684,(278.9137451828517+0j),Real,0.070392057778091
685,(279.6708616993341+0j),Real,0.0780814413777137
686,(281.412809225761+0j),Real,0.04455729171138061
687,(283.0583369786605+0j),Real,0.03114731157308564
688,(283.5898443799765+0j),Real,0.027397455278496952
689,(284.07037844922297+0j),Real,0.06946522835790808
690,(284.64227148908856+0j),Real,0.06081721268406359
691,(285.28683649277014+0j),Real,0.04066049762413524
692,(286.6727012314123+0j),Real,0.05527137519164953
693,(287.94442057337255+0j),Real,0.06892925517399795
694,(288.4972386157785+0j),Real,0.02877090487602457
695,(289.2715383484394+0j),Real,0.058414192219286246
696,(289.7634136144727+0j),Real,0.07265425027340422
697,(290.6921241730023+0j),Real,0.03774565764811747
698,(292.7501495627885+0j),Real,0.05978342527132524
699,(294.4920791530774+0j),Real,0.028924429678903022
700,(294.95444376464894+0j),Real,0.07426078608767672
701,(295.82330570434476+0j),Real,0.06542753174295525
702,(297.68024777982674+0j),Real,0.036033812592434426
703,(298.8435885265317+0j),Real,0.04318286858729987
704,(299.35991867148806+0j),Real,0.04163453602807753
705,(302.09711488971413+0j),Real,0.034920159407247776
706,(302.90396204304136+0j),Real,0.05306983776780122
707,(304.0983986188811+0j),Real,0.03057597801641194
708,(305.22792844889653+0j),Real,0.022448722012051284
709,(307.54871453754674+0j),Real,0.052799263972168345
710,(308.081101689482+0j),Real,0.03605775299664745
711,(310.83841443585004+0j),Real,0.049278104189594135
712,(311.403717158317+0j),Real,0.019756905499619757
713,(312.940792113078+0j),Real,0.031050875919430367
714,(313.8261609748498+0j),Real,0.03059764691369104
715,(315.7198012337051+0j),Real,0.02371659631022629
716,(317.70384736519713+0j),Real,0.04296740168614703
717,(318.98454312512604+0j),Real,0.012759353101298452
718,(319.12479957439024+0j),Real,0.030703159588066496
719,(319.8025290953008+0j),Real,0.02413913429378132
720,(325.3608206360352+0j),Real,0.011000573739827652
721,(329.3617238793781+0j),Real,0.01508075881739149
722,(330.54698580896945+0j),Real,0.027662986468478985
723,(332.10632264090356+0j),Real,0.020920844686894584
724,(333.31582738556034+0j),Real,0.019159737678536765
725,(334.84154721067586+0j),Real,0.01448961742007741
726,(338.8796506555618+0j),Real,0.024351672213620546
727,(339.06113075841944+0j),Real,0.03602559355911357
728,(339.2008689417222+0j),Real,0.041131537712016865
729,(340.30208427534126+0j),Real,0.05807148505687081
730,(341.1446553542488+0j),Real,0.04172376407027263
731,(341.24938573954637+0j),Real,0.04888474191646594
732,(345.5533484175132+0j),Real,0.025753406916956118
733,(346.3249985926526+0j),Real,0.009597302461110397
734,(351.1351619938853+0j),Real,0.016791015554995688
735,(351.92519206715974+0j),Real,0.015137526210628605
736,(355.2246353232952+0j),Real,0.024714614055489355
737,(355.5095351604674+0j),Real,0.02343869455801944
738,(357.16595030487855+0j),Real,0.013965669740642258
739,(358.67326238219016+0j),Real,0.030614925388804358
740,(358.93470746378864+0j),Real,0.023301664396159657
741,(361.8263535192772+0j),Real,0.011968204639137555
742,(363.04720153856584+0j),Real,0.013995519935513104
743,(368.1090404248568+0j),Real,0.017790996460127148
744,(368.8290647406248+0j),Real,0.019299294418919154
745,(369.6454912333096+0j),Real,0.021533237104668635
746,(372.15465191929025+0j),Real,0.016768579745912834
747,(378.5912512800377+0j),Real,0.013815328368664023
748,(380.2911136338359+0j),Real,0.012358942611028588
749,(381.2787141005307+0j),Real,0.008742605268447832
750,(381.92207139868833+0j),Real,0.01618386634363585
751,(383.61852636634643+0j),Real,0.008517672080668509
752,(387.26811043575856+0j),Real,0.007616062232251124
753,(389.61190875316765+0j),Real,0.018873332648299972
754,(390.30217543869094+0j),Real,0.032039997534251095
755,(395.7603474724359+0j),Real,0.021893327853777452
756,(396.1899093841578+0j),Real,0.01717876770135794
757,(403.08838278006544+0j),Real,0.018376330488312533
758,(403.4722958619739+0j),Real,0.02109853682738828
759,(405.7574638230449+0j),Real,0.02480010574663615
760,(406.3347233158444+0j),Real,0.026401155698412712
761,(408.77349328040583+0j),Real,0.01750734229759954
762,(413.0013972737254+0j),Real,0.014786876013019633
763,(414.66441623832196+0j),Real,0.021267490969487716
764,(414.97920906204547+0j),Real,0.011003131528520262
765,(415.79638964478215+0j),Real,0.015430349484863047
766,(419.22007264566685+0j),Real,0.008844157578151149
767,(423.26152674991306+0j),Real,0.009849751410584435
768,(426.99146767566475+0j),Real,0.00919859273068142
769,(431.703569830181+0j),Real,0.00807850893743522
770,(434.6664532675177+0j),Real,0.009581436082165232
771,(438.7583129057365+0j),Real,0.009934975921420711
772,(439.7545969315805+0j),Real,0.01891339137414579
773,(443.67879418627996+0j),Real,0.01370913283536974
774,(447.9222234101929+0j),Real,0.007245748284299079
775,(451.65033893040317+0j),Real,0.007611823412291602
776,(453.01998319342636+0j),Real,0.008548647845948196
777,(457.8225823636284+0j),Real,0.010298927052287968
778,(460.2855532688025+0j),Real,0.010540122002423043
779,(463.34328416042797+0j),Real,0.010736531985080629
780,(466.98161911102056+0j),Real,0.010371326636850097
781,(467.89125966417845+0j),Real,0.0076260525915642485
782,(470.71215434832226+0j),Real,0.006349378428679352
783,(478.8684942038736+0j),Real,0.009214085510667108
784,(479.3785643913142+0j),Real,0.009361663750811822
785,(496.7908580296899+0j),Real,0.007376628247110579
786,(506.16495980347435+0j),Real,0.007244541239620373
787,(510.1104538750213+0j),Real,0.006391661365736073
788,(512.5509893075764+0j),Real,0.006996632095853569
789,(524.3698593025546+0j),Real,0.00604287087713209
790,(543.8118371528774+0j),Real,0.0062885937667690505
791,(550.3034448523875+0j),Real,0.006203027966461895
