r (A),g(r)_weighted_Cl-Cl,g(r)_weighted_Na-Cl,g(r)_weighted_Na-Na,S_i_Na-Cl,Average_SCL,SCL_BC
1.3151131815907957,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.3203526763381692,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.325592171085543,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.3308316658329165,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.3360711605802902,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.341310655327664,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.3465501500750376,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.3517896448224114,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.3570291395697849,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.3622686343171586,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.3675081290645323,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.372747623811906,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.3779871185592798,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.3832266133066533,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.388466108054027,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.3937056028014008,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.3989450975487745,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.4041845922961482,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.409424087043522,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.4146635817908957,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.4199030765382692,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.425142571285643,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.4303820660330169,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.4356215607803904,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.440861055527764,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.4461005502751376,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.4513400450225111,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.456579539769885,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.4618190345172588,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.4670585292646323,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
