r (A),g(r)_weighted_F-F,g(r)_weighted_K-F,g(r)_weighted_Mg-F,g(r)_weighted_Mg-Mg,g(r)_weighted_Na-F,S_i_K-F,S_i_Mg-F,S_i_Na-F,Average_SCL,lambda_BC
0.5779933233091545,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5809573916338169,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5839214599584792,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5868855282831416,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5898495966078039,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5928136649324662,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5957777332571286,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5987418015817909,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6017058699064533,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6046699382311156,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6076340065557779,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6105980748804403,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6135621432051025,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6165262115297648,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6194902798544272,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6224543481790895,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6254184165037519,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6283824848284142,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6313465531530765,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6343106214777389,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6372746898024012,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6402387581270635,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6432028264517259,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6461668947763882,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6491309631010506,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6520950314257129,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6550590997503751,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6580231680750375,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6609872363996998,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6639513047243621,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6669153730490245,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6698794413736868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6728435096983492,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6758075780230115,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6787716463476738,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6817357146723362,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6846997829969985,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6876638513216609,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6906279196463232,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6935919879709855,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6965560562956478,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.6995201246203101,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.7024841929449724,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.7054482612696348,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.7084123295942971,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.7113763979189595,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.7143404662436218,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.7173045345682841,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.7202686028929465,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
