r (A),g(r)_weighted_F-F,g(r)_weighted_U-F,g(r)_weighted_U-U,S_i_U-F,Average_SCL,lambda_BC
0.953003239347674,0.0,0.0,0.0,1.0,4.193369013535982,0
0.9579667978859432,0.0,0.0,0.0,1.0,4.193369013535982,0
0.9629303564242122,0.0,0.0,0.0,1.0,4.193369013535982,0
0.9678939149624812,0.0,0.0,0.0,1.0,4.193369013535982,0
0.9728574735007504,0.0,0.0,0.0,1.0,4.193369013535982,0
0.9778210320390196,0.0,0.0,0.0,1.0,4.193369013535982,0
0.9827845905772888,0.0,0.0,0.0,1.0,4.193369013535982,0
0.987748149115558,0.0,0.0,0.0,1.0,4.193369013535982,0
0.992711707653827,0.0,0.0,0.0,1.0,4.193369013535982,0
0.997675266192096,0.0,0.0,0.0,1.0,4.193369013535982,0
1.0026388247303653,0.0,0.0,0.0,1.0,4.193369013535982,0
1.0076023832686345,0.0,0.0,0.0,1.0,4.193369013535982,0
1.0125659418069035,0.0,0.0,0.0,1.0,4.193369013535982,0
1.0175295003451728,0.0,0.0,0.0,1.0,4.193369013535982,0
1.0224930588834418,0.0,0.0,0.0,1.0,4.193369013535982,0
1.027456617421711,0.0,0.0,0.0,1.0,4.193369013535982,0
1.03242017595998,0.0,0.0,0.0,1.0,4.193369013535982,0
1.0373837344982493,0.0,0.0,0.0,1.0,4.193369013535982,0
1.0423472930365183,0.0,0.0,0.0,1.0,4.193369013535982,0
1.0473108515747875,0.0,0.0,0.0,1.0,4.193369013535982,0
1.0522744101130566,0.0,0.0,0.0,1.0,4.193369013535982,0
1.0572379686513258,0.0,0.0,0.0,1.0,4.193369013535982,0
1.0622015271895948,0.0,0.0,0.0,1.0,4.193369013535982,0
1.067165085727864,0.0,0.0,0.0,1.0,4.193369013535982,0
1.072128644266133,0.0,0.0,0.0,1.0,4.193369013535982,0
1.0770922028044023,0.0,0.0,0.0,1.0,4.193369013535982,0
1.0820557613426711,0.0,0.0,0.0,1.0,4.193369013535982,0
1.0870193198809406,0.0,0.0,0.0,1.0,4.193369013535982,0
1.0919828784192096,0.0,0.0,0.0,1.0,4.193369013535982,0
1.0969464369574788,0.0,0.0,0.0,1.0,4.193369013535982,0
1.101909995495748,0.0,0.0,0.0,1.0,4.193369013535982,0
1.106873554034017,0.0,0.0,0.0,1.0,4.193369013535982,0
1.111837112572286,0.0,0.0,0.0,1.0,4.193369013535982,0
1.1168006711105554,0.0,0.0,0.0,1.0,4.193369013535982,0
1.1217642296488244,0.0,0.0,0.0,1.0,4.193369013535982,0
1.1267277881870936,0.0,0.0,0.0,1.0,4.193369013535982,0
1.1316913467253626,0.0,0.0,0.0,1.0,4.193369013535982,0
1.136654905263632,0.0,0.0,0.0,1.0,4.193369013535982,0
