r (A),g(r)_weighted_F-F,g(r)_weighted_Li-F,g(r)_weighted_Na-F,S_i_Li-F,S_i_Na-F,Average_SCL,SCL_BC
0.681538158248124,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6843544316293146,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6871707050105053,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6899869783916959,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6928032517728865,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6956195251540771,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6984357985352676,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7012520719164582,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7040683452976488,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7068846186788394,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7097008920600301,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7125171654412207,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7153334388224112,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7181497122036018,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7209659855847924,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.723782258965983,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7265985323471736,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7294148057283641,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7322310791095548,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7350473524907454,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.737863625871936,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7406798992531266,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7434961726343172,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7463124460155077,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7491287193966983,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
