Mode_Index,Frequency_cm-1,Type,Participation_Ratio
160,(45.23681768907447+0j),Real,0.3875681301721333
161,(45.879739624463305+0j),Real,0.4554739459804158
162,(46.11252771410051+0j),Real,0.5014595096414367
163,(46.298063175945366+0j),Real,0.47148043426143793
164,(46.70653503083011+0j),Real,0.5204480403327014
165,(46.88343601968782+0j),Real,0.4554161383741635
166,(47.29008466199598+0j),Real,0.437723957920456
167,(47.739125879443144+0j),Real,0.4465501625158238
168,(48.23267027625924+0j),Real,0.4673755312689097
169,(48.37771065793783+0j),Real,0.49981998333466593
170,(48.55085498584072+0j),Real,0.5577988024665735
171,(48.60192063962621+0j),Real,0.4008427247849506
172,(49.18615800239254+0j),Real,0.5104498315623811
173,(49.60563562326178+0j),Real,0.5296108204824834
174,(49.676322506216174+0j),Real,0.5113273509986295
175,(49.723352656066744+0j),Real,0.4834043337177167
176,(50.27334701759963+0j),Real,0.47755079894546
177,(50.39526852474088+0j),Real,0.5127843726156832
178,(50.66782038571064+0j),Real,0.3410256676670302
179,(51.39775820927224+0j),Real,0.44210523524499645
180,(51.47785108041339+0j),Real,0.4664414396092523
181,(51.720518999452864+0j),Real,0.4802568166893564
182,(51.81160241793653+0j),Real,0.4320583079936257
183,(52.3563146476154+0j),Real,0.4789552353345131
184,(52.69620870894774+0j),Real,0.39157326395649894
185,(53.05320540616651+0j),Real,0.447060840202343
186,(53.135918226161756+0j),Real,0.4700561920932705
187,(53.28590387559919+0j),Real,0.5009749729516944
188,(53.737903762438314+0j),Real,0.4371701269997178
189,(53.99270221582459+0j),Real,0.498479129504301
190,(54.273989810978044+0j),Real,0.44869758780400576
191,(54.39706658938539+0j),Real,0.4868549658081368
192,(54.764844931246536+0j),Real,0.36491564578669217
193,(54.9232927347738+0j),Real,0.4454611912661234
194,(55.38542575967754+0j),Real,0.42387785110281107
195,(55.60687993504015+0j),Real,0.38284339333893463
196,(55.81553943833474+0j),Real,0.5668605036313502
197,(55.92152130854028+0j),Real,0.43058488986746235
198,(56.064537365357204+0j),Real,0.5176883695883872
199,(56.46477589572907+0j),Real,0.5347867846736251
200,(56.637958259651874+0j),Real,0.5669539836571021
201,(57.2656969669516+0j),Real,0.4544134459556902
202,(57.42247126183619+0j),Real,0.41007026801543145
203,(57.69758337718899+0j),Real,0.4462291536211042
204,(57.88320184327147+0j),Real,0.4488231911300854
205,(58.311837124052964+0j),Real,0.4990400484701631
206,(58.35374741800881+0j),Real,0.41582188789067426
207,(58.47798129953842+0j),Real,0.3121847050750445
208,(58.88106798911642+0j),Real,0.5350471118311441
209,(59.069158537168235+0j),Real,0.3400756995176192
210,(59.52830053348429+0j),Real,0.5460064759273102
211,(59.599299674904266+0j),Real,0.38870873252385735
212,(59.76412624281944+0j),Real,0.45160271916745637
213,(60.01078924124274+0j),Real,0.4707226876249814
214,(60.229246293859795+0j),Real,0.424666484356732
215,(60.65204311853654+0j),Real,0.37717151335406573
216,(60.93846343930595+0j),Real,0.4724339524156807
217,(61.23351472515688+0j),Real,0.46225739464880894
218,(61.56217508815885+0j),Real,0.4849464770257108
219,(62.03732652631058+0j),Real,0.37159637077266167
220,(62.44304883458808+0j),Real,0.4366351394030294
221,(62.95958410887984+0j),Real,0.4204423426900671
222,(63.02403283733747+0j),Real,0.48293964191278677
223,(63.19849374463301+0j),Real,0.49125715880067355
224,(63.44803387127073+0j),Real,0.47043935489147476
225,(63.82827935903674+0j),Real,0.3357416415533939
226,(63.86348124011767+0j),Real,0.46188272579257134
227,(64.03273547303002+0j),Real,0.3662739499843771
228,(64.1512298112878+0j),Real,0.48012809645361626
229,(64.68876899611759+0j),Real,0.40079334728247135
230,(65.12795761319893+0j),Real,0.44937446514167445
231,(65.4792294308927+0j),Real,0.3558144251652092
232,(65.60981139066351+0j),Real,0.40880525779567123
233,(65.94991842455828+0j),Real,0.3964734603517527
234,(66.22261764727364+0j),Real,0.4561428214362539
235,(66.67082783447746+0j),Real,0.4356749011435058
236,(66.84173674257924+0j),Real,0.4889299826195845
237,(67.43439805304745+0j),Real,0.46639086678351255
238,(67.5593500162599+0j),Real,0.4399604672929126
239,(67.84697729826873+0j),Real,0.45684459252988296
240,(68.04253623146408+0j),Real,0.41750813567549844
241,(68.17539615978708+0j),Real,0.4650143398742272
242,(68.58725823309051+0j),Real,0.4425311421840571
243,(68.75069285900716+0j),Real,0.36654345651920045
244,(68.98426200351342+0j),Real,0.4289626628356429
245,(69.27069388819235+0j),Real,0.5113223947605356
246,(69.44887434352853+0j),Real,0.43957628621987593
247,(69.65216566440168+0j),Real,0.33762415575788646
