Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_Na_x,J_Na_y,J_Na_z,J_Cl_x,J_Cl_y,J_Cl_z,J_Mg_x,J_Mg_y,J_Mg_z
615,7538.604513934058,0.0009876486,0.0012916859,-0.0005985347,3.0357453017908878,0.1511701605023652,-3.229197193902568,2.2432419970046,4.602161449240172,-18.44087453648295,-3.62141542112769,3.362040518285126,7.469684808720951
620,7538.604513934058,0.0009956587,0.0010703243,-0.00077729236,1.9472750133549597,1.10692618135828,-3.2852980599614092,1.6672340327950312,-0.4147505666260143,-14.21531863558115,-1.9569369823377327,7.423196322521603,3.3002295557839103
625,7538.604513934058,0.00093438535,0.00081629737,-0.0009296121,0.7070203103189151,1.8798078570153987,-3.1302047551193968,0.7274011442732418,-4.937082181550048,-9.254973754481716,0.22315040603897268,11.172645982031593,-1.8152088542388523
630,7538.604513934058,0.00083682116,0.0005724275,-0.0010653902,-0.7303204676377915,2.495469364944361,-2.759007240126724,-0.12153606866011568,-8.392475966957111,-4.512524864416595,2.5094282218258614,14.012377957781194,-6.928855520248878
635,7538.604513934058,0.0007367359,0.00037680412,-0.0011814735,-2.365384450017296,3.004798473480255,-2.205801587149385,-0.557188537304687,-10.49865489183501,-0.7172610974924991,4.580144631973586,15.609227742269052,-11.277324885520619
640,7538.604513934058,0.0006578294,0.0002498161,-0.0012630847,-4.154231772814961,3.4760730359586116,-1.5375931885478202,-0.42053749681326646,-11.194589468956092,1.7142349946656175,6.232341091358454,15.83388775632356,-14.377029395536345
645,7538.604513934058,0.0006300695,0.00019838302,-0.0012870046,-6.014824226659183,3.9849255418367786,-0.8464910794396057,0.3360029261330073,-10.52682130288667,2.6611538620715143,7.336393107287937,14.657267068228105,-16.015050557985496
650,7538.604513934058,0.0006816504,0.00021528089,-0.001227014,-7.83600858676305,4.591084246988533,-0.23648239647127772,1.7105710887353895,-8.596325035232443,2.2294910257848057,7.783009156590911,12.1206122248323,-16.19339657297821
655,7538.604513934058,0.000815473,0.00027555414,-0.0010727919,-9.484708733502028,5.311231507897096,0.19197075844340006,3.6440647539425273,-5.57531938815736,0.7067737432195242,7.4982153461885765,8.379459285794876,-15.099132193424856
660,7538.604513934058,0.0010114529,0.00034679953,-0.00084586244,-10.818970367150598,6.108507835778358,0.3544802942137679,5.957987847903957,-1.7366820823517362,-1.5002546437238964,6.5185541810340375,3.74354579899868,-13.05461323755805
665,7538.604513934058,0.0012363776,0.00039572685,-0.0005863306,-11.725651285736657,6.907599781056993,0.19184210175034933,8.371984433936195,2.5493236855418413,-4.035086986211687,5.011239060199647,-1.3415517821367349,-10.357142774327775
670,7538.604513934058,0.0014260921,0.00038015755,-0.00031674345,-12.184062944871641,7.623099331077915,-0.3233702504917366,10.64190569628818,6.809148207930804,-6.752616766021094,3.1997293301381307,-6.316875629802738,-7.124400670077709
675,7538.604513934058,0.001475362,0.00026313192,-3.4101926e-05,-12.308207575145438,8.18345098861356,-1.1847865036656953,12.705171703808901,10.477143813577662,-9.64040609236269,1.260607944763966,-10.54522286066545,-3.375195119083916
680,7538.604513934058,0.0012890928,5.3839114e-05,0.00025014952,-12.302001953018646,8.543869249598734,-2.3571762346059617,14.660898978775098,13.006329886869047,-12.576033533866733,-0.7013247067672763,-13.434827252530301,0.7328214156390755
685,7538.604513934058,0.0008541657,-0.00019719882,0.00048242687,-12.339443204648035,8.68610385195244,-3.7835557597213705,16.54222999868262,14.007154349465978,-15.227560558110602,-2.5452143004524386,-14.577886163379803,4.810727701793835
690,7538.604513934058,0.00025702064,-0.0004503698,0.00060300954,-12.478109024887146,8.604389146879486,-5.388066062820602,18.122069797260803,13.3044299664971,-17.147222415633955,-3.986388421327514,-13.793447154114762,8.334899963267555
695,7538.604513934058,-0.00035261028,-0.00068731897,0.00060579315,-12.670029324130205,8.291010212789493,-7.079494362842982,19.018146579145206,10.945045336934545,-17.860464313834022,-4.690544584577959,-11.120683544234412,10.739570385916915
700,7538.604513934058,-0.0008279919,-0.00088948145,0.0005360247,-12.8213785435874,7.738826401469501,-8.759991122759406,19.01880271421442,7.230862037583411,-16.895109022558067,-4.539851364738946,-6.854316510732092,11.454711949127555
705,7538.604513934058,-0.0010946412,-0.0010552123,0.0004265407,-12.839316510464464,6.9620325925858335,-10.330415005801573,18.232082485367304,2.6908625358219282,-13.932239749119438,-3.7351930711313015,-1.5375233457225077,10.062266375500647
710,7538.604513934058,-0.0011685548,-0.0012151251,0.0002869488,-12.658622143881132,6.020677472173353,-11.686895049532271,16.935855732336222,-2.030232726218834,-9.103597914443343,-2.6196607159810927,4.12492701729302,6.590104523342626
715,7538.604513934058,-0.0011218832,-0.0013901052,0.00014332091,-12.26324930058405,5.030795568585395,-12.720192035074891,15.404430593433524,-6.259825347869067,-3.126040736723371,-1.4836086170700717,9.34440133893171,1.645844040055119
720,7538.604513934058,-0.0010351043,-0.001547394,3.6072102e-05,-11.699437233666742,4.149247300854418,-13.332255611975146,13.769981512636608,-9.464210601244284,2.928403627294026,-0.4129716696272352,13.430335452725604,-3.796536845829512
725,7538.604513934058,-0.00096134125,-0.0016226934,-8.047185e-06,-11.066472952286915,3.535843386052525,-13.466729437980124,11.976045980022722,-11.434058428091689,8.054229942968238,0.7479994990924625,16.013587187309945,-8.787888779477333
730,7538.604513934058,-0.000924532,-0.0015789486,8.188108e-06,-10.484730472851027,3.3082526422000367,-13.13258209941819,9.95954928294805,-12.24678557204696,11.643271617074065,2.1827539571156978,17.05390529902438,-12.71107812001498
735,7538.604513934058,-0.0009217483,-0.0014305422,5.3451782e-05,-10.05426024960349,3.5092093846320633,-12.402018884787374,7.857065515762319,-12.118359911125463,13.609805243702072,3.854767642925059,16.724522929278507,-15.408175114307204
740,7538.604513934058,-0.0009224664,-0.0012176583,8.879794e-05,-9.822638233613414,4.09969698000315,-11.38184084019418,5.968676110458999,-11.345826999838199,14.27677508671623,5.511535177471875,15.361501952942529,-17.09532287981489
745,7538.604513934058,-0.0008799518,-0.00097019173,9.082878e-05,-9.77918127640311,4.980823313656961,-10.172910679671308,4.517600248646441,-10.256970335693943,14.085086485968718,6.919153986861407,13.391518986845806,-18.112564324457313
750,7538.604513934058,-0.000753909,-0.0007013739,6.1894025e-05,-9.879738516582218,6.033920672685431,-8.84011322085394,3.476969611647755,-9.116203205915019,13.322608494924298,8.06034201054607,11.197654292106602,-18.68288325253304
755,7538.604513934058,-0.00053393125,-0.00042779522,2.1635096e-05,-10.085706081341922,7.159801299526965,-7.409141321365726,2.6678547611395587,-8.08446117963062,12.043029288378941,9.075424624227514,9.040032106469013,-18.834275991566365
760,7538.604513934058,-0.00024305398,-0.00018016016,-1.4324521e-05,-10.392535904908584,8.299632762372871,-5.888552830792154,2.040311785948237,-7.226842090789022,10.140957141436562,10.009797319448616,7.0425812048516,-18.4527923381225
765,7538.604513934058,8.043823e-05,1.4509968e-05,-4.7632606e-05,-10.835273449281939,9.429898624588182,-4.302580080887541,1.8350950738706118,-6.512334109498204,7.468720885062405,10.6577517389367,5.197807113679161,-17.366529184565998
770,7538.604513934058,0.00039776744,0.00016015257,-9.0117384e-05,-11.47218949728045,10.534990112300529,-2.717629827258183,2.4111076171387316,-5.851124341990309,3.9870226692688213,10.718655107978325,3.43150594400781,-15.469781393335834
775,7538.604513934058,0.0006661121,0.00028750813,-0.00015123712,-12.346309619633356,11.570476142692877,-1.2446618734368289,3.9143597724026433,-5.179211839461948,-0.12635309073486756,10.089523223653295,1.7241075360098392,-12.829373575039034
780,7538.604513934058,0.000835285,0.0004292607,-0.00023314868,-13.421990113239698,12.439735631803723,-0.002420877251327891,6.195490022840495,-4.495423439238539,-4.565243299268719,8.884073644682566,0.17105973400888907,-9.632724362925332
785,7538.604513934058,0.0008672966,0.00059995323,-0.0003292012,-14.526602837898793,13.008653492990215,0.9480661242857842,9.023004997168133,-3.8069792225028696,-9.08684454774305,7.161171314970749,-1.0863026114429477,-6.061610312118831
790,7538.604513934058,0.00077192124,0.00077817426,-0.00042628046,-15.37885867252913,13.152535975964947,1.6472024682450375,12.253478775506043,-3.0436524870934045,-13.52639633202118,4.782953526673996,-1.9935118041366469,-2.321195324579781
795,7538.604513934058,0.0006106429,0.0009034137,-0.0005210872,-15.731783113531094,12.793066514018955,2.2134448822769137,15.799735576037463,-2.0058402992113225,-17.609914595409847,1.5896209561854335,-2.671854831384694,1.1960806168947284
800,7538.604513934058,0.00044770277,0.0009157905,-0.0006268113,-15.494649061417988,11.909906315009371,2.778627904674291,19.4756263043476,-0.433948536123844,-20.916319612440397,-2.3234037002309504,-3.360586903521794,3.93730264238297
805,7538.604513934058,0.00031225325,0.00081375043,-0.00074659544,-14.713839012192295,10.54306019482066,3.4360720855357805,22.862060987509096,1.7916014758406744,-23.12961769777887,-6.4906486056913435,-4.219290441642402,5.4931566927527875
810,7538.604513934058,0.0001976706,0.0006542874,-0.00085477484,-13.48138603527838,8.779416360830163,4.215003883525238,25.382644429805012,4.542806001095834,-24.238158555246677,-10.243684758582926,-5.206851290857189,5.822765486472457
815,7538.604513934058,7.188393e-05,0.0004974706,-0.00092033774,-11.881415226079806,6.720176577418547,5.072313961835784,26.583770570007182,7.562964638570936,-24.422803576944766,-13.044781810318195,-6.167770043683008,5.150100445532412
820,7538.604513934058,-9.978333e-05,0.0003650399,-0.000934975,-9.990695709651446,4.457301146841578,5.897702868413944,26.372873671201276,10.666950531132397,-23.828610675818297,-14.724604389111583,-7.008880660518076,3.7305182883530916
825,7538.604513934058,-0.0003231776,0.00024373806,-0.00091559574,-7.89522657563344,2.082194069727497,6.5427439118147905,24.98469652805246,13.815830053531915,-22.551584470063098,-15.431896368454279,-7.782653159882062,1.8084507924156652
830,7538.604513934058,-0.00056491484,0.00010901358,-0.00088514027,-5.6987667100721024,-0.2936733978061832,6.884223371824186,22.745714553497535,17.026478238683428,-20.793013013429153,-15.3893742483394,-8.617433891338766,-0.29160016766968955
835,7538.604513934058,-0.0007739857,-6.0457874e-05,-0.0008540464,-3.521542047815326,-2.5495571734867406,6.892874156807917,19.917227470709186,20.255276208066295,-18.90853589312887,-14.738111818414566,-9.590347871531733,-2.1847279964479234
840,7538.604513934058,-0.00090804923,-0.00027466178,-0.000825315,-1.491377234836416,-4.602818505518721,6.648514153202082,16.719499310021845,23.376065259862525,-17.294777958518402,-13.570548541601703,-10.65787548316662,-3.554125619213896
845,7538.604513934058,-0.0009454979,-0.0005217528,-0.00081187946,0.27513449721022365,-6.437251488009123,6.28701010281929,13.39105748405138,26.212801808239373,-16.20729722173843,-12.008618571789807,-11.66017926458786,-4.280102472612502
850,7538.604513934058,-0.0008916225,-0.0007628353,-0.0008378449,1.6999675719607188,-8.066517299623579,5.929227888215788,10.14131550280883,28.55120644549783,-15.629729460287356,-10.183709806578658,-12.369317837531497,-4.499887680058468
855,7538.604513934058,-0.00077855826,-0.00094475213,-0.00092400593,2.76172321280041,-9.469607273453116,5.639939990828677,7.032931068958827,30.15198079450779,-15.30466951443219,-8.13708102443135,-12.567001806461995,-4.535659619176163
860,7538.604513934058,-0.00064266444,-0.0010310947,-0.0010738499,3.49061689157765,-10.56536016509734,5.423425351158581,3.9402974012076077,30.788796287139075,-14.894299886455029,-5.773341429934329,-12.108064380429786,-4.729514529679595
865,7538.604513934058,-0.0004941753,-0.0010286095,-0.0012702903,3.9510687258707042,-11.238377300096436,5.239732036571692,0.6667821182084657,30.269555253304084,-14.14563458785784,-2.9602778885070746,-10.915806363539524,-5.294486783064944
870,7538.604513934058,-0.0003174095,-0.00097309524,-0.0014851844,4.224291452859407,-11.383227283499656,5.027373854950381,-2.8413328692374193,28.48502713980992,-13.008187883966505,0.274614818287124,-8.986428183764435,-6.219575224835586
875,7538.604513934058,-0.0001109032,-0.00088859315,-0.0016956645,4.389157253977548,-10.936486060851058,4.7233403000882355,-6.346506697901244,25.575783688174806,-11.668198884091955,3.614923087976684,-6.523925861835571,-7.255530781649446
880,7538.604513934058,7.614281e-05,-0.00077975565,-0.0019045975,4.500191562526825,-9.890325858435864,4.274895834010745,-9.420740758480562,21.96719620239305,-10.45168316897439,6.578123108551416,-3.961498626390111,-8.023602434068613
885,7538.604513934058,0.000176397,-0.00065340975,-0.0021166718,4.5735663361498995,-8.296847458159286,3.644344413058202,-11.752317483683033,18.012251189138578,-9.638844069955704,8.836325073071105,-1.600031814874983,-8.205890501745902
890,7538.604513934058,0.00016904624,-0.0005275655,-0.002290602,4.591672928422388,-6.269702796025635,2.8131849583969553,-13.265160774696302,13.770328520025899,-9.262251874696675,10.331061854825329,0.6147465481603103,-7.751323672199081
895,7538.604513934058,8.1862156e-05,-0.00042562684,-0.0023739995,4.52119471161831,-3.976608027392908,1.789297103738133,-14.001439333559272,9.25405424261767,-9.02930067386392,11.137818469881982,2.837925631215894,-6.960387109791788
900,7538.604513934058,-5.759373e-05,-0.00037258642,-0.0023567635,4.330322360575968,-1.6142294633735994,0.6147884835791011,-14.038302502289913,4.699345716515346,-8.474946624005542,11.365554170527988,5.030255354079981,-6.340232594944417
905,7538.604513934058,-0.00025095712,-0.0003888849,-0.0022675323,3.997658106723695,0.6323983950079444,-0.6326691967569826,-13.46721079516708,0.5869723468240062,-7.256959824161688,11.127126915007047,6.896000819103774,-6.31076197453675
910,7538.604513934058,-0.0004974107,-0.0004839672,-0.0021528287,3.5153160755796247,2.6305361074538403,-1.8504708083055492,-12.390443239470581,-2.5416211316733452,-5.396783392780935,10.532700853412766,8.026456627344869,-6.953137168218551
915,7538.604513934058,-0.00074993476,-0.00065778417,-0.0020605482,2.892496984706387,4.321967754715039,-2.928476177476117,-10.940758366687465,-4.343373959583952,-3.304729289356189,9.705835052276175,8.136777702520176,-7.967186098126863
920,7538.604513934058,-0.0009414446,-0.0008985559,-0.0020170645,2.1626982229424305,5.719759014862681,-3.7611298093906997,-9.318730267533677,-4.792110015163457,-1.5716621537131212,8.81360562475087,7.187722376057917,-8.867599741240872
925,7538.604513934058,-0.0010465749,-0.001173106,-0.002006004,1.3870945346624843,6.886269742606706,-4.251442652068367,-7.81546942019433,-4.097460534880193,-0.673482591816585,8.085948821016732,5.326562203413615,-9.275466183904234
930,7538.604513934058,-0.0010814904,-0.0014371129,-0.0019725375,0.6358490223701154,7.90001834394035,-4.322009777279167,-6.7592391779757515,-2.6152703758907982,-0.8111133799548487,7.780964315779362,2.830623689152544,-9.067268372140267
935,7538.604513934058,-0.0010551219,-0.0016628356,-0.0018568115,-0.05673688689608403,8.815779152782959,-3.944452035315411,-6.391178030049049,-0.8039371359300667,-1.987845241641525,8.105488998143787,0.10352977015774734,-8.268094401739097
940,7538.604513934058,-0.0009472746,-0.0018396255,-0.0016287427,-0.7263202406994602,9.632933308346871,-3.1647132520029158,-6.76856083476508,0.8977791975521159,-4.145758330498259,9.152455062705062,-2.4153408556035902,-6.889919682687639
945,7538.604513934058,-0.00073120726,-0.0019475973,-0.0013009808,-1.4583271634421031,10.293911897695683,-2.0910051497367066,-7.737825296817338,2.2305451755728054,-7.144502981331289,10.853726292041333,-4.409085991139892,-4.964882774647582
950,7538.604513934058,-0.0004098716,-0.0019576282,-0.00092276407,-2.324035294617881,10.711724451082874,-0.8514618620647558,-8.950641090932491,3.1353141788267385,-10.656603574261732,12.932250020106528,-5.731667421585899,-2.692325447385689
955,7538.604513934058,-2.6577382e-05,-0.0018644206,-0.0005641592,-3.32455528961071,10.802355980702592,0.44251408061608855,-9.944360314720992,3.5953323736566416,-14.185465415578667,14.926489412614995,-6.282317159177711,-0.457439864521608
