Freq_rad_ps,VDOS_Na,VDOS_Mg
1.124529522910444399e+02,2.852629233272229684e-05,4.287021942928502982e-04
1.125426992601513945e+02,2.629489185386533521e-05,4.311911285847051518e-04
1.126324462292583917e+02,2.069326615798922319e-05,4.078837966967946882e-04
1.127221931983653604e+02,2.280370456841511427e-05,4.149568624305137389e-04
1.128119401674723434e+02,2.362876578626926078e-05,4.091685878330579562e-04
1.129016871365793122e+02,2.405049304270566687e-05,3.750834758897535616e-04
1.129914341056863094e+02,2.365771162769977163e-05,4.177214595079402370e-04
1.130811810747932782e+02,2.281575257076110129e-05,3.770163616473941976e-04
1.131709280439002612e+02,2.314090199792735047e-05,3.304115603436152222e-04
1.132606750130072299e+02,2.106289516685878638e-05,3.744409938229758725e-04
1.133504219821142271e+02,2.470639999690440406e-05,3.888954562555789951e-04
1.134401689512211959e+02,2.242806168972053099e-05,3.725853862686192338e-04
1.135299159203281789e+02,2.028484819523333955e-05,3.988225757085068113e-04
1.136196628894351477e+02,2.235054463189061315e-05,3.503582829326053996e-04
1.137094098585421449e+02,2.432833135773097906e-05,3.722331241104058432e-04
1.137991568276491137e+02,2.100846258587311968e-05,3.072510830469452189e-04
1.138889037967560967e+02,2.413753006833887834e-05,3.240063074829036146e-04
1.139786507658630654e+02,2.229299705993498744e-05,3.538198812951091638e-04
1.140683977349700626e+02,2.396846351940614092e-05,3.458049451637861698e-04
1.141581447040770314e+02,2.318117337678465666e-05,3.450593598124612835e-04
1.142478916731840144e+02,2.295917461373443309e-05,3.171291582002169025e-04
1.143376386422909832e+02,2.301655681611563021e-05,3.931463458089151739e-04
1.144273856113979804e+02,2.273106239820262226e-05,3.654273387431359005e-04
1.145171325805049349e+02,2.177270848588604824e-05,3.399485604381798239e-04
1.146068795496119321e+02,2.069537735223557690e-05,3.029864674991401916e-04
1.146966265187189009e+02,1.935276224348343046e-05,2.963865961969974695e-04
1.147863734878258839e+02,1.948844020733540080e-05,3.294596126984729485e-04
1.148761204569328527e+02,2.074355805488761387e-05,3.289063612122233382e-04
1.149658674260398499e+02,2.230965391803486976e-05,3.293638590639030731e-04
1.150556143951468187e+02,2.196515991329152921e-05,3.200793917411156437e-04
1.151453613642538016e+02,2.309121370478934814e-05,3.177972320568815570e-04
1.152351083333607704e+02,2.099159990705682372e-05,3.136020113602341073e-04
1.153248553024677676e+02,2.236098191698896763e-05,3.288214386189499457e-04
1.154146022715747364e+02,1.968100672965290344e-05,3.688438278469132457e-04
1.155043492406817194e+02,1.810723959536940779e-05,3.737121783786353786e-04
1.155940962097886882e+02,2.147505324241645732e-05,3.496995821089900528e-04
1.156838431788956854e+02,2.084814898453862841e-05,3.620461214232756049e-04
1.157735901480026541e+02,1.920230737351357080e-05,3.839031940849607768e-04
1.158633371171096229e+02,1.761665874884048210e-05,3.659287780310439527e-04
1.159530840862166059e+02,1.986246718592065013e-05,3.861732588328940460e-04
1.160428310553235747e+02,1.725203696438823585e-05,3.867853317055876435e-04
1.161325780244305719e+02,1.722211781715047749e-05,3.283760080629486528e-04
1.162223249935375264e+02,1.777204530152814554e-05,3.334821818016879785e-04
1.163120719626445236e+02,1.970112121565209903e-05,3.915792433083830162e-04
1.164018189317514924e+02,1.998324728699026385e-05,3.827801673117097250e-04
1.164915659008584754e+02,1.962415378552520833e-05,3.624147306888792245e-04
1.165813128699654442e+02,1.964825398934930649e-05,3.209702365127035852e-04
1.166710598390724414e+02,1.907733576607352819e-05,3.341550232458024607e-04
1.167608068081794102e+02,1.817326389243967958e-05,3.367274883796173902e-04
1.168505537772863931e+02,1.734783860765359701e-05,2.990544629989468398e-04
1.169403007463933619e+02,1.639747855204643883e-05,3.153185887808517972e-04
1.170300477155003591e+02,1.548104933224808780e-05,3.271820843830742847e-04
1.171197946846073279e+02,1.726301809920419026e-05,3.289642238102091385e-04
1.172095416537143109e+02,1.706063012538379283e-05,3.177391383690914548e-04
1.172992886228212797e+02,1.670536566266947570e-05,3.075345144329188303e-04
1.173890355919282769e+02,1.596956579055577660e-05,3.016328616875671399e-04
1.174787825610352456e+02,1.644772655871312305e-05,3.123386662786787715e-04
1.175685295301422286e+02,1.970814380841165285e-05,2.867253622674127808e-04
1.176582764992491974e+02,1.853453507235923887e-05,2.907529224070937103e-04
1.177480234683561946e+02,1.950917313353001326e-05,3.167849147822030800e-04
1.178377704374631634e+02,1.850390967394311171e-05,3.378640519420965686e-04
1.179275174065701464e+02,1.372286107121650444e-05,3.198689613119946418e-04
1.180172643756771151e+02,1.300635593846517667e-05,2.970941271363468860e-04
1.181070113447840981e+02,1.417266149065844500e-05,3.293933948647586566e-04
1.181967583138910669e+02,1.605381649181442994e-05,3.282506214192968080e-04
1.182865052829980641e+02,1.620002191288185593e-05,3.544166899306428658e-04
1.183762522521050329e+02,1.542071422516092509e-05,3.248194895765081397e-04
1.184659992212120159e+02,1.457068384236010985e-05,2.941156153434114915e-04
1.185557461903189846e+02,1.449487491462928468e-05,3.036273108662658330e-04
1.186454931594259818e+02,1.351177211261560366e-05,3.237823283812835346e-04
1.187352401285329506e+02,1.522510840606666608e-05,3.473464250099999088e-04
1.188249870976399336e+02,1.694154532676548380e-05,3.914235079334628777e-04
1.189147340667469024e+02,1.692282854569112350e-05,3.599982572712190766e-04
1.190044810358538996e+02,1.727819694875030047e-05,3.050694696069006099e-04
1.190942280049608684e+02,1.836388614075894974e-05,2.928090756768389220e-04
1.191839749740678371e+02,1.611302368176816186e-05,3.275516178048803692e-04
1.192737219431748201e+02,1.586928548301853542e-05,3.127587808827571683e-04
1.193634689122817889e+02,1.492786204775063119e-05,3.354199082484623281e-04
1.194532158813887861e+02,1.481035561292595612e-05,3.513422517160322256e-04
1.195429628504957549e+02,1.492838743035137935e-05,3.543666009192380909e-04
1.196327098196027379e+02,1.439413934821973726e-05,3.339563827665499541e-04
1.197224567887097066e+02,1.556437251928900463e-05,3.316262216895700886e-04
1.198122037578167038e+02,1.608686037029489040e-05,2.952069466505400806e-04
1.199019507269236584e+02,1.688100913081817169e-05,2.778075225156481317e-04
1.199916976960306556e+02,1.417235234010001887e-05,3.097774484569333305e-04
1.200814446651376244e+02,1.496136601792622321e-05,2.944690338797324638e-04
1.201711916342446074e+02,1.528877997241716186e-05,2.823295457639189753e-04
1.202609386033515761e+02,1.568468320682509925e-05,3.120591347532427457e-04
1.203506855724585733e+02,1.580373514713588579e-05,2.926396775728769576e-04
1.204404325415655421e+02,1.361180118364771552e-05,2.897054320422094275e-04
1.205301795106725251e+02,1.442689979190480872e-05,3.056577837225354140e-04
1.206199264797794939e+02,1.531294160961113598e-05,3.000609007668907612e-04
1.207096734488864911e+02,1.486388529439162602e-05,2.831295055891922224e-04
1.207994204179934599e+02,1.358213082327769853e-05,3.088234088999201703e-04
1.208891673871004429e+02,1.342395381254353626e-05,3.100426313700691927e-04
1.209789143562074116e+02,1.378137190813393036e-05,3.275239191024357892e-04
1.210686613253144088e+02,1.288555708237390479e-05,3.090903662210452802e-04
1.211584082944213776e+02,1.366602531592987842e-05,2.896448582065216156e-04
1.212481552635283606e+02,1.413924924554977001e-05,2.521552291669787969e-04
1.213379022326353294e+02,1.379943159494868327e-05,2.616657596843033752e-04
1.214276492017423266e+02,1.231985204051241096e-05,2.612723749444807926e-04
1.215173961708492953e+02,1.288981550018835866e-05,2.643486060851642314e-04
1.216071431399562783e+02,1.343381733589098963e-05,2.795344163803334891e-04
1.216968901090632471e+02,1.326380878256564251e-05,2.889826088603078395e-04
1.217866370781702301e+02,1.481017017353484053e-05,3.081986135498419876e-04
1.218763840472771989e+02,1.388785470133717200e-05,3.000862213546828740e-04
1.219661310163841961e+02,1.301960624383944832e-05,2.904157167831174289e-04
1.220558779854911648e+02,1.316746023788330226e-05,2.728639654081538974e-04
1.221456249545981478e+02,1.333476285417113701e-05,2.754056370945026926e-04
1.222353719237051166e+02,1.365397852215664674e-05,2.633515010486670136e-04
1.223251188928121138e+02,1.204730262992930690e-05,2.441602246769904931e-04
1.224148658619190826e+02,1.098294419431351011e-05,2.410008441235059065e-04
1.225046128310260656e+02,1.223916680966419818e-05,2.482720325461776237e-04
1.225943598001330344e+02,1.177503285733544706e-05,2.572903362688777314e-04
1.226841067692400031e+02,1.052847907742131026e-05,2.153373886222032538e-04
1.227738537383470003e+02,1.042167303643437513e-05,2.419246246275319045e-04
1.228636007074539691e+02,1.144083924745147234e-05,2.526397831661536509e-04
1.229533476765609521e+02,1.208242927935836667e-05,2.856744853355745479e-04
1.230430946456679209e+02,1.200706085244544326e-05,2.816656866212671750e-04
1.231328416147749181e+02,1.176951956555605200e-05,2.200787381961343361e-04
1.232225885838818868e+02,1.004915006439254088e-05,2.147530705487280011e-04
1.233123355529888698e+02,1.189219375682895477e-05,2.537511008813833559e-04
1.234020825220958386e+02,1.324560309987070602e-05,2.329092745665344412e-04
1.234918294912028216e+02,1.128055061164214894e-05,2.358137292131463826e-04
1.235815764603097904e+02,1.001557088409983652e-05,2.471674491508834919e-04
1.236713234294167876e+02,1.072477567930749898e-05,2.580890871396553836e-04
1.237610703985237564e+02,1.013520709276569138e-05,2.674608173750280850e-04
1.238508173676307393e+02,1.026580340793401921e-05,2.575139192915546762e-04
1.239405643367377081e+02,1.220747629607874103e-05,2.689741264834495855e-04
1.240303113058447053e+02,1.146654734387751738e-05,2.736505614931482658e-04
1.241200582749516741e+02,1.007894087442941183e-05,2.306684866859219586e-04
1.242098052440586571e+02,1.185478243621420681e-05,2.231019944231583919e-04
1.242995522131656259e+02,1.037814415063954298e-05,2.398218149848066168e-04
1.243892991822726231e+02,9.486844643654758805e-06,2.554925986870436381e-04
1.244790461513795918e+02,1.061643650108579837e-05,2.482629663852875101e-04
1.245687931204865748e+02,1.168640632155941274e-05,2.400289054780094255e-04
1.246585400895935436e+02,1.046032130344906163e-05,2.322644710860685214e-04
1.247482870587005408e+02,9.229088872804964787e-06,2.344995070140359992e-04
1.248380340278075096e+02,1.094868089984302156e-05,2.574165985864962911e-04
1.249277809969144926e+02,1.108172198830433117e-05,2.474782857583887716e-04
1.250175279660214613e+02,1.028143553088786445e-05,2.568693327697430862e-04
1.251072749351284585e+02,1.135046260702618898e-05,2.402790457687440815e-04
1.251970219042354131e+02,1.054903861043377596e-05,2.580070643371786356e-04
1.252867688733424103e+02,9.967947317321805082e-06,2.434772973866046269e-04
1.253765158424493791e+02,9.731539661877052326e-06,2.594005114381076472e-04
1.254662628115563621e+02,1.092161895968627416e-05,2.683455821680364004e-04
1.255560097806633308e+02,1.095384178271261835e-05,2.614996574327169880e-04
1.256457567497703280e+02,9.287314355717679669e-06,2.497083389869371689e-04
1.257355037188772968e+02,9.502508378761557767e-06,1.973519552135120361e-04
1.258252506879842798e+02,1.047051764164643341e-05,2.156239933670771184e-04
1.259149976570912486e+02,1.036323863670802056e-05,2.292907494142574251e-04
1.260047446261982174e+02,1.042243414838383313e-05,2.669196772055926659e-04
1.260944915953052146e+02,9.184085196207253672e-06,2.299392546918686375e-04
1.261842385644121833e+02,8.839196919395175968e-06,2.097410069872699713e-04
1.262739855335191663e+02,1.112457703815337829e-05,2.194186864605842367e-04
1.263637325026261351e+02,1.022181054650913037e-05,2.270573511993888977e-04
1.264534794717331323e+02,9.093638694928312985e-06,2.314378266956140101e-04
1.265432264408401011e+02,8.898225878166850087e-06,2.621336057342820206e-04
1.266329734099470841e+02,9.131739851190846680e-06,2.131515204554049756e-04
1.267227203790540528e+02,9.868196096273805989e-06,2.188285629332517568e-04
1.268124673481610500e+02,8.779314854433515534e-06,2.192126328372073481e-04
1.269022143172680046e+02,8.226502048730778254e-06,2.057801327065301707e-04
1.269919612863750018e+02,8.725571541491321400e-06,2.118358036469769081e-04
1.270817082554819706e+02,9.335873096388067801e-06,2.269008643980533651e-04
1.271714552245889536e+02,8.844027137259924786e-06,1.918778477680778177e-04
1.272612021936959223e+02,8.062557490134983443e-06,1.898920058769029587e-04
1.273509491628029195e+02,7.790541184594237332e-06,2.416126013626018222e-04
1.274406961319098883e+02,7.758825871419314850e-06,2.564647102872580765e-04
1.275304431010168713e+02,8.480089437780918675e-06,2.128703408917429071e-04
1.276201900701238401e+02,8.806185729223228620e-06,2.160005889014278858e-04
1.277099370392308373e+02,8.393305633357693718e-06,2.206391237425060553e-04
1.277996840083378061e+02,9.362252078807280144e-06,1.921198720013370315e-04
1.278894309774447891e+02,9.507339630204343720e-06,2.241712679808370438e-04
1.279791779465517578e+02,8.050711191247502494e-06,1.890667620721175370e-04
1.280689249156587550e+02,8.708597292338612284e-06,1.877265471524268393e-04
1.281586718847657096e+02,9.899540150008167937e-06,2.157067315576723478e-04
1.282484188538727210e+02,9.868150302875525602e-06,2.189689755166373533e-04
1.283381658229796756e+02,8.664353974426469774e-06,2.277042669930701905e-04
1.284279127920866586e+02,9.317506812490740272e-06,2.271475247087821733e-04
1.285176597611936415e+02,9.670545222489579883e-06,2.409605454296489255e-04
1.286074067303006245e+02,9.683786393243545284e-06,2.025092466972382079e-04
1.286971536994076075e+02,1.020749945655208573e-05,1.924799211977334490e-04
1.287869006685145905e+02,8.994027002483669472e-06,2.066927217373457971e-04
1.288766476376215451e+02,7.907098594639697757e-06,1.961172508661739099e-04
1.289663946067285281e+02,7.058471240688495610e-06,1.900593475820024233e-04
1.290561415758355110e+02,7.543017096635792039e-06,2.009395024936051516e-04
1.291458885449424940e+02,8.678193931035732390e-06,2.011025957224554556e-04
1.292356355140494770e+02,8.279442757563185295e-06,1.946082785532665302e-04
1.293253824831564600e+02,8.683494084285042774e-06,1.903937452281400939e-04
1.294151294522634146e+02,8.489957676400978009e-06,2.031701535450485777e-04
1.295048764213703976e+02,8.170777356198022113e-06,2.062117030423305777e-04
1.295946233904773806e+02,7.861645808069053068e-06,1.795601708608012513e-04
1.296843703595843635e+02,7.511574036475095325e-06,1.925639819762054068e-04
1.297741173286913465e+02,8.298364399641316766e-06,1.963918889351634319e-04
1.298638642977983011e+02,7.630754790302902760e-06,1.767479960587449450e-04
1.299536112669053125e+02,7.339459260213254746e-06,1.775657495553376367e-04
1.300433582360122671e+02,7.897689414647642800e-06,2.002591263605865398e-04
1.301331052051192501e+02,7.565723674985886582e-06,1.967145910928614391e-04
1.302228521742262330e+02,7.108066848189793603e-06,2.068935122182039813e-04
1.303125991433332160e+02,7.049402257411668006e-06,2.211100938450254487e-04
1.304023461124401990e+02,6.754850797635007510e-06,1.855839057597407173e-04
1.304920930815471820e+02,6.747883665514959342e-06,1.814496303115314881e-04
1.305818400506541366e+02,6.628872542631080940e-06,2.370878636383665799e-04
1.306715870197611196e+02,7.661641692888194181e-06,2.324101581746531231e-04
1.307613339888681026e+02,7.514229256490439086e-06,2.000258360535942990e-04
1.308510809579750855e+02,6.981656086206536861e-06,1.856365623531842110e-04
1.309408279270820685e+02,7.386100853402061044e-06,1.953798441838490733e-04
1.310305748961890515e+02,7.189666150400912752e-06,1.848093427085077570e-04
1.311203218652960061e+02,6.532620935461499295e-06,1.725226081610649505e-04
1.312100688344030175e+02,6.842945313705517987e-06,1.681482655391155069e-04
1.312998158035099721e+02,6.836776119152379324e-06,1.883740569869006543e-04
1.313895627726169550e+02,7.009573663617628102e-06,1.710538252515013619e-04
